Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C7 CT CQ CK S8 S9 HQ HA D9 DJ","D7 DK",false,1,"D8:100, D9:0, DA:98, H7:100, HJ:100, HQ:0",8701,Right
"C7 C9 CQ SJ SQ HQ D8 D9 DT DJ","C8 SK",false,1,"C7:0, DA:100, CA:98, S9:100, SJ:0, S7:100",9697,Declarer
"CT CJ S8 SJ SQ SK H8 HT D9 DQ","CQ HQ",false,1,"C9:95, CT:0, C7:100",4795,Right
"C9 CK S8 SQ H9 HJ HQ D7 DK DA","SJ SA",false,1,"S9:100, S8:0, S7:100, H7:100, H9:0, H8:100",7617,Right
"CT S7 SJ SQ SK SA HT HQ HA DJ","CJ S8",false,1,"C7:100, CT:0, C9:100",3474,Right
"C7 C8 CJ S7 H8 HT HQ HK D9 DA","HJ D7",false,1,"H9:98, H8:0, H7:98, DT:100, D9:0, DJ:100, D8:98, DK:83, DA:0",9603,Right
"C7 C8 CK SK H7 HQ HK D7 D8 DJ","SQ SA",false,1,"C9:100, CT:100, C8:0, H8:100, H7:0, HJ:100, S9:98, SJ:95, SK:0",11432,Left
"C7 S8 ST H9 HJ HA D7 D8 DJ DK","C9 HQ",true,0,"HT:88, H9:0, H8:100, CJ:88, C7:5, CK:100, H7:98, HK:90, HJ:10, D9:88, D8:18, DQ:100, S9:88, SK:70, ST:28, SJ:65, S8:48, SA:93, C8:75, CA:52, HA:100, DT:52, D7:100, CQ:30, SQ:0, DK:100, S7:0, DA:0, DJ:100, CT:0",41862,Right
"C8 CT CQ SJ H7 HT HJ D9 DT DK","CK S9",false,1,"H7:0, DA:100, HA:100, H8:100, HT:0, D7:100",8000,Declarer
"CT CA SJ SK H9 HJ HA D8 D9 DQ","D7 DA",false,1,"S7:100, SQ:98, SJ:0, H7:100, H9:0, HT:100, C7:98, CJ:98, CT:0, C8:100, CA:0, C9:100",16307,Left
"C7 C8 CJ CA S7 SQ H7 HJ D9 DT","CQ CK",true,0,"C7:8, DA:100, CT:98, C9:90, C8:0, HK:98, SK:90, SQ:0, SJ:93, SA:80, S7:0, ST:90, D7:78, D9:8, DK:75, H9:88, HT:33, H7:0, D8:0, DT:45, DQ:23, HQ:30, HA:0, HJ:0, H8:0, CA:100, S9:33, DJ:0, CJ:100, S8:0",42518,Declarer
"C8 CJ S7 SJ SK SA HJ HQ HK DQ","CK H7",false,1,"D7:100, DQ:0, D9:100",4703,Right
"C9 CT CJ SK SA H8 HA D8 DT DJ","ST D7",false,1,"H8:0, HK:93, HJ:100, CQ:98, CK:100, CJ:0, D9:100, D8:0, DK:90, S7:95, DA:100, SK:0",13072,Declarer
"CJ CK S9 SJ SQ SK HJ D8 DT DJ","D7 D9",false,1,"S7:100, ST:100, S9:0, CT:95, CJ:0, C7:100",6013,Left
"CT CJ ST SA HJ HA D7 D9 DJ DQ","H8 HT",false,1,"S7:100, SQ:100, ST:0, H7:100, HJ:0, H9:100",5688,Left
"CQ S8 ST SQ SA HJ HK D8 DT DQ","H7 D7",false,1,"C8:100, CK:100, CQ:0, S9:98, S8:0, SK:100, DJ:95, DK:100, DQ:0, C7:98, SA:0, CA:98, HT:90, H9:93, HJ:0",19806,Left
"C8 C9 CT CQ CK ST SJ H8 DT DK","CA H9",false,1,"S8:100, ST:0, SA:100, S7:100, SQ:100, SJ:0, H7:98, H8:0, HQ:100, D8:100, D7:100, DT:0",13389,Right
"C7 C9 CT CJ CA S7 S9 ST HT DA","SQ H8",false,1,"S7:0, SA:98, SK:100, D7:98, DJ:100, DA:0",5698,Declarer
"C7 C8 CJ S9 SQ SK SA H7 HQ DK","SJ D9",false,1,"D7:98, DK:0, DJ:100",3218,Right
"C9 CQ CA H7 H8 D7 D8 DJ DK DA","CK SQ",false,1,"S7:100, CA:0, SA:88, CJ:78, CT:98, C9:18, HQ:60, HJ:90, H8:18, HK:75, HT:73, H7:35, D9:55, DT:98, D8:38, C7:85, CQ:20, S8:100",21080,Right
"C7 CK S8 S9 ST HK HA DT DJ DA","C8 CJ",false,1,"D7:95, D9:100, DT:0",4699,Left
"C7 C8 CK CA S9 SQ H8 D8 DQ DK","S8 HQ",false,1,"C7:0, CQ:100, CT:100, SJ:95, SK:100, SQ:0, H9:100, H8:0, HT:100, C9:98, HA:98, C8:0, H7:100, HK:95, CA:0, DT:93, D8:0, DA:100, CJ:100, HJ:93, CK:0",27120,Declarer
"CJ CQ S8 H7 H9 HT HA D7 DT DQ","C9 SA",false,1,"C7:100, CT:78, CJ:0",4101,Left
"C8 CJ CK SK HK D8 DT DJ DK DA","C9 S9",false,1,"S7:98, SA:98, SK:0, H8:98, HK:0, H7:100",7001,Left
"C8 CQ S7 S9 SA H7 H9 HT HJ HA","D8 DQ",false,1,"C7:100, CQ:3, C9:100",3989,Right
"CJ CQ CA S8 S9 ST SJ SQ HA DA","CT D7",false,1,"S8:0, SA:100, SK:100, C7:98, CK:100, CQ:0, H7:100, HA:0, H8:100",9112,Declarer
"CJ CK CA SK H9 HJ D8 D9 DT DA","C9 SA",false,1,"D8:0, DK:100, DJ:100, H7:100, HK:100, HJ:0, C7:95, CJ:0, C8:100",9886,Declarer
"C9 CT CK S7 SJ H9 HA D7 D9 DQ","CJ ST",false,1,"H8:98, H9:0, HT:100, H7:98, HK:93, HA:0",8095,Right
"C9 CT CA S7 ST H9 HA D8 DJ DA","C8 H8",false,1,"S7:0, SA:100, SJ:98, H7:100, HK:98, H9:0, HT:98, HA:0, HJ:100",9896,Declarer
"C9 CT CK S7 S8 S9 ST SA HQ DK","CA HA",false,1,"D7:100, DK:0, DA:100, H7:98, HK:100, HQ:8, HT:100, CK:25, H9:88, D8:100, CT:50, DQ:70, C8:80, C7:100, C9:0",15205,Right
"C9 CT CK S8 ST SK H7 H8 HK D9","SA HT",false,1,"D7:100, DT:98, D9:0, C8:98, C9:3, CQ:100, SJ:95, HA:98, ST:0, S7:100, DA:100, S8:0",14688,Left
"C8 CT CQ CK S8 S9 ST SQ HK DK","SK D8",false,1,"S7:98, S8:0, C7:100",2908,Right
"C7 CT CJ CQ CA SJ SK H7 HA D9","S9 DT",false,1,"C7:0, C9:100, CK:95, H9:100, H7:0, HK:100, D7:100, DA:100, D9:0, D8:100, HA:0, DK:95, S7:90, SQ:100, SJ:0, HT:100, SK:18, HQ:75, S8:75, SA:100, CA:60, C8:100, CT:0, H8:100",19911,Declarer
"C8 C9 CQ CK S8 S9 H9 HJ HA DK","SK DT",false,1,"S7:100, SA:100, S9:0, D8:100, DK:3, D7:100",5203,Left
"C8 S7 ST SA H7 H9 HJ DT DQ DK","CK HK",false,1,"D7:100, DT:0, DJ:100, HA:98, HQ:100, HJ:0, C9:100, CT:98, C8:5, SJ:100, ST:3, SQ:93, D9:93, D8:98, DQ:0",13394,Right
"CT CA S7 ST SK SA H9 HT DQ DA","HJ HA",false,1,"C7:100, CT:0, C9:100",2399,Right
"C7 S8 ST SQ H8 H9 HJ D7 DQ DA","CT SJ",false,1,"D7:0, DJ:100, DK:100, S9:95, S8:0, S7:100, CQ:85, C7:0, CA:95, DT:98, D9:88, DQ:0",10794,Declarer
"C9 CJ S8 S9 H7 HT HA D8 DT DK","CQ S7",false,1,"D7:100, D8:3, DJ:95, H9:100, HK:100, HT:5, C8:98, C9:0, C7:100",9187,Right
"C7 CT CJ SQ SA H9 D7 D8 DQ DK","HQ DA",false,1,"H7:100, H9:0, HK:100, C8:98, CK:95, CJ:5, H8:95, SA:0, HJ:100, D9:93, DT:98, D8:3, S7:88, SQ:3, S8:100",13812,Right
"C8 CQ CK S9 SQ SA H8 HA D7 DK","HQ HK",false,1,"D7:0, DA:98, DQ:100, S8:100, S7:100, S9:0",7088,Declarer
"CQ CK CA S9 SK H8 HQ HA DQ DK","SJ SA",false,1,"D7:100, DQ:0, D8:100",3021,Right
"C7 C9 CT CA S9 SA H7 H8 HJ DA","CK HQ",false,1,"C7:0, CJ:100, CQ:100, S7:100, S9:0, SQ:100, D7:100, D8:100, DA:0",8581,Declarer
"C8 CT CJ S8 H7 H8 H9 HJ D7 DQ","S7 SJ",false,1,"H7:10, HQ:100, HA:100, C9:98, C8:8, CA:100, HT:98, HK:93, HJ:10, D8:93, D7:3, DA:98, S9:98, SA:83, S8:0, DT:85, DQ:5, D9:100",26720,Declarer
"CJ CQ SQ SK H7 H8 H9 HT D8 DA","SJ DQ",false,1,"C9:98, CJ:0, C7:100",5795,Right
"S9 SJ SQ SK SA H9 HJ D7 D8 DT","CA DK",false,1,"D7:0, DA:95, DJ:100, S7:98, ST:100, S9:8, C7:100, HJ:8, CK:78, H8:78, HA:100, H9:20, H7:100, SA:5, HQ:18, DQ:18, D9:100, DT:28, C8:0, C9:100, SK:63, S8:100, SJ:0, CT:100",30301,Declarer
"C9 S7 SJ SK H7 H9 HQ DT DK DA","CA S9",false,1,"C7:100, CK:100, C9:0, D7:100, DT:0, D9:100",7504,Left
"CJ CQ CK S7 H7 H9 D7 DJ DK DA","S9 DQ",false,1,"D7:0, DT:100, D9:95, ST:98, S8:100, S7:0, C7:98, CT:98, CJ:0",11682,Declarer
"C8 CJ CA SA H8 D7 D8 D9 DT DJ","C7 CQ",false,1,"S9:98, SQ:93, SA:0",5288,Left
"C7 C8 S9 SJ H9 HJ HQ D8 D9 DT","C9 CA",false,1,"D7:100, D8:0, DJ:100, CT:95, CJ:100, C8:3, S7:100, S9:0, S8:100",11313,Right
"CQ CA S7 S8 SQ SK SA HT D8 DA","C9 DJ",false,1,"C7:100, CK:100, CQ:0, H7:100, HT:0, HK:100, S9:98, SJ:98, S8:0, CT:95, CA:0, C8:100",14390,Left
"C8 CT CK S9 SQ H7 HA D8 D9 DA","CA S8",false,1,"S7:100, S9:0, SA:100, SJ:98, SK:95, SQ:0, D7:98, D8:0, DK:90, HJ:88, HT:88, H7:0, C7:90, DQ:100, C8:0",17504,Right
"C7 C8 S7 SQ SK HK D7 DJ DK DA","CK DT",false,1,"C7:0, CQ:95, CA:100, D8:98, D7:0, DQ:98, H7:98, HA:98, HK:0, HT:93, DA:0, HJ:88, ST:93, S9:95, S7:3, CT:93, CJ:85, C8:5, C9:68, SK:5, H9:60, S8:65, SQ:8, SJ:100",30418,Declarer
"C8 C9 S9 H8 H9 HJ HA D8 DQ DK","CK H7",false,1,"C7:95, C8:0, CQ:93, S7:100, S8:98, S9:0",10897,Right
"CJ CK CA S7 S8 SA H7 D9 DJ DK","CQ ST",false,1,"C7:100, CJ:0, C8:100",4391,Right
"C9 CT CJ ST H7 HK D7 D9 DT DJ","C7 HQ",false,1,"D7:0, DA:100, DK:90, C8:100, CA:100, CJ:0, S7:95, ST:0, S9:100",11434,Declarer
"C9 S9 SA H7 HT HJ HQ HK D8 DA","CK HA",false,1,"S7:100, S9:0, S8:100",4473,Right
"C7 C8 CK S8 SJ H7 H8 HQ DT DK","CA SA",false,1,"C7:0, CJ:100, CQ:100, D8:100, DT:0, D7:100",9383,Declarer
"CT SJ SA H8 H9 D8 D9 DQ DK DA","HA DT",false,1,"D8:0, D7:100, DJ:100, C8:98, CT:0, C7:100",8891,Declarer
"CA S7 S8 S9 SJ HT HK HA DJ DA","HJ DQ",false,1,"H7:100, HT:0, HQ:100, D7:100, D8:100, DJ:0",7109,Right
"C8 CJ S7 S8 SQ SA H9 HQ D7 DA","C9 DT",false,1,"C7:95, CT:98, C8:0, D8:93, D7:0, DK:100, S9:98, SJ:93, S8:0, HT:98, H9:0, HA:95, H7:98, HJ:75, HQ:0",13092,Left
"CJ CQ S7 SQ SK H9 HT D7 D9 DQ","ST HK",false,1,"H7:100, H9:0, HA:100, C7:100, CK:95, CQ:0, S9:98, S7:0, SA:100, DJ:100, DT:90, D9:0, C8:98, CT:85, CJ:0",13799,Right
"CT CJ CQ ST SK H9 HK D7 DJ DQ","C8 C9",false,1,"C7:100, CT:0, CK:98, HQ:100, HJ:100, H9:0, D8:98, DA:100, DQ:0, H7:98, HK:0, HA:93, D9:93, DK:90, DJ:0, S9:93, ST:0, S8:100",14001,Right
"C9 CK CA SQ SA HQ HK DT DJ DK","CJ D7",false,1,"H7:100, HQ:0, H9:100",4207,Right
"SJ H8 HT HQ HK HA D7 DT DJ DA","ST H9",false,1,"H7:100, HJ:100, HT:10, S7:100, SJ:5, S8:100",7490,Left
"CK S7 S8 SJ SA H7 HJ D7 DK DA","C8 H8",false,1,"D7:0, DJ:98, DQ:93, D9:100, DK:0, D8:100",7600,Declarer
"C7 CT CK S9 H7 HT HQ HK D8 D9","CA S7",true,0,"DT:100, DA:100, D9:8, S8:100, S9:8, SK:98, C9:95, CQ:100, CT:20, C8:95, C7:15, CJ:85, ST:78, SA:90, D8:55, SJ:93, HK:68, HA:48, H8:90, H7:63, HJ:0, DJ:0, D7:73, CK:58, DQ:0, SQ:0, HQ:100, DK:0, H9:0, HT:100",37498,Left
"C9 CT CJ CQ S7 S9 ST SQ H7 HQ","SA DT",false,1,"D7:100, D9:93, SQ:0, S8:85, S7:5, SJ:98, H8:95, HJ:85, H7:3, H9:83, HQ:0, C7:100",16818,Left
"CA S7 S8 SJ SA H8 HT HJ DT DK","C8 CK",false,1,"C7:100, CQ:98, CA:0",4195,Left
"C8 SJ SK SA H8 HQ HK HA DT DQ","C9 DA",false,1,"H8:0, HJ:100, HT:100, S7:100, S9:100, SJ:0",6999,Declarer
"CQ S8 SJ SQ SA H8 H9 HT D8 DJ","H7 D7",false,1,"S8:0, ST:95, SK:100, C9:100, CQ:0, C8:100",8398,Declarer
"C8 CT CJ CA S8 SJ SQ SK D8 DK","H7 H9",false,1,"S8:0, ST:100, SA:100, S7:100, SJ:0, S9:100",7606,Declarer
"C7 CT ST SJ H7 H8 H9 HJ D9 DT","C8 DK",false,1,"D7:100, D9:0, DA:100, S8:100, S7:98, ST:0",7588,Right
"C7 CQ CA S8 SJ SK H8 HJ HA DK","S9 HQ",false,1,"C9:100, C7:0, CK:100, D7:100, DA:100, DK:0, H9:100, H8:0, HT:98, D8:98, DQ:100, HA:0, CT:100, CQ:0, C8:100",11915,Right
"C7 CJ CK ST SA H7 H8 H9 D8 D9","CA HT",true,0,"D7:100, DA:98, D9:0, S7:95, ST:0, SK:98, C9:88, CQ:93, CJ:0, C8:98, C7:0, CT:68, DT:50, DQ:73, D8:8, DJ:65, SA:100, DK:0, HJ:0, SQ:75, H9:100, HQ:0, SJ:65, H8:100, HK:0, S9:48, H7:100, HA:0, S8:0, CK:100",24481,Left
"C7 C9 CJ S8 SJ SA H7 HK D7 D9","S7 S9",false,1,"ST:90, SQ:100, SJ:0, D8:98, D7:0, DA:95, CT:88, CA:100, CJ:0, C8:95, C7:3, CK:78, SK:83, HA:90, S8:0, HT:30, H9:90, H7:0, HQ:15, HJ:65, HK:0",26602,Left
"C7 CT CA ST SJ HT D8 D9 DK DA","HA DJ",false,1,"H8:100, HT:0, H7:100",3511,Right
"CJ S8 SQ SA H9 HJ HA D9 DT DK","S9 HT",false,1,"S8:0, S7:100, SK:98, C8:100, CJ:0, CQ:100, C7:100, CA:90, SA:0, ST:88, SQ:0, D7:100",16298,Declarer
"C7 C8 CJ CA H7 HT HJ HK D7 DA","CK SQ",true,0,"S8:98, DA:48, SK:93, D8:100, DT:80, D7:40, D9:85, HK:40, DJ:75, ST:75, SA:50, HJ:68, CT:68, C8:88, CQ:52, C9:65, S9:65, C7:95, H8:58, H9:60, H7:100, HQ:28, HT:100, HA:0, S7:0, DK:0, CA:100, SJ:0, DQ:0, CJ:100",42786,Right
