Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C8 C9 CT HQ HK HA D8 DQ DK DA","SJ HJ",false,1,"H7:100, HQ:0, H8:100",3192,Right
"C7 C9 CT S8 SK H8 HT D8 D9 DA","C8 DJ",false,1,"S7:100, S8:0, SA:100, H7:100, HA:88, HT:0, S9:95, SK:0, ST:100",9809,Right
"CQ H8 H9 HT HQ HK HA D7 DJ DA","H7 DQ",false,1,"D7:0, DK:100, DT:100, C8:95, CK:100, CQ:3, C7:98, HA:0, CA:93, D9:93, D8:98, DJ:0",12691,Declarer
"CK S9 ST SK H7 HT HJ D7 D8 DK","SJ DT",false,1,"C7:100, CJ:95, CK:0",3523,Left
"C8 C9 CT CA S7 S9 H9 HA D8 DK","SQ DQ",false,1,"H7:100, HK:100, H9:0, D7:98, D8:0, DA:98, CJ:93, CQ:100, CT:0, S8:100, S7:0, ST:93, C7:95, SK:98, C8:0",13397,Left
"CJ CA S7 SJ SA HJ D7 DT DJ DA","C7 C9",false,1,"C8:100, CQ:100, CJ:0, D8:98, D7:0, D9:98, CK:98, CT:100, CA:0",10375,Left
"C9 CQ S7 S9 SA H8 HJ HK D8 DJ","C7 CA",false,1,"S8:100, SQ:100, S9:0, H7:100, H8:0, HA:100, D9:100, DT:88, D8:0, D7:95, DJ:0, H9:100",12200,Left
"CT CK S7 S8 SA HT HK HA D8 DK","H7 DA",false,1,"D7:100, D8:0, DQ:98, C7:100, CA:100, CK:0, H8:100, HT:0, HJ:98, D9:98, SK:100, DK:0",14626,Right
"C7 CJ CA SQ HT HQ HK D9 DT DJ","ST H9",false,1,"C7:0, CT:100, CK:100, H7:100, HT:0, HA:98, C8:100, C9:100, CJ:0",8389,Declarer
"C8 CJ CQ S7 S9 ST H9 HT HK DK","SJ HQ",false,1,"H8:93, HJ:100, HT:0, H7:100, H9:0, HA:90, SK:100, SQ:88, ST:0, C9:95, CT:100, C8:0, S8:93, S7:0, SA:93, C7:78, DA:98, CJ:0",20905,Left
"C8 CT CJ CQ CA SQ H8 HT HQ HA","C9 HK",false,1,"S7:100, SJ:100, SQ:0",4208,Left
"CT CJ SA H7 H8 HT HA D7 D9 DJ","D8 DQ",false,1,"S7:100, ST:98, SA:0",2828,Left
"CA S7 S9 SQ SK H7 H9 HJ DJ DA","CQ ST",false,1,"D7:95, D8:100, DJ:0",4973,Left
"C7 CQ CK CA ST SK SA HJ HQ DT","CJ H7",false,1,"C7:0, CT:100, C9:93, D7:100, D8:98, DT:0",6708,Declarer
"C9 CT CK S8 SJ SK H8 D7 D8 D9","S7 SA",true,0,"C8:100, CQ:100, CT:3, DT:98, D9:5, DA:100, H7:98, HA:80, H8:0, C7:98, C9:5, CA:98, DJ:93, DK:0, D8:13, H9:0, CK:30, DQ:0, HT:0, SK:100, SQ:0, HJ:0, SJ:100, CJ:0, HQ:0, S8:100, ST:0, HK:0, D7:100, S9:0",31603,Left
"CJ S8 S9 SJ H7 H8 HA D8 DT DA","CK ST",false,1,"H7:0, HJ:98, HK:98, C7:100, CJ:0, C9:100",6311,Declarer
"C7 CJ CA S8 ST H9 HT HK D7 DA","DT DK",false,1,"D7:0, DQ:100, DJ:100, H7:100, HA:100, HK:0, H8:100, H9:0, S7:100",8391,Declarer
"C7 C9 CT S7 S8 SJ D7 D9 DQ DK","C8 CQ",true,0,"D8:100, D7:73, DA:95, H7:100, H9:90, DK:78, S9:38, S8:63, SA:95, ST:80, SK:13, SJ:68, CJ:10, CT:83, HK:68, DJ:28, D9:100, DT:28, H8:0, DQ:100, HQ:45, HT:38, HA:0, C9:100, CK:0, C7:100, SQ:20, CA:0, S7:100, HJ:0",44408,Right
"C9 CT SK SA H7 H9 HJ HK HA DJ","CJ DQ",false,1,"C7:100, C8:100, C9:0",4188,Left
"C9 CJ CK CA S7 SJ H8 HK D8 DJ","CT CQ",false,1,"D7:100, D8:0, DA:100, H7:100, HA:100, HK:0, C7:100, C9:0, S8:100",11098,Right
"C7 CA S7 S9 SJ H8 HT HQ D9 DQ","SA DT",false,1,"S7:0, SK:100, ST:100, SQ:100, S8:100, SJ:0, DJ:100, D8:100, D9:0, H9:93, HJ:100, HT:0, C9:100, C7:0, CK:78, C8:78, CJ:100, CA:0",16085,Declarer
"C7 C8 CJ CQ CK CA ST HA D9 DK","SJ SA",false,1,"H7:100, HA:0, H8:100",2422,Right
"C7 CJ CQ SQ H8 HJ D8 D9 DT DA","SA DQ",false,1,"D7:100, DJ:100, DT:0, H7:100, H8:0, HK:98, S7:100, SK:98, SQ:13, S9:100, HJ:35, SJ:90, H9:85, HT:80, CQ:48, C8:68, C7:48, CA:98, C9:88, CT:68, CJ:0",17978,Left
"CK S8 S9 SQ SK H7 H8 HT DK DA","CQ H9",false,1,"C7:100, CK:0, C8:100",2611,Right
"C7 CQ CK CA S7 S8 SK HT D7 DA","ST DJ",false,1,"C7:0, C9:100, CJ:100, D8:98, D7:0, DT:100, S9:95, SJ:98, S8:0, HJ:100, HT:0, H9:88, C8:100, CQ:0, H7:100",11508,Declarer
"C8 CQ S7 ST H8 HQ HK D8 DT DK","SJ SK",false,1,"S7:0, SQ:100, SA:98, S9:95, ST:0, S8:100",5678,Declarer
"C9 CT H8 H9 HJ HK HA D7 DJ DQ","SQ DT",false,1,"C7:98, C9:0, CQ:100, H7:100, CA:100, H8:0",5914,Right
"C7 C9 CJ CK SJ SK HJ HA D9 DQ","CQ HQ",false,1,"D8:100, DJ:100, D9:0, D7:100, DQ:0, DT:100",6594,Left
"C7 C8 C9 CT CJ CQ CK ST SQ HJ","SJ HA",true,0,"H7:100, HJ:3, HQ:100, D7:98, DQ:95, SQ:43, H9:78, ST:100, HT:98, S9:100, S8:33, CK:100, S7:0, SA:0, CQ:100, D8:0, CJ:100, DA:0, H8:0, HK:0, CT:100, DT:0, C9:100, DK:0, D9:0, DJ:0, C8:100, SK:0, C7:100, CA:0",36699,Right
"C8 C9 CA S9 ST HQ D7 D8 D9 DJ","HK DT",false,1,"H7:100, HA:100, HQ:3, C7:100, C8:8, CK:100, H8:95, H9:98, CA:35, SJ:93, ST:38, SA:68, S8:58, S7:98, S9:0",19107,Left
"C7 C9 CK S9 HT HA D7 D8 D9 DA","SJ SA",false,1,"H7:100, HK:100, HT:0, S7:100, S9:0, SK:100, CT:98, CQ:93, C9:0, C8:88, C7:3, CA:95, H8:93, HQ:95, HA:0",18508,Left
"C7 C8 CT CJ H7 HQ DT DJ DK DA","SQ D9",false,1,"H7:0, HK:100, HA:100, D7:100, DT:0, DQ:100, S7:98, S8:100, HQ:3, D8:100, DJ:0, S9:100",15484,Declarer
"C8 CJ S8 S9 ST H8 D7 D9 DJ DK","C7 SA",false,1,"D8:100, DQ:100, DJ:8, C9:100, C8:13, CA:100, CK:95, CQ:95, CJ:40, HT:100, HQ:93, H8:43, CT:88, ST:55, HA:98, SJ:90, S9:68, SK:80, DT:88, HJ:75, D9:63, DA:58, SQ:33, DK:73, S7:40, H9:80, S8:0",34304,Left
"C8 CT CJ CK S9 ST SJ HA D8 DQ","H8 HK",false,1,"C8:0, CA:100, CQ:98, H7:93, HQ:100, HA:0",7811,Declarer
"CT ST SQ SK SA HA D7 D8 DJ DA","C8 C9",false,1,"D7:0, DK:100, DT:95, S9:95, S8:100, ST:0",7095,Declarer
"C7 C8 CJ CK CA S7 SA HA D7 DA","CT DQ",false,1,"D8:100, D7:0, D9:100, S8:100, SQ:98, S7:0, S9:100, SA:0, SJ:100",12487,Right
"C7 CJ CQ CK CA SK SA HK DT DJ","S8 D9",false,1,"S7:100, SK:0, S9:100",3593,Right
"C7 CT CQ S7 SJ HQ HA DQ DK DA","CJ HJ",false,1,"D7:95, SA:100, DQ:0",3897,Left
"C7 CJ S9 HT HQ HK HA D9 DJ DQ","SA DK",false,1,"S7:100, S9:0, SK:100, D8:100, DA:100, DQ:0, D7:100, D9:0, H7:100",9306,Right
"C7 CT SA H9 HJ HQ D7 D8 DJ DQ","HT HA",false,1,"S7:98, SQ:100, SA:0",3691,Left
"C7 C9 CT S7 SQ HT HJ HK HA D9","CK S9",false,1,"D7:100, DQ:95, D9:0, H8:93, HT:0, H7:100",7821,Left
"C9 CT CQ CA SA HQ D7 D8 D9 DK","H9 HJ",false,1,"D7:0, DJ:100, DA:98, C8:100, C9:0, CJ:100, H7:100, H8:100, HQ:0",10594,Declarer
"C9 CT CJ CK S8 SQ HJ D8 D9 DA","C8 H8",false,1,"S8:0, SA:98, ST:100, S7:100, S9:100, SQ:0",8695,Declarer
"C7 C9 CK S8 S9 SJ HK HA DQ DA","CJ HT",false,1,"C7:0, CA:100, CQ:100, HJ:98, HQ:98, HK:0",7688,Declarer
"C7 C8 C9 CT CK SA H8 HJ DJ DQ","S9 H7",false,1,"C7:0, CJ:100, CA:98, D8:100, DJ:0, D7:100",7305,Declarer
"CK CA S7 SQ H9 HT HJ HA D7 DA","S8 ST",false,1,"C7:100, CQ:100, CK:0",3919,Left
"CJ CK CA S7 S8 S9 SK H7 HA D9","SJ DA",false,1,"H7:0, HQ:100, HK:100, C7:100, CJ:0, CQ:100, D7:100, DT:98, D9:0, H8:83, HA:0, H9:100",14380,Declarer
"C7 CT CQ CK ST SJ HQ D8 DQ DK","S8 D9",false,1,"C8:90, CA:100, CK:0, S7:100, ST:0, SA:98, DT:90, DA:100, DK:0, H7:98, HQ:0, HT:100",14610,Left
"CQ CK S7 S8 H7 H8 HJ HQ HK DK","SJ D8",false,1,"H7:0, H9:93, HA:100, D7:100, DK:0, D9:100",7209,Declarer
"C8 CT CQ SA H7 HT HQ DT DJ DQ","C9 HJ",false,1,"H7:0, HK:100, HA:88, S8:85, SA:0, S7:100",8696,Declarer
"C7 C8 C9 SQ SK H9 HK DT DJ DK","S8 D7",false,1,"D9:98, D8:100, DT:0",3971,Left
"CQ S8 S9 SK SA H8 H9 HA DT DK","CK DQ",false,1,"S8:0, CA:100, SQ:100, S7:100, S9:0, H7:100",7317,Declarer
"C9 CK S7 SQ H9 HT D7 D8 D9 DA","CA DJ",false,1,"D7:0, DK:100, HA:100, S8:98, SJ:100, S7:0, C7:98, C9:0, S9:100",11998,Declarer
"C8 CJ CK SJ SK H8 HQ DT DQ DK","ST DJ",false,1,"H7:100, H8:0, HA:100, D7:100, D8:100, DT:0",7090,Right
"C7 CT CQ S8 S9 HK D8 D9 DQ DA","CJ DK",false,1,"S7:100, S8:0, SA:100, C8:98, CK:100, CQ:0, D7:95, D8:5, H7:100",10620,Right
"C7 CT S8 SJ H7 HJ HK DT DK DA","S7 H8",false,1,"D7:100, DJ:100, DT:0, C8:95, C7:0, CA:88, HQ:95, HA:95, HK:0, H9:95, H7:0, DQ:95, HT:95, HJ:0, D8:100",18799,Left
"C7 S7 S9 SA H7 HQ HK HA D8 DJ","CT CK",false,1,"C9:98, CA:100, C7:0, D7:100, D8:0, DK:98, CQ:98, CJ:93, SA:3, H8:90, HT:100, H7:0, S8:93, S7:0, SK:85, D9:78, DA:95, DJ:13, SQ:83, S9:30, SJ:0, ST:75, HA:23, DQ:0, H9:100, HQ:0, HJ:100",32501,Left
"C7 C8 CQ CK SQ H7 HT HJ HA DA","S7 DJ",false,1,"D7:100, DA:0, D8:100",3176,Right
"C7 C8 CJ CQ S7 S8 H7 HT HJ HQ","C9 D7",true,0,"CT:73, C8:45, DA:98, CK:40, CQ:52, SQ:95, HK:33, HQ:75, H9:93, CA:52, CJ:100, ST:95, D9:33, HJ:100, DQ:58, H8:73, HA:0, HT:100, SJ:0, S8:100, S9:23, DK:0, C7:100, DJ:18, SK:0, S7:100, DT:0, SA:0, H7:100, D8:0",46008,Right
"C8 C9 CT CA S9 ST SK H7 HK D7","CK DT",true,0,"S7:100, S9:0, SQ:100, C7:98, CQ:100, CT:3, D8:100, D7:3, DA:98, D9:95, DQ:98, HK:38, H8:88, H7:28, HA:40, CJ:35, SJ:90, C9:55, HT:0, H9:85, SK:68, HJ:0, SA:0, CA:100, HQ:0, DJ:0, ST:100, DK:0, S8:0, C8:100",31287,Right
"C7 CT CK CA S7 SK HJ DT DQ DA","ST D7",false,1,"S8:98, S7:0, SQ:100, H7:100, HK:95, HJ:0, SA:100, SK:3, SJ:98, HT:90, CA:3, HA:90, D8:88, HQ:93, DT:0",22212,Right
"C8 CJ CK S7 SJ H7 H9 HJ HQ HA","CT D8",false,1,"D7:100, CK:15, DK:95, H8:100, HK:100, HQ:23, S9:100, S7:15, SA:90, S8:83, SK:98, SJ:30, ST:95, CJ:95, CQ:52, C7:98, C8:88, D9:100",25013,Right
"C9 CJ CA S8 ST H8 H9 HJ HQ DT","CT CK",false,1,"C7:100, C9:0, S7:100",2878,Right
"C7 C8 CJ CK SQ SA H8 H9 HJ HK","HQ HA",false,1,"S8:100, SQ:0, SK:100, D7:98, DJ:100, SA:28, H7:100, H8:90, S7:100",11621,Right
"CQ CA S8 S9 ST SJ SQ H9 HT D7","C9 HQ",false,1,"D7:0, DQ:100, DA:100, D8:95, CA:0, DJ:100, C8:100, C7:93, CQ:0",9579,Declarer
"C7 CQ S7 SQ H8 H9 HT HJ DJ DK","CJ CK",true,0,"H7:100, H8:0, HA:100, D7:95, DA:90, DK:0, ST:98, S7:3, SA:95, S8:98, SK:95, SQ:8, DQ:93, DJ:48, DT:88, HK:85, HJ:40, HQ:73, C8:83, C7:48, CT:48, S9:55, SJ:35, CQ:100, C9:45, HT:100, D9:0, CA:0, H9:100, D8:0",29691,Right
"C9 CJ CQ S7 H7 H9 HJ HQ HA DA","C8 DQ",false,1,"H8:100, H7:0, CA:93, CT:98, C9:0, CK:98, ST:98, S9:88, S7:0, SJ:90, SA:90, DA:8, HT:83, H9:3, SK:95, DT:88, CQ:10, D9:35, C7:100, CJ:0, D7:100",24121,Right
"S7 S9 SJ SA H7 H9 HT HK D9 DQ","D7 DJ",true,0,"S9:10, SQ:95, SK:98, H8:90, H7:13, HA:98, D8:93, DT:78, D9:25, S8:75, S7:18, ST:85, C7:85, CA:52, DQ:100, HJ:48, HT:100, CQ:85, HQ:0, H9:100, CJ:45, CK:0, SA:100, CT:50, DK:0, HK:100, C9:0, DA:0, SJ:100, C8:0",48993,Declarer
"CT S7 S9 SJ SQ HJ HA D9 DJ DQ","CQ DA",false,1,"S7:0, ST:100, SA:98, D7:100, D9:0, H7:100",5703,Declarer
"CK S8 SJ SK H7 HK HA D7 D8 D9","CJ CA",false,1,"S7:100, ST:100, S8:0, C9:100, CK:0, C7:100",6295,Left
"CJ ST SQ SA H8 H9 HQ D7 D8 DK","S9 HK",false,1,"D7:0, DT:100, DA:100, C7:100, CJ:0, CK:100, S7:100, S8:100, ST:0",8908,Declarer
"CT CQ S7 S8 SK H8 HJ HQ DT DA","CJ CK",false,1,"S7:0, SQ:100, SA:100, H7:100, H8:0, HA:100, D7:98, D9:98, DT:0",8484,Declarer
"S9 SJ SQ SA H8 HK D7 DT DQ DA","SK HJ",false,1,"D7:0, DK:98, D9:100, C8:100, CQ:100, SA:0, C7:100, DA:0, CK:98, H9:100, H7:93, H8:3, HT:95, HQ:85, HK:0",17103,Declarer
"C9 CJ CK S9 SJ HJ HQ DT DQ DA","CA ST",false,1,"H7:100, HK:100, HQ:0, C7:100, C9:0, CT:98, D9:98, DJ:100, DT:0, S7:100, S9:0, SA:95, SQ:90, S8:88, SJ:0, H9:75, HT:88, HJ:0",17688,Left
"C8 CQ ST SK H8 H9 HQ D8 DT DQ","CK S9",false,1,"S8:80, ST:0, SJ:100, C7:100, C9:70, C8:0, DK:50, DQ:3, DJ:100, HJ:73, H9:0, HK:95, CT:98, CJ:80, CQ:0",21805,Right
"C7 S8 SK SA H7 HJ HK D7 DQ DK","C8 HA",false,1,"C7:0, CA:98, CK:100, H8:98, H9:100, H7:0, CQ:100, SA:0, CJ:100, C9:98, SK:5, DA:88, CT:98, DK:0, DJ:78, S7:88, S8:20, SQ:85, HT:73, DT:100, HJ:0",20191,Declarer
"CA S8 S9 ST H8 H9 HJ HK D7 DJ","C9 CK",false,1,"D7:0, DA:100, DK:100, H7:98, HT:100, H9:0, S7:100, S8:0, SA:100, HQ:98, SK:93, HJ:0, HA:95, DQ:88, HK:0, CQ:83, CJ:68, CA:0",17399,Declarer
"C8 CT CA S7 ST SQ SK HT HQ D8","C9 CJ",false,1,"H8:100, HJ:100, HT:5, C7:100, C8:0, D7:100",13003,Left
"C8 C9 SJ SQ SA H8 HT HQ D7 DT","S7 D9",false,1,"H7:98, HA:93, HQ:0, CJ:98, C9:0, CK:95, C7:100, CA:98, C8:0, S8:98, SJ:0, H9:100",16507,Left
"C7 C8 CQ CA S8 HQ D8 DT DJ DA","SQ SA",false,1,"H7:100, HQ:0, HA:100, S9:100, SJ:98, S8:10, C9:100, C8:20, HK:98, H8:100, CA:15, HJ:100, D7:95, DQ:100, DJ:0, CT:100, C7:0, SK:83, CJ:100, CQ:0, S7:100",29590,Right
"C9 CQ CA S9 SJ SA H9 HQ HK D8","ST DQ",false,1,"D8:0, DK:100, DA:95, CJ:98, C9:0, CT:100, HT:93, H9:0, H8:100, SK:88, SJ:0, S8:93, CK:80, CQ:0, C8:83, HJ:85, HQ:0, H7:100",19806,Declarer
"C9 CJ CA SJ SQ SK HQ D7 D8 DT","C8 D9",false,1,"S7:100, S9:100, SJ:0",3093,Left
"S8 SQ H8 HT HQ HK HA DT DK DA","CQ ST",false,1,"C9:100, DA:0, CA:100, H7:100, SA:100, H8:0",10623,Right
"C9 S7 S9 ST SQ SK SA HQ HK DQ","CK DT",false,1,"C7:100, CA:100, C9:0, H9:100, HQ:0, H7:100",6685,Left
"CQ S7 SQ SA H7 H8 HJ HK D9 DQ","D7 DJ",false,1,"H7:0, H9:100, HA:100, S8:100, S7:0, SK:98, DT:100, D8:100, D9:0, S9:100, SJ:93, SQ:0",13289,Declarer
"C7 C8 CJ S7 S8 SA HT HK D9 DJ","CT HA",false,1,"SJ:98, SK:100, S8:0, H7:100, HT:0, H8:100",7423,Left
"C8 CK S9 SA H9 HK HA D9 DJ DK","SK HJ",false,1,"D7:100, D9:0, DA:100, H7:100, HT:100, H9:0, S7:100, S9:0, SJ:100, S8:98, SQ:100, SA:0",11991,Right
"C9 CJ CA S7 SJ HK D7 D8 DJ DQ","S8 HJ",false,1,"C8:100, C9:0, C7:100",2903,Right
"C8 CT CQ CK CA S7 S8 SK D7 DA","S9 H9",false,1,"D8:100, D7:0, DJ:100, HT:98, H8:98, DA:8, DT:100, DK:83, SK:25, C9:90, C8:43, CJ:100, C7:100, HA:100, CT:0",17803,Right
"CQ S7 SQ SK HA D7 D8 D9 DK DA","CK S8",false,1,"D7:0, DJ:95, DQ:100, HK:98, HA:0, H7:100",5794,Declarer
"C7 C9 CT CJ S8 S9 SQ HJ HK DJ","CA HT",false,1,"D7:100, DJ:0, D8:100",3902,Right
"C7 C8 ST SJ SQ H8 D9 DJ DQ DA","CQ H7",false,1,"C9:100, CA:100, C8:0, S7:100, ST:0, S9:100",11277,Left
"C7 C9 CJ CK SA H8 D7 D8 DJ DQ","S7 DK",false,1,"H7:100, HT:100, H8:0, D9:100, D8:0, DA:100, S8:98, ST:93, SA:0",13205,Left
"C8 C9 CQ CK CA S9 SA H7 HT DA","SJ HK",false,1,"S7:100, SQ:100, S9:0, C7:100, C8:0, CT:95, S8:98, ST:100, SA:0",9600,Left
"C7 C9 CJ S8 SJ SA HT HQ HK DA","CQ SQ",false,1,"D7:100, DJ:100, DA:0",3720,Left
"C7 C8 CJ SJ SA H8 HT HK DQ DK","D7 D8",false,1,"C7:0, CA:98, CQ:100, D9:98, DA:100, DK:0, H7:98, H8:0, HA:93, CK:90, CT:98, CJ:0, DT:98, DJ:90, DQ:0",17483,Declarer
"C8 CQ CK CA SA H9 HA DJ DQ DK","SQ HQ",false,1,"S7:100, SA:0, SK:100",3114,Right
"C7 C9 CJ SJ H8 HT HJ D9 DJ DK","SA H9",false,1,"H7:100, HA:100, HJ:0, S9:100, SJ:0, SK:100, S7:98, SQ:95, DK:10, D8:85, D9:8, D7:100",15382,Left
"C7 C9 CK S9 SJ SA HT HQ DQ DA","CQ DK",false,1,"C7:0, CA:98, CT:100, D8:98, DJ:98, DQ:0",6409,Declarer
"CT S7 SJ SQ H9 HT HQ D9 DQ DK","SK H8",false,1,"ST:98, S7:0, S9:98, D7:100, D9:0, DJ:100, H7:98, HK:100, HQ:0, DT:98, DQ:0, D8:100",13389,Right
"C7 CA S8 SQ SA H9 HQ HA D7 DK","S9 D9",false,1,"D7:0, DJ:100, DA:95, H8:98, H9:0, HK:100, S7:100, SK:95, SQ:0, CT:98, C7:0, CK:100, H7:88, HT:100, HQ:0",15217,Declarer
"CK CA S8 S9 H7 H8 H9 HA D9 DJ","C8 ST",false,1,"S7:100, S8:0, SA:98, C9:95, CQ:95, CK:0",7601,Right
"S7 S9 SJ HT HJ HK D9 DJ DQ DA","S8 H7",false,1,"D7:100, D9:0, D8:100",3178,Right
"C7 C9 CJ CQ SQ SA HT HK HA DK","C8 DA",false,1,"H7:100, HQ:100, HT:0, D7:100, DK:0, D9:100",5900,Left
"C8 C9 CJ CK ST H7 H8 D8 D9 DA","CA HJ",false,1,"S8:100, SA:100, ST:5, D7:98, D8:3, DK:100, C7:100, CT:93, C9:25, CQ:98, CJ:23, HQ:88, H9:68, H8:40, HT:75, DT:73, HA:52, D9:0, DJ:100, HK:40, DA:0",19398,Left
"C8 CK S8 SA H9 HJ HQ HA D7 D9","CJ ST",false,1,"D7:0, DQ:100, DA:100, C7:100, C8:0, CA:95, S9:95, SQ:100, S8:0, S7:100, SA:0, SJ:100",15395,Declarer
"CJ SK SA H7 H8 HT HK DQ DK DA","D8 D9",false,1,"H9:100, H8:0, HA:95, S7:98, ST:100, SK:0",7806,Right
"CT CQ CK ST SJ SA HT D7 D9 DT","S7 DK",false,1,"D7:0, DQ:100, DA:100, C7:100, CT:0, CA:100, H7:98, HQ:98, HT:0, S8:98, ST:0, SK:83, C8:95, CJ:88, CQ:0",16422,Declarer
"CA S7 SJ H9 HT HJ HK HA DT DJ","S8 H7",false,1,"D7:100, DT:0, D8:100",4900,Right
"CJ SA H7 H9 HT HK D8 D9 DQ DA","S9 HA",false,1,"H7:0, H8:95, HQ:100, D7:100, D8:0, DK:100, C7:100, C9:100, CJ:0",11173,Declarer
"C8 C9 S7 S8 ST SJ SQ DT DJ DA","H8 DQ",false,1,"S7:3, SK:98, SA:100, D7:100, DT:0, D9:100",8406,Declarer
"CT S9 SA H8 H9 HK D9 DT DQ DA","H7 D7",false,1,"H8:0, HJ:95, HA:98, S8:95, S9:0, SK:100, C7:98, CK:85, CT:0, SJ:98, SA:0, S7:100",14512,Declarer
"C9 CT CJ CQ CK CA S9 H8 H9 D8","HA DK",false,1,"HT:100, HQ:100, H9:0, C7:100, C9:0, S7:100",7594,Left
