Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C7 C8 CK CA SK H9 HQ D8 DT DJ","SJ H8",false,1,"H7:100, H9:0, HK:100, D7:100, DK:98, DJ:0, S7:95, SK:0, SA:100, C9:95, HA:95, C8:0, CT:100, DQ:85, C7:0, CJ:100, SQ:93, CK:0",20198,Right
"C7 C8 CJ CQ CK S8 S9 SQ HT HQ","CA SK",false,1,"D7:100, DJ:98, HQ:5, ST:100, S9:5, SA:95, H8:98, H9:98, HT:0",12400,Left
"CJ CA S9 ST SK HA D7 D9 DT DJ","SJ HT",false,1,"S7:100, S9:0, SQ:100, C8:100, C9:98, CJ:0",7118,Right
"CQ CK ST SJ H7 HQ HA D8 DT DK","CT DQ",false,1,"C7:100, CA:100, CK:0, D7:95, D8:0, DJ:100, H8:100, HK:100, HQ:0, HT:95, H7:0, HJ:98, S8:98, S7:100, ST:0",15085,Left
"CQ ST SQ H7 H8 HQ HK HA D7 DQ","SA HT",false,1,"H7:0, HJ:100, CA:100, D8:98, D9:98, D7:0, S7:100, ST:0, S9:100",12019,Declarer
"C8 C9 S7 S8 S9 H7 H8 HQ D7 DA","SQ SA",false,1,"HJ:68, H8:0, HT:100, SK:75, S9:0, SJ:98, DJ:65, D7:0, DT:100, CJ:75, C9:0, CQ:95, D8:85, DK:63, DA:0",16993,Right
"S9 SJ SK SA H7 H8 HJ DJ DK DA","S7 D8",false,1,"H7:0, HK:98, HA:100, D7:100, DJ:0, D9:100",5704,Declarer
"C9 S9 SQ SK SA H8 HQ HK DT DK","H9 D8",false,1,"S8:95, S9:0, SJ:100, S7:100, ST:100, SQ:0",7084,Right
"C7 CJ CA S7 SJ H7 H9 HA D9 DA","S9 HT",false,1,"S7:0, SA:98, SQ:100, H8:100, HQ:100, H9:0, DT:98, D9:0, DQ:95, CT:98, CK:98, CJ:0, HJ:88, H7:0, HK:88, D7:80, DK:95, DA:0",16896,Declarer
"CA SJ SK SA HJ HQ HA D7 D8 D9","C8 HK",false,1,"H7:100, HT:98, HJ:0",2113,Left
"C8 S7 SA H8 HT HA D8 D9 DQ DK","CA SK",false,1,"S7:0, S9:100, SQ:100, D7:100, D8:0, DJ:98, H7:98, DA:100, H8:0",7193,Declarer
"C7 C9 CT CJ CQ CK S7 S8 SK D7","SA DT",true,0,"D8:100, DA:100, D7:48, C8:100, C7:80, HA:88, CA:75, CK:70, HK:98, ST:58, S8:58, S9:90, H7:55, SK:100, HQ:80, D9:90, DK:0, CQ:100, SJ:50, S7:100, DQ:0, SQ:100, CJ:100, DJ:0, HT:0, CT:100, H9:0, HJ:0, C9:100, H8:0",35783,Left
"CA S9 SK H7 H9 HT HJ HA D9 DK","CQ S7",false,1,"H7:0, CK:98, HK:100, C7:100, CA:0, C8:100",8002,Declarer
"C8 CJ CK SQ SK SA HT D9 DT DQ","H8 HA",false,1,"D7:98, D9:0, DA:93, CT:95, CA:98, CK:0, H7:100, HT:0, HK:93, S7:93, ST:100, SQ:0",13200,Right
"CA ST SK SA H8 H9 HA DT DJ DQ","C7 SJ",false,1,"H8:0, HK:100, HQ:100, C9:100, CQ:100, CA:0",6995,Declarer
"CT CQ SK HQ D8 D9 DT DQ DK DA","SQ HT",false,1,"D8:0, SA:100, DJ:100, C7:100, CT:0, CK:100, S7:100, SJ:100, SK:0",8811,Declarer
"C9 CQ CA S8 SJ SA H8 HJ HK DJ","CT H9",false,1,"D7:100, D9:100, DJ:0",3393,Left
"CT CQ S8 ST SJ SQ H7 D7 D9 DA","SK DK",false,1,"D7:0, DJ:98, DQ:100, S7:98, S8:0, D8:100",7302,Declarer
"C8 CA ST SQ H7 H8 H9 D8 DJ DK","C7 HA",false,1,"S9:100, ST:0, S7:100",4400,Right
"C8 CQ S7 SK SA HT HJ D8 DT DJ","HQ D9",false,1,"S7:0, SQ:100, SJ:100, H7:98, HA:100, HJ:0, C9:100, C8:0, CA:98, D7:93, CK:100, D8:0",12817,Declarer
"C9 CJ SJ SK SA HT HQ HK DT DA","H7 D7",false,1,"S7:100, S8:100, SJ:0",3694,Left
"C7 C9 CQ S7 SJ H8 HJ D7 DJ DQ","CT DT",false,1,"H7:100, HQ:100, HJ:10, S8:100, SJ:5, S9:100",7208,Left
"CJ CQ CK S7 S8 H7 H9 DT DQ DA","HT D9",false,1,"D7:100, DK:100, DQ:0, C7:100, CJ:0, C8:100",7375,Left
"CJ CA S7 S8 S9 SQ HK D7 DT DJ","SA H7",false,1,"C7:100, C9:100, CJ:0",5215,Left
"CT CJ CA S7 S9 H8 HK D9 DT DJ","C9 HA",false,1,"C7:100, CT:0, CQ:98, D7:100, DK:100, DJ:0, H7:100, H8:0, HQ:95, D8:95, DQ:98, DT:0, ST:88, S9:0, SA:90, HJ:78, HT:93, HK:0",20704,Right
"C7 C8 C9 CQ S7 H9 HT HQ HA D9","CT S8",false,1,"H7:100, CA:100, H9:0",3480,Left
"CT CA S7 SK H8 HA D7 D8 DQ DK","CK ST",false,1,"S7:0, SA:100, SQ:100, C7:100, CJ:98, CT:0, H9:93, H8:0, HQ:95, H7:98, HT:83, HA:0",13916,Declarer
"C8 CK CA S9 ST SJ SK HK DT DA","CQ D9",false,1,"C7:100, CJ:100, C8:0, S8:100, S9:0, S7:100",7094,Left
"C7 CT CQ CK CA ST HA D7 D9 DJ","SQ SK",true,0,"S7:100, SA:100, ST:0, S8:100, HA:55, SJ:95, DQ:98, DT:95, DJ:55, H7:90, HT:100, CA:52, D8:100, D7:55, DA:0, H9:0, HQ:100, CK:78, C8:100, C7:58, CJ:0, HJ:0, H8:0, CQ:68, DK:0, C9:0, D9:100, HK:0, S9:0, CT:100",35504,Left
"CA ST H8 H9 HT HQ HA D8 DQ DA","S8 S9",false,1,"C7:100, CA:0, CQ:100",3593,Right
"C7 CQ CA SA H7 H9 HA D9 DJ DQ","S9 SJ",false,1,"D7:100, D9:0, DT:98, S8:100, S7:100, SA:0",6892,Right
"C8 C9 CT SQ HQ HK D9 DT DQ DA","C7 SJ",false,1,"S7:98, SQ:0, SK:100, D7:100, DK:100, DQ:0, H7:100, HQ:0, H8:100",11088,Right
"C7 S9 SJ SK SA HT HJ HA DK DA","ST SQ",false,1,"H7:98, HQ:100, HJ:0, S7:100, S9:0, S8:100",7117,Left
"C8 CT CA SQ H9 HJ HA DT DJ DK","C9 S8",false,1,"H8:100, H9:0, HK:100, H7:100, HT:100, HJ:0",6586,Right
"C7 C8 CQ S9 SJ H7 H8 H9 DT DK","C9 CA",false,1,"C7:0, CK:100, CJ:90, D7:98, D9:95, DT:0",8106,Declarer
"C9 CT CQ SK SA HT HK HA D7 DQ","S9 H9",false,1,"D8:98, DA:100, DQ:0, C7:100, C9:0, C8:100",8302,Left
"C8 C9 CT CK S7 SK HT HJ HA D8","HK DT",false,1,"C7:100, CA:100, CK:0, D7:100, D8:0, DA:98, S8:98, SA:98, SK:0, H7:100, HT:8, H9:100",14107,Left
"C7 CJ CA H7 H8 H9 HQ HK DT DQ","CQ HA",true,0,"H7:0, HJ:98, HT:100, S7:98, SK:100, CA:3, CK:98, CJ:10, C9:98, DJ:100, DT:5, D9:78, C8:95, C7:40, SA:80, CT:100, DQ:100, DK:15, D7:65, HK:100, D8:0, S8:0, SQ:0, HQ:100, S9:0, H9:100, SJ:0, ST:0, DA:0, H8:100",34080,Declarer
"C7 C9 CJ CQ S9 SK HJ D8 DQ DA","CK HT",false,1,"D9:98, D8:0, DT:100, H7:100, HA:95, HJ:0, ST:98, S9:0, SA:100, D7:100, DK:95, DQ:0, CT:90, C9:0, CA:98, C8:93, SQ:85, C7:3, H8:30, H9:80, SK:60, DJ:52, DA:0, S7:100",29008,Right
"C7 C9 CQ CK CA S9 SA HK HA D9","ST HQ",false,1,"C7:0, CT:100, CJ:100, D7:100, D9:0, DT:100, H7:98, H9:95, HK:0",9612,Declarer
"CT S9 SJ SQ H7 H8 H9 HT DQ DA","HK D8",false,1,"H7:0, HQ:95, HA:100, C7:100, CT:0, C8:100",7378,Declarer
"C7 CQ CK S9 H7 HJ HK D7 DT DK","CA SJ",false,1,"D7:0, DJ:100, DA:100, S7:100, S9:0, SK:100, C8:100, CJ:98, C7:0, H8:95, H7:0, HT:100, ST:93, S8:90, HK:3, C9:93, SA:100, CQ:0",18819,Declarer
"CT CJ SQ SK H8 H9 HK HA DK DA","HT HQ",false,1,"H8:0, SA:98, HJ:100, H7:100, H9:0, C7:100",6786,Declarer
"C7 CJ S7 S8 S9 SJ H8 HJ D7 D8","CQ SQ",false,1,"D7:8, DA:98, DK:100, SK:100, SA:100, SJ:45, C9:100, CJ:13, C8:100",14813,Declarer
"CT CK S9 SJ SQ SK SA HQ D9 DA","HT HK",true,0,"H7:100, HA:100, HQ:0, H8:98, DA:0, DK:95, DT:100, D9:0, DQ:93, D7:93, DJ:85, CK:18, C8:90, CT:0, CQ:100, D8:100, CA:70, SA:3, C7:100, C9:73, SK:100, H9:25, SQ:100, CJ:0, ST:28, S9:100, S8:0, HJ:0, SJ:100, S7:0",29502,Left
"CJ CA S8 ST SQ H7 HT HJ D7 DQ","D8 D9",false,1,"D7:0, DA:100, DT:90, S7:100, SA:100, SQ:0, C7:98, CJ:0, CT:100",9306,Declarer
"C8 CT CJ SJ SK SA H9 HA D9 DQ","D8 DJ",false,1,"SQ:100, ST:100, SJ:0, H8:98, H7:100, H9:0",6787,Left
"CT ST SA H7 H8 HT D8 DT DK DA","C7 SK",false,1,"D7:100, D8:0, D9:100, S7:98, S8:100, ST:0",6906,Right
"C7 CT S9 SJ SK HT HK D7 D8 D9","HJ DQ",false,1,"S7:95, ST:100, S9:0, C8:100, C7:0, CA:100, DJ:98, DA:90, D9:3, S8:98, SJ:0, SA:98, H8:90, H7:93, HT:0",16681,Left
"C9 CJ CQ S8 ST H7 HT HQ HK D7","CA SJ",false,1,"C7:98, CT:100, C9:5, H8:100, HT:10, H9:100",8407,Left
"C7 C8 CJ CK S9 ST SK SA H7 D7","S7 HA",false,1,"S9:13, SJ:100, SQ:100, H8:98, H7:5, HQ:100, D8:100, DK:100, D7:8, C9:98, C8:0, CA:93, HJ:88, HK:90, SA:3, S8:85, ST:0, DT:100",22007,Declarer
"C7 C8 C9 CA S9 HT HQ HK HA DK","SK H7",false,1,"C7:0, CQ:100, CK:100, S7:98, S9:0, SA:100, D8:98, DQ:100, DK:0",9508,Declarer
"C9 CQ S9 SQ SK H8 HQ D8 DQ DK","CK DT",false,1,"H7:100, HT:88, H8:0, CT:93, C9:0, CJ:100, D7:100, D9:85, D8:0, S8:88, S9:0, S7:100",17572,Left
"CJ CK S7 ST SQ H8 HQ D8 DT DQ","D9 DA",false,1,"S8:100, S7:0, SA:100, C7:100, C9:98, CJ:0",7305,Right
"C8 C9 S8 SJ SA H8 D7 D9 DQ DA","ST SK",true,0,"H7:100, H8:0, HA:98, C7:98, CA:90, C9:10, D8:98, D7:5, DT:98, S7:100, SQ:93, SJ:28, HT:93, SA:100, H9:90, CT:73, C8:100, CK:60, S9:55, DK:35, S8:100, HJ:0, CQ:0, DA:100, HQ:0, CJ:0, DQ:100, HK:0, DJ:0, D9:100",32611,Right
"CT CJ ST SJ H8 HJ HQ HA D7 DT","C8 D8",false,1,"C9:98, CA:100, CJ:0, S7:98, ST:0, SK:100, D9:98, DA:98, DT:0, CQ:100, CT:0, HK:83, C7:100, SJ:20, DK:70, H7:85, H8:40, HT:95, SQ:93, S9:48, HA:52, H9:100, SA:83, HJ:0",22877,Left
"CJ CA S7 SQ HA D7 D9 DT DQ DK","SK DJ",false,1,"C7:100, CJ:0, CQ:100, H7:100, HK:98, HA:0",7124,Right
"C7 CK S9 SA H8 H9 HJ HQ DJ DK","HK D7",false,1,"C7:0, CA:100, CT:100, S8:100, SQ:100, S9:0, H7:100, H8:0, D8:100",11186,Declarer
"C9 CQ CA H8 HK HA D9 DQ DK DA","SJ SK",false,1,"H8:0, HQ:100, HJ:100, H7:100, HT:100, HK:0",7036,Declarer
"C7 S7 S8 HJ HQ HK HA D7 DT DA","C9 CK",false,1,"D7:0, DK:100, DJ:100, C8:95, CQ:100, C7:0, H7:100, HJ:0, H8:100",8152,Declarer
"C8 C9 CQ CK SA H8 HQ D9 DT DA","S7 DJ",false,1,"S9:100, SA:0, S8:100",4512,Right
"C7 S7 ST SJ SQ H8 HQ D7 DJ DA","S8 HK",false,1,"H7:100, H8:0, HT:100, S9:100, SA:100, SQ:3, D8:95, D7:3, DK:98, SK:98, CK:80, SJ:0, H9:70, HJ:85, HQ:0",17808,Right
"CT S7 SJ SQ HQ HK HA D8 DT DJ","D7 DA",false,1,"H7:100, HJ:98, HQ:0",4577,Left
