Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C7 S7 S8 S9 ST SQ SK H9 HJ D9","HK HA",true,0,"D8:98, DK:100, D9:35, D7:100, HJ:52, DA:98, C8:90, CA:100, C7:55, H7:100, H9:38, HT:88, SA:80, SJ:88, SK:100, C9:78, CT:100, SQ:100, H8:100, ST:100, CK:0, DT:0, S9:100, DJ:0, CJ:0, DQ:0, S8:100, CQ:0, HQ:0, S7:100",37990,Left
"CJ CK SJ H7 H9 HQ D7 DT DJ DQ","HT HA",false,1,"D7:0, D8:95, DA:100, C7:100, CJ:0, CQ:100, C8:100, CA:100, CK:3, H8:100, H7:3, HK:88, S7:85, SA:98, SJ:35, D9:93, DT:38, S8:100",20714,Declarer
"C7 C8 CJ CA SQ H8 HJ HA D9 DJ","S7 HT",false,1,"D7:100, DA:100, DJ:0, S8:100, SQ:0, S9:100",8701,Left
"CJ S7 S9 SJ SK HK D7 D9 DJ DQ","H9 DA",false,1,"S7:0, SA:100, CA:100, C7:100, CT:98, CJ:0",15176,Declarer
"CJ CQ CK SJ SQ SK SA H9 DQ DA","C8 HJ",false,1,"C7:100, CA:100, CK:0, H7:100, H9:0, H8:100",6121,Left
"C7 C9 CJ S8 S9 SK SA H7 HK DJ","S7 SQ",true,0,"H8:95, H7:0, HQ:100, D7:98, DA:95, DJ:0, C8:95, C7:0, CA:98, ST:98, DK:100, S9:0, SJ:40, DQ:98, S8:0, D8:18, DT:58, HK:30, H9:85, SA:20, HJ:0, HT:0, HA:23, SK:100, CT:55, C9:100, CK:0, CQ:0, D9:0, CJ:100",35172,Right
"C9 CT CQ S7 SJ SK SA H7 HJ DK","CJ SQ",false,1,"H7:0, HA:100, HQ:100, C7:100, C8:98, C9:0",6614,Declarer
"C7 CQ CA S8 ST SJ SQ D7 D9 DT","C9 S7",true,0,"H8:100, H9:98, CA:0, D8:65, D7:0, DA:93, C8:95, CT:30, C7:3, S9:23, S8:10, HA:93, DJ:18, DT:8, DQ:73, CJ:58, CK:0, CQ:0, H7:0, SQ:100, HK:0, HT:0, SA:0, SJ:100, HJ:0, SK:0, ST:100, HQ:0, DK:0, D9:100",35785,Left
"C7 CA S7 S8 ST SK SA HQ DJ DA","CK D8",false,1,"H7:100, HQ:0, HT:100",2897,Right
"C7 CJ CQ CK S7 HA D9 DT DQ DK","S9 SQ",false,1,"D7:100, D9:0, D8:100",5115,Right
"CJ S8 SK H7 HQ HA D8 DT DJ DK","CA D9",false,1,"H7:0, HK:95, H9:100, C9:98, C8:100, CJ:0",7194,Declarer
"C7 S8 S9 ST H9 HT HJ DT DJ DQ","CJ HQ",false,1,"C7:0, CT:100, CA:100, CQ:98, DQ:0, C9:93, H8:95, H9:0, H7:100",8309,Declarer
"C7 CQ CK CA S9 SK HK D8 DT DJ","S8 SA",false,1,"S7:100, S9:0, ST:100, D7:95, DA:100, DJ:0, C8:95, C7:0, CJ:90, CT:95, C9:93, CQ:0",11985,Right
"CK S9 SJ SQ SK SA H7 HJ DJ DK","S7 D9",false,1,"H7:0, HK:100, HA:100, D8:100, DJ:0, D7:100",6623,Declarer
"CK CA SQ SK HJ HK HA DT DJ DQ","C9 S7",false,1,"DT:0, DK:100, DA:100, D7:100, DJ:0, D8:100",5778,Declarer
"C7 CJ S7 S8 SJ H9 HJ HK HA DJ","D7 DT",false,1,"H8:100, H9:3, HQ:100, H7:100, CA:100, HJ:0",5417,Right
"CJ CK CA SJ SK H8 HT HQ D8 D9","S8 HJ",false,1,"H7:100, H9:98, H8:0, C8:98, CJ:0, CQ:100, S7:98, ST:95, SJ:0",8683,Left
"S7 SQ H7 H8 H9 HK D8 DQ DK DA","SA HT",false,1,"H7:0, HA:98, HQ:98, S8:100, SJ:95, S7:0, D7:95, D8:0, C8:100",9707,Declarer
"C9 CJ CQ S9 ST SQ SK H9 HK DT","HJ DA",false,1,"C7:100, CA:100, CQ:0, D7:100, DT:0, DK:100, D8:98, HA:100, HK:8, D9:98, SJ:78, H9:8, CK:100, CT:80, CJ:13, S7:95, SA:100, SK:10, C8:90, C9:0, H7:100",21504,Left
"C8 C9 CT CQ CK CA H8 HJ HA D8","S9 H7",false,1,"D7:98, D8:0, DA:100, C7:100, SA:100, C8:0",8904,Right
"C9 CT S8 S9 SK H8 H9 HT HJ DJ","S7 SJ",false,1,"C7:100, C9:0, C8:100",3777,Right
"C7 C9 CJ S9 H7 H8 HT HQ DT DK","C8 ST",false,1,"H7:0, HA:100, HJ:93, S7:100, S8:98, S9:0",7613,Declarer
"C8 CJ CK S9 SK H7 HT DT DQ DA","S7 D9",false,1,"C7:100, C8:0, CA:95, D8:98, DJ:98, DT:0, D7:100, DQ:0, DK:85, HJ:93, HQ:80, HT:0, H8:85, H7:0, HK:88, S8:75, HA:90, S9:0",20601,Right
"C8 C9 S8 ST SJ H9 HJ HQ DT DQ","S7 S9",false,1,"C7:100, C8:0, CA:98, H7:98, HT:100, H9:0, H8:98, HJ:0, HA:93, CJ:90, CQ:85, C9:5, SQ:95, SJ:0, SA:88, SK:88, DJ:73, ST:0, D7:48, D9:88, DT:0",22294,Right
"C7 C8 CJ CK SA H7 H8 H9 HK DK","CQ CA",false,1,"H7:0, HA:100, HQ:100, D8:100, DJ:100, DK:0",6091,Declarer
"C9 S7 S8 ST SJ SA HT HK D9 DQ","H9 HJ",false,1,"C8:93, CJ:100, C9:0, D7:100, D9:0, DT:100, S9:100, SK:100, SJ:0, H7:100, HT:3, HA:98, SQ:90, DA:93, ST:0, D8:65, DJ:83, DQ:0",20293,Left
"C7 CT CJ CQ SK SA D7 DJ DK DA","S8 DT",false,1,"C8:100, C7:0, CA:100, S7:100, SQ:98, SK:0",6103,Right
"C8 C9 CK S8 SJ HT HQ HA D9 DK","S9 HK",false,1,"S7:100, SK:100, SJ:0, H7:100, HT:0, H8:100",5920,Left
"C8 CK S7 S8 SQ SK H8 H9 HT D7","C9 S9",false,1,"C7:100, CJ:98, C8:3, D8:98, D7:3, DQ:95, DT:90, DA:80, CK:45, HA:90, HT:33, HK:80, ST:80, S8:33, SA:80, H7:78, DK:100, H8:0",21388,Left
"C7 CQ ST SK H9 HT D7 D9 DT DA","C9 CT",false,1,"C8:93, CA:98, CQ:3, H7:100, H9:0, HA:100, DQ:98, DK:100, DT:5, D8:93, D7:0, SA:93, DJ:85, D9:0, CK:88, S7:80, ST:0, SQ:50, H8:60, CJ:88, HT:0",28696,Left
"C9 CT CJ S7 S8 SA HQ D7 DJ DQ","CQ S9",false,1,"D9:100, D7:0, DA:98, C7:100, CA:98, CJ:0, CK:95, CT:0, C8:95, H8:100, HQ:0, H7:100",13594,Right
"CK CA SJ SK SA HK HA D7 D9 DA","C8 S7",false,1,"C9:100, CQ:100, CK:0",3824,Left
"C9 CA S8 SJ SK H7 HJ D8 DT DQ","H9 DJ",false,1,"C7:100, C9:0, C8:100",3670,Right
"C8 CQ CK CA ST H9 D7 DT DJ DA","HT DQ",false,1,"C7:95, C8:0, S7:100",4409,Right
"C7 C8 S8 S9 SK HQ D7 D9 DK DA","CK HK",false,1,"C7:0, CA:100, C9:100, S7:100, SA:93, SK:0, H7:100, HQ:0, H8:100",10716,Declarer
"C9 CT SQ SA H7 HT HJ HK DJ DQ","S7 SJ",false,1,"D7:100, DJ:0, DT:100",3790,Right
"S7 S8 SQ H7 HJ HQ D7 D8 DJ DQ","SJ DA",false,1,"D7:15, SA:100, DK:100, C7:100, SQ:0, CK:93, H8:93, HT:100, H7:0, S9:100, S8:8, HA:80, D9:100, D8:0, HK:78, DT:100, DJ:0, C8:100",33102,Declarer
"CQ CA S7 S8 SK HT HA D7 D9 DA","CT ST",false,1,"D7:0, DQ:100, DK:95, C9:88, CQ:0, C7:100",7706,Declarer
"C8 CT CQ SQ H7 HT HJ HQ HK DK","CJ D9",false,1,"H7:0, HA:100, H9:98, D7:100, DJ:100, DK:0",7085,Declarer
"C7 CQ CK CA ST SQ H8 D7 D9 DK","SA H7",false,1,"S8:95, S9:100, ST:0",4719,Left
"C7 C9 CJ CK CA H8 HJ D9 DT DK","HT D8",false,1,"D7:95, D9:0, S7:100",6476,Right
"C7 CT CJ S7 S8 SK HT HQ HA D8","HK DJ",false,1,"D7:100, DT:95, D8:0, C8:100, C7:3, SA:98, D9:100, HA:0, DA:100, H7:98, H9:100, HT:0",14306,Left
"C7 CT S7 S8 H7 H8 H9 HK HA D9","CJ D8",true,0,"C8:100, C9:100, C7:63, S9:98, S8:58, SA:90, DT:90, D7:95, D9:100, HT:90, DA:95, H9:100, ST:30, SK:60, S7:100, CQ:63, CT:100, CA:0, SJ:0, DK:70, HA:100, HJ:0, CK:55, H8:100, SQ:0, DQ:5, HK:100, HQ:0, DJ:0, H7:100",36023,Left
"CJ CK S7 SJ H9 HT HQ D9 DT DJ","H8 DA",false,1,"S7:0, SQ:98, SA:100, H7:100, H9:0, HA:95, S8:95, S9:95, SJ:0",10368,Declarer
"C8 CT S8 S9 SK H7 HT HQ D7 DQ","SJ H9",false,1,"H7:0, HA:100, H8:95, C7:98, CK:98, CT:0, D8:95, D7:0, DJ:98, C9:95, CQ:93, C8:3, ST:98, S9:3, SA:93, S7:75, DA:93, S8:0",21718,Declarer
"C7 CK CA S9 H9 D7 D9 DT DK DA","SJ DQ",false,1,"S8:98, S7:100, S9:0",3595,Left
"C7 CQ CK S8 SQ HT HQ HK DT DA","S9 DJ",false,1,"H7:100, HT:0, HA:100, S7:100, SK:98, SQ:0, H9:100, HQ:0, H8:100",9483,Right
"C8 CT CK ST SQ SK SA H7 HJ DT","SJ DJ",false,1,"S7:100, ST:0, C7:100",3795,Right
"S7 S8 S9 SQ HQ HK DJ DQ DK DA","C7 SJ",false,1,"S7:0, SK:98, SA:95, D7:98, DJ:0, D9:100",6543,Declarer
"C9 CT CQ SJ SA H8 HQ HA DJ DQ","D9 DT",false,1,"C7:100, C9:0, C8:100",2958,Right
"C8 CJ S7 SQ SK H9 HQ D8 D9 DQ","CQ H7",false,1,"S8:100, S9:100, S7:0, H8:98, H9:0, HK:100, D7:100, DA:100, DQ:0, DT:100, D9:0, DK:95, C9:95, CK:93, CJ:0, C7:90, C8:8, CA:65, ST:83, HA:98, SQ:0",27999,Left
"C7 CJ CQ CA S8 S9 SK D9 DJ DA","SA DK",false,1,"C7:0, CK:100, CT:100, C9:100, C8:100, CJ:0",8024,Declarer
"C7 S7 H8 HJ HQ HK D8 DT DQ DA","S9 HT",false,1,"D7:100, DQ:3, DJ:100",4394,Right
"C9 CT CK SJ H8 HK HA D8 DT DA","CA ST",false,1,"H7:100, H8:0, HJ:100, C7:100, CJ:100, CT:0, D9:98, D8:0, DQ:100, D7:100, DK:93, DT:0, S9:98, SJ:0, S7:100",17697,Right
"C7 CT CJ CQ S7 SA D9 DT DJ DK","CA D8",true,0,"D7:100, D9:0, DQ:98, C8:98, C9:100, C7:0, H7:100, SA:23, HJ:55, H8:52, HA:70, DK:30, SJ:90, S7:40, ST:52, S8:65, DJ:55, SK:5, H9:10, HK:8, DT:100, S9:18, CQ:100, SQ:23, CK:20, DA:8, CJ:100, HT:0, HQ:0, CT:100",34288,Right
"C7 CT CA ST SQ SA HA D8 DT DQ","CQ D9",false,1,"C7:0, CK:100, C9:100, D7:100, SK:100, D8:0",6491,Declarer
"CQ CA S9 SJ SQ SA HT D7 DJ DQ","C7 CK",false,1,"D7:0, D9:98, DA:85, S8:100, S9:0, SK:100, S7:100, DK:100, SJ:0",9509,Declarer
"C9 CQ CK HQ HA D8 DT DQ DK DA","S7 HK",false,1,"D8:0, D9:100, DJ:100, H8:100, HQ:0, H7:100",7094,Declarer
"CK CA SQ SA H9 HJ HK D7 D9 DK","CT S7",false,1,"D7:0, DA:100, DJ:100, S8:100, SK:100, SQ:0, H8:98, H9:0, H7:100",11099,Declarer
"C7 C8 CJ CQ CA S7 SJ SK HJ D9","HQ D7",true,0,"H7:100, HJ:0, HA:100, H8:100, HK:98, D9:18, D8:98, SK:43, DQ:75, SQ:58, SA:60, SJ:100, S8:58, S7:100, ST:0, S9:0, DA:10, CA:100, CT:0, C9:0, C8:100, DT:0, DK:0, CQ:100, H9:0, CJ:100, HT:0, CK:0, DJ:0, C7:100",36507,Right
"CJ CQ CA S7 H8 H9 HQ HK D9 DJ","S8 D7",false,1,"C7:100, CT:100, CJ:0",3212,Left
"CJ S7 SQ SA H8 H9 HQ D7 D9 DK","H7 DT",false,1,"C7:100, C9:100, CJ:0",3675,Left
"C8 CJ S8 SJ H8 HQ HA D9 DQ DK","CQ D8",false,1,"C7:100, CA:100, CJ:0, DT:100, D9:0, DA:100, H9:100, HK:98, HQ:0, D7:100, DQ:0, DJ:100",12902,Left
"C7 CQ ST SQ SA H9 HJ HQ D7 D8","CK H7",false,1,"D7:0, DA:100, DJ:98, S7:100, SK:98, SQ:0, C8:100, C7:0, CA:98, H8:95, HK:95, HQ:0, D9:95, D8:0, DK:98, HA:95, HT:75, HJ:0, DT:93, CJ:65, CQ:23, DQ:85, CT:15, H9:43, C9:48, SJ:52, SA:100, S8:58, S9:100, ST:0",31296,Declarer
"CQ S7 SK SA D7 D8 D9 DT DJ DQ","C8 S8",false,1,"S9:100, S7:0, SQ:95, HJ:95, HT:100, SA:0, ST:78, CK:93, SK:0",10407,Right
"C7 CQ S9 ST SQ HT HJ HK D8 DQ","D9 DT",false,1,"H8:100, HT:0, HA:100, H7:100, CA:100, HJ:0",6502,Right
"CJ CA ST SK HQ HA D7 D8 DJ DA","S7 H9",false,1,"D7:0, DK:98, DT:100, C7:95, C8:93, CJ:0",8813,Declarer
"C8 CT CK CA H7 H8 HT HQ DQ DK","HJ DJ",false,1,"H7:0, HA:98, HK:100, H9:98, DA:100, H8:0, DT:95, D9:100, DQ:0",12306,Declarer
"C9 CK S7 HT HA D9 DT DQ DK DA","CJ S8",false,1,"H7:100, H9:98, HT:0",2882,Left
"CK S8 SQ H8 HJ HK D7 DT DJ DK","D8 DQ",false,1,"D7:0, DA:100, SA:100, D9:90, CQ:100, DT:0",7403,Declarer
"CJ S7 S9 ST SJ SQ H7 H9 HT HJ","H8 HK",false,1,"CJ:30, CT:100, C7:100",17800,Declarer
"C8 CQ ST H9 HJ HK HA D9 DJ DK","CA SQ",false,1,"C8:0, CJ:100, CK:100, S7:100, ST:0, SK:98, C7:100, SA:100, CQ:0",9886,Declarer
"CK CA S9 SQ H7 HJ HK D7 DJ DK","CJ HA",false,1,"CT:100, CK:0, C7:100",4621,Right
"CA S7 S8 ST SQ SA H7 D7 D8 DT","CT H9",false,1,"D7:0, DK:100, DA:100, H8:100, H7:0, HJ:98, D9:90, HA:98, D8:3, C8:93, C7:100, CA:0",13778,Declarer
"C9 CT CJ ST SQ SK H7 H9 HT HQ","S9 HA",false,1,"D7:100, DA:100, SK:0, C7:100, C9:0, CA:83, CK:85, CQ:80, CJ:3, HK:93, H8:70, HQ:5, SJ:68, DK:73, ST:0, S7:100, DJ:100, SQ:0",22726,Left
"CT CA ST SJ H9 HT HA DJ DK DA","C9 DQ",false,1,"H9:0, HK:100, HQ:100, D7:98, DT:100, DJ:0",6890,Declarer
"C7 C8 CA ST SJ H9 HJ HQ DQ DA","SQ DK",false,1,"C7:0, CT:98, CK:100, H7:100, H9:0, HT:93, D7:98, DJ:98, DQ:0",9479,Declarer
"C7 CA S9 ST SJ SQ H7 H9 DQ DK","C9 CQ",false,1,"H7:0, HJ:100, HA:100, D7:100, DQ:0, DA:100, S8:100, S7:100, S9:0",10103,Declarer
"CJ CK CA S8 H8 H9 HK D7 DQ DA","C8 HJ",false,1,"C7:100, C9:98, CJ:0",4393,Left
"CT S8 S9 SA HJ HK HA D7 DQ DA","D9 DT",false,1,"S7:98, DK:100, S8:0",4128,Left
"C9 CT CJ SJ SQ H8 H9 HT HJ DT","S8 DA",false,1,"S7:98, SJ:0, SA:100, C7:100, CQ:100, CJ:0, H7:100, H8:0, HK:95, C8:98, HA:100, C9:0",15989,Right
"C7 CQ CK S9 SA H9 D9 DJ DK DA","S8 HJ",false,1,"C8:100, CA:100, CK:0, C9:100, C7:0, CJ:98, D8:100, D7:90, D9:0",12800,Left
"CK CA SA H8 H9 HQ HK D7 D9 DJ","HA DK",false,1,"C8:100, CJ:100, CK:0",4599,Left
"CK S8 SJ SQ SK H7 HA DT DJ DK","H8 HK",false,1,"S7:100, S9:100, S8:0, DQ:100, DJ:0, D9:100, D7:98, DT:0, D8:100",9686,Left
"CT S7 S8 SQ H8 H9 HT D7 D9 DK","CK SJ",false,1,"ST:85, S8:3, S9:100, HJ:88, HT:0, HA:100, H7:100, HK:73, H9:13, DJ:83, D9:5, DQ:100, D8:90, CA:73, D7:0, DT:100, CQ:73, DK:0",25708,Right
"CT CJ CA S8 S9 SA H7 HJ DJ DQ","HQ DA",false,1,"C7:100, CQ:100, CJ:0, D7:100, DJ:0, DK:100, ST:100, SQ:100, S9:0, D8:100, DQ:0, D9:100",11098,Left
"C9 CK CA ST SQ SK H9 HQ HA DJ","H7 D7",false,1,"H8:100, H9:0, HK:100, C7:98, CQ:100, C9:0, S8:95, ST:0, S7:100",8713,Right
"C7 CQ CK S7 S8 SK HQ HA DQ DA","CT H8",false,1,"H7:100, HK:100, HQ:0, C8:98, C7:0, CJ:100, D7:98, DT:93, DQ:0",10797,Left
"CT CA S8 SA H7 HK HA D8 DJ DK","CJ HT",false,1,"H7:0, HQ:100, HJ:100, C8:100, CK:100, CT:0, D7:98, D8:0, DA:100, S9:100, SJ:100, S8:0, DQ:93, DJ:0, D9:78, CQ:83, CA:0, H8:100",22174,Declarer
"C9 CK CA S8 SK H7 H8 D8 D9 DA","S9 DT",false,1,"C8:95, CJ:100, C9:0, C7:98, CK:0, CQ:100",9015,Left
"C7 C8 CJ CA SJ SQ SA DT DJ DA","S8 D9",false,1,"C7:0, CQ:98, CK:100, S7:100, SJ:0, S9:100",8107,Declarer
"C9 CQ S7 S8 S9 H7 H9 HT HJ HQ","H8 D8",true,0,"D7:100, D9:83, CQ:55, HK:63, HQ:48, CA:80, CK:55, C9:100, CJ:63, ST:65, S9:100, SA:52, SJ:52, SK:0, S8:100, DJ:0, HJ:100, DT:0, DQ:0, HT:100, SQ:0, DK:0, H9:100, CT:0, HA:0, H7:100, C8:0, DA:0, S7:100, C7:0",47184,Left
"C7 CQ CK CA S9 ST SK HJ D9 DJ","H8 DT",false,1,"S7:100, S9:0, SA:100, D7:100, DA:100, DJ:0, H7:100, HJ:0, H9:100",10901,Right
"CT CK S9 SJ H7 HJ HK D9 DT DA","CQ DK",false,1,"H7:0, HT:100, HA:100, C7:100, CT:0, CA:100, D7:98, DJ:100, DT:0, H9:100, HJ:0, H8:100",13212,Declarer
"C8 CT CK SK H9 HJ HQ HK HA DQ","SQ DT",false,1,"C8:0, CA:98, C9:100, H8:95, HT:100, H9:0, S7:100, SK:0, ST:100",11286,Declarer
"C7 CT CA S9 ST SQ SA HA D7 DK","CK DJ",false,1,"S7:100, SK:93, SQ:0, H8:98, HA:0, H7:100",9611,Left
"CK S8 S9 SQ H9 HK D7 DT DQ DA","HA D8",false,1,"D7:0, D9:98, DK:100, C8:100, CK:0, C7:100",7998,Declarer
"CT CJ CK S7 SJ SQ SK HK D7 DA","CA H7",false,1,"C7:100, CQ:100, CJ:0, S9:100, S7:0, S8:100, H8:100, HK:0, H9:100",11407,Left
"C9 CQ CK S8 S9 ST SJ HJ HQ D7","CA HK",false,1,"D7:0, DK:98, DA:100, C7:100, C9:0, C8:100",6497,Declarer
"CK S8 ST SK H9 HT HQ D7 DJ DA","C8 DK",false,1,"C7:100, CK:0, C9:100",4783,Right
"C7 S8 S9 SQ H7 H8 HK DT DJ DQ","SK SA",false,1,"H7:0, HA:100, HQ:98, D9:100, DA:100, DQ:3, CT:98, C7:0, CK:98, C9:98, C8:90, HK:10, H9:85, HT:95, H8:5, D8:88, DT:10, D7:100",23722,Declarer
"C7 CQ S7 S9 SQ SK SA H7 HQ DA","CK DK",false,1,"D7:100, DA:0, D8:100",3379,Right
"C8 C9 CJ CQ CA S8 H8 H9 HT HA","SA H7",false,1,"C8:10, CT:100, CK:100, S7:100, S8:8, SK:100, C7:100, DA:98, C9:0",11805,Declarer
"C8 C9 CA H7 H9 HT HJ HQ D9 DJ","C7 D8",false,1,"S7:100, SK:98, CA:15, DT:98, D9:25, DK:98, HK:98, DA:98, HQ:15, H8:70, CQ:88, H7:10, CK:75, CJ:58, C9:20, HA:68, CT:38, HJ:25, D7:80, SJ:100, DJ:0",22306,Left
"C7 CK S7 SJ H7 H8 HJ HK DQ DA","S8 SK",false,1,"C7:0, CA:98, CJ:100, CT:100, C9:100, CK:0",9788,Declarer
"C9 CT CQ CA SQ SK SA H9 HQ DK","H7 HJ",false,1,"C9:0, C7:100, C8:100",3505,Declarer
"CK S7 S9 SK SA HA D8 DT DJ DK","CQ H7",false,1,"S7:0, SQ:100, SJ:100, C7:100, C8:100, CK:0",6905,Declarer
"C9 CT S7 S8 SK SA H8 HK HA DJ","H7 HT",false,1,"S7:0, SQ:100, SJ:98, C7:100, CJ:93, CT:0, HJ:98, H8:0, H9:90, D7:90, DJ:0, D9:100",12382,Declarer
"C8 C9 CQ S8 SK HQ D7 DJ DQ DA","D8 D9",false,1,"C7:100, CA:98, CQ:0, S9:100, S8:0, SA:98, H8:95, HT:93, HQ:0",9602,Left
"C8 C9 ST SQ SA H7 HJ D7 DT DQ","S7 S9",false,1,"H7:0, HA:100, HQ:98, H8:100, H9:98, HJ:0",7294,Declarer
"C7 C9 CQ S9 H8 H9 HJ HA D8 DK","D7 DT",false,1,"S7:95, SJ:98, S9:0, CJ:95, C9:0, CT:98, H7:100, H8:5, C8:100",15519,Left
"C7 CJ S8 SQ SK SA H7 DT DQ DA","C9 CK",false,1,"S7:100, SJ:100, S8:0, D8:100, DT:0, D7:100",7285,Left
"C7 C9 CJ CQ SK SA HJ HQ HA DT","CA SQ",false,1,"C7:0, CK:100, CT:98, D7:100, DK:100, DT:0, D8:100, SA:0, DA:100, H7:100, H9:100, HJ:0",13708,Declarer
"C8 CT CA S7 S8 SJ SA H8 HT HK","C7 S9",true,0,"S7:0, SQ:98, SK:98, D8:98, CA:10, DA:100, ST:100, HA:95, S8:0, CJ:100, C9:83, CT:0, CQ:100, DK:63, C8:0, H7:70, HQ:48, HT:30, HJ:33, H8:23, H9:0, D9:3, SA:100, DT:0, D7:0, DQ:0, HK:100, DJ:0, SJ:100, CK:0",36887,Declarer
"CT S7 S8 S9 SJ H7 H9 HK HA DA","CQ ST",false,1,"C7:100, C8:100, CT:0",4598,Left
"C9 S8 ST SQ SK SA HQ HK DJ DQ","CQ S7",false,1,"C8:100, C9:0, CA:100, D7:93, D8:98, DJ:0",9520,Right
"CQ CK CA S7 H9 HJ HK HA DT DQ","C7 H7",false,1,"S7:0, SA:98, SQ:100, D9:100, DA:100, DQ:0, S8:98, CA:0, SK:95, H8:98, DK:90, H9:0",13789,Declarer
"C8 CQ H7 H8 H9 HT HQ DT DK DA","SA DJ",false,1,"S7:100, SK:98, DA:0, D7:98, DT:0, DQ:100, D9:100, D8:88, DK:0",10513,Left
"C7 C8 CQ CK CA SQ SA D7 D8 D9","ST DJ",false,1,"H8:98, CA:0, HK:98, S9:98, S8:98, SQ:0",7985,Right
"CT CA S7 S8 ST SK H7 HT DJ DK","C7 SA",false,1,"S7:0, SQ:95, HA:100, S9:100, CK:100, S8:0, SJ:90, HK:100, ST:0, D8:85, DQ:100, DJ:0, D7:95, DK:0, DT:100",18596,Declarer
"C8 C9 S7 ST SK H8 H9 HJ HQ DT","SJ DQ",false,1,"C7:100, C8:3, CA:98, D7:93, DA:95, DT:10, S8:100, ST:5, SQ:95, D8:93, DJ:95, HQ:20, S9:98, S7:10, HK:75, CJ:83, C9:23, CT:40, SA:80, SK:50, HT:33, H7:48, H8:38, D9:100",26410,Right
"C7 CT CA S8 SK H7 H8 H9 HT DT","ST SJ",false,1,"H7:0, HA:100, HK:83, S7:100, S9:90, S8:0, C9:68, C7:0, CJ:98, D7:100, DJ:73, DT:0, HJ:55, HT:10, HQ:88, C8:83, CK:63, CT:13, DA:50, SK:52, DK:60, CQ:58, CA:0, D8:100",26379,Declarer
"CJ S9 ST H9 HT HJ HK D9 DJ DQ","C7 S7",false,1,"S9:0, SA:100, SQ:95, D7:98, DK:95, DQ:0, H7:95, H9:0, D8:100",11423,Declarer
"CT S9 ST H7 H8 HA D9 DT DJ DA","C8 S8",true,0,"D7:100, D9:0, DK:95, H9:98, HK:98, H8:0, S7:100, S9:3, SA:80, HT:90, HQ:98, H7:0, C7:98, CT:3, CA:70, SJ:50, SK:90, ST:25, C9:83, HA:48, CK:0, CJ:0, DQ:0, DA:100, CQ:0, HJ:0, DJ:100, SQ:0, D8:0, DT:100",31796,Right
"C7 C8 CJ CQ CA S7 H8 H9 D7 D9","S9 DJ",true,0,"S7:65, SA:98, SK:98, ST:90, SQ:98, H9:93, D8:98, D7:95, DA:60, CT:73, C9:90, C8:93, DT:48, HQ:90, D9:100, SJ:0, S8:48, CA:100, DQ:0, HJ:78, CQ:100, DK:0, CK:0, CJ:100, HK:0, HT:45, H8:100, HA:0, H7:0, C7:100",52487,Declarer
