Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C7 C9 CQ CK S9 SK H8 HT HK D9","CJ DQ",true,0,"C7:0, C8:100, CA:100, S7:100, S9:0, SQ:100, H9:98, HA:100, HK:0, D7:98, D9:0, DA:73, S8:85, SA:93, SK:28, H7:88, H8:65, HQ:0, ST:0, DJ:78, CK:93, HJ:0, DT:23, HT:100, SJ:0, CT:3, CQ:100, DK:0, D8:0, C9:100",38590,Declarer
"CT CQ S9 ST SJ H7 H8 HK D9 DQ","HT D7",false,1,"H7:0, HA:100, HJ:98, S7:100, SA:100, SJ:0, C8:100, CT:0, CK:100, S8:100, SK:85, ST:0, D8:98, D9:0, DJ:90, H9:85, CA:80, H8:0, HQ:40, DK:68, HK:0",25689,Declarer
"C7 CQ CK S7 SJ SQ HT D7 D8 D9","HK DT",false,1,"C8:100, CA:98, CK:0, S9:93, S7:0, ST:98, S8:98, SA:90, SQ:3, H7:93, HT:3, H9:100",16216,Left
"CT CK S8 ST SQ H8 HT D7 D8 DK","SJ D9",false,1,"D7:0, DA:100, DQ:100, S9:98, SA:100, SQ:0, S7:100, S8:0, C9:100",11378,Declarer
"C7 CJ S9 ST SQ SA H9 HT HK DT","C9 H7",false,1,"D8:100, D7:95, DT:0",4219,Left
"C8 CK ST SJ SQ SK H8 HT HJ HK","S7 DJ",false,1,"D7:100, CK:0, DA:98, S8:95, SA:100, SK:0, C7:100, C8:0, CA:95, H9:88, HQ:100, HJ:0, S9:100, ST:0, D9:100",20382,Right
"C7 CT CQ S8 SA HK D7 D8 DJ DQ","C9 H8",false,1,"C8:100, C7:0, CA:100, H7:98, HT:88, HK:0",7607,Right
"C7 CQ ST SQ SK SA HK HA DQ DA","CA HQ",false,1,"C7:0, CT:98, CK:100, H7:100, HK:0, H8:100",6410,Declarer
"C7 CQ CA S8 SJ SA HJ HK D8 DJ","HQ D9",false,1,"C7:0, CJ:100, CK:100, H7:98, HJ:0, H8:100",7294,Declarer
"C7 CK CA SJ SQ SK HT HJ HK HA","SA DK",false,1,"C7:0, DA:100, CQ:100, C8:100, CK:0, S7:100",6601,Declarer
"C7 S8 S9 SA H8 HT HQ HK D9 DQ","H7 HA",false,1,"D7:95, D8:100, D9:0",4205,Left
"C7 C8 CT S7 S9 H7 H8 HT D7 DK","C9 HJ",false,1,"S8:98, SA:88, S9:3, H9:95, H8:15, CA:98, DJ:88, D7:0, DA:93, D8:90, DQ:10, DK:0",16905,Left
"CJ S9 SQ H8 HQ HK HA D9 DJ DQ","C8 S7",false,1,"H8:0, HT:100, HJ:100, S8:100, S9:0, SA:98, D7:100, DT:95, D9:0, DK:88, DQ:0, DA:95, C9:95, C7:83, CJ:0",17074,Declarer
"CQ S9 ST H9 HJ HK D8 DJ DK DA","S7 DQ",false,1,"C7:95, CK:98, CQ:0, D7:100, D8:0, D9:98, H7:95, HA:100, HK:5, S8:98, S9:3, SA:80, C8:70, CJ:100, DA:10, SJ:100, ST:33, HQ:73, SQ:100, HJ:55, HT:38, H8:100, H9:0, C9:100",29000,Left
"C7 C9 CK S7 SJ HT HK D7 DT DA","CT ST",false,1,"S7:0, SA:100, SQ:100, S8:98, S9:98, SJ:0",8014,Declarer
"C7 CT S7 ST SK SA H7 D7 D9 DA","C8 H8",true,0,"D8:98, D7:5, DK:98, H9:100, HJ:85, H7:10, HT:78, DA:33, HQ:90, DT:98, CA:83, D9:45, DJ:95, CK:58, CT:52, DQ:95, CQ:33, SA:63, C9:100, HA:43, C7:93, CJ:100, HK:15, SK:100, S8:28, SQ:0, ST:100, SJ:0, S7:100, S9:0",33290,Right
"S7 S8 SJ H7 HT HK D7 DT DK DA","HQ D8",true,0,"C7:100, HK:18, CA:78, HJ:88, HA:90, HT:30, D9:93, D7:25, DQ:48, ST:45, S9:85, S8:25, SQ:45, CK:75, SJ:28, SK:68, CQ:63, S7:30, C8:38, CJ:3, DA:48, H8:55, H7:75, DJ:23, H9:100, DK:100, SA:0, CT:0, DT:100, C9:0",42094,Right
"CA SJ SQ SA H7 D9 DJ DQ DK DA","S7 HT",false,1,"D7:98, D9:0, D8:100",4305,Right
"C7 C9 S8 S9 SA H8 HQ HK DJ DQ","C8 CA",false,1,"S7:100, SK:100, S9:0, D8:100, DJ:0, DA:100, H9:100, HA:93, HK:3, CQ:95, C9:3, CJ:93, SQ:100, S8:0, SJ:88, D9:93, DQ:3, D7:100",19315,Left
"C7 CK S7 SQ SK H7 H8 HJ D8 DQ","CQ DJ",false,1,"D7:100, DA:100, DQ:0, C9:100, C7:0, CT:98, D9:98, DT:93, D8:0, S8:98, S7:3, SA:98, HT:95, H9:100, H8:0, ST:95, SJ:80, SQ:0",22278,Left
"C7 CJ S7 SJ H8 HK D8 DT DQ DA","CQ DK",false,1,"S7:0, SA:100, ST:100, CK:100, CA:98, CJ:3, C8:100, C7:0, HA:93, C9:100, HK:3, SK:88, D7:93, D8:10, DJ:85, S8:80, HQ:93, SJ:0",21713,Declarer
"C7 CT CA S7 SQ SK SA D8 DQ DA","C9 D7",false,1,"S7:0, SJ:100, ST:98, C8:98, CK:100, CT:0, H7:100, CA:0, HA:85, S9:83, S8:100, SQ:0",14599,Declarer
"C7 C8 CK CA S8 H9 D7 D9 DK DA","CT DT",false,1,"H8:93, H9:10, H7:100",6209,Right
"C9 CJ ST SA H7 HT HJ D7 D8 DJ","SK DQ",false,1,"H8:100, H9:100, H7:0, C7:95, C9:0, CQ:100, S7:100, SQ:90, ST:0, S9:93, SA:0, S8:100",15382,Left
"S9 SJ SA H8 HK HA D7 DT DJ DQ","CA D9",false,1,"D7:0, DA:100, D8:100, S8:100, S7:100, S9:0",7014,Declarer
"CJ CK H9 HK D7 DT DJ DQ DK DA","SJ HA",false,1,"H7:100, H9:0, HQ:98, CT:100, C9:100, CJ:0",7290,Right
"C8 CJ CQ ST SJ HQ DJ DQ DK DA","CK HA",false,1,"S7:100, SA:100, SJ:0, H7:100, HQ:0, HK:100, D7:100, D9:98, DJ:0",9301,Left
"C8 CQ CK SQ H7 H8 HT D7 D8 DJ","S8 DA",false,1,"S9:83, SQ:0, S7:100",8407,Right
"CT SJ SQ HJ HA D7 D8 DT DJ DK","S8 DQ",false,1,"H9:100, HJ:0, H7:100",3775,Right
"C9 CT S9 SK H8 HT HA D8 D9 DK","H9 HK",false,1,"C7:100, C9:0, CA:100, H7:100, HQ:95, HT:0, S8:90, S9:0, S7:100",12011,Right
"C9 CT CQ S8 ST SJ SQ H8 D7 DK","H9 DQ",false,1,"D7:0, DA:100, DJ:100, C8:98, CA:100, CQ:0, H7:100, H8:0, HA:80, S9:85, SK:95, SQ:0, S7:98, S8:0, SA:80, D9:88, DT:80, DK:0",19588,Declarer
"CA S7 S8 SJ H9 HA D7 DT DQ DA","CQ H8",false,1,"S7:0, SA:100, SK:98, C7:98, CK:98, CA:0",7208,Declarer
"CK S7 ST SA H7 H8 HQ D8 DJ DK","C9 HK",false,1,"S7:0, SQ:100, SK:100, S8:98, ST:0, SJ:98, C7:100, C8:100, CK:0",9899,Declarer
"C7 C9 CA S9 SK H7 H8 D8 DT DJ","CJ HJ",false,1,"H9:100, HA:95, H8:0, S8:100, S9:0, S7:100",8100,Left
"C7 S9 SJ SQ SA H8 HK D9 DT DK","CQ ST",false,1,"C8:100, C7:0, CA:100, D7:100, D8:100, D9:0",5121,Right
"CT CJ ST SK H9 HQ HK D7 DT DA","HJ DJ",false,1,"D7:0, SA:100, DK:100, C7:100, CT:0, CK:100, S7:98, SJ:100, ST:0, D8:100, DT:0, H7:100",12182,Declarer
"C9 CA SK H7 HT HQ HA D7 D8 DJ","H8 DA",false,1,"H7:0, HK:98, HJ:98, C8:98, CJ:100, C9:0, C7:100, CA:0, CQ:100",10005,Declarer
"CK CA S8 S9 SJ SQ SA HQ DJ DQ","ST DT",false,1,"S7:100, SK:100, SQ:0, H7:100, HQ:0, HA:100, H8:98, HK:100, CA:0, C7:98, CK:0, C8:100",10391,Left
"CA S7 ST H8 HT HQ HA DJ DQ DA","C8 D8",false,1,"S9:100, S7:0, SK:100, C9:100, CQ:100, CA:0",5906,Right
"C8 CQ SQ SK H9 HT HJ HQ HA D8","H8 D9",false,1,"C8:0, CA:100, C7:100, S9:100, SJ:100, SQ:0",7304,Declarer
"C9 CT CJ S9 ST SJ SQ HQ HA D9","C7 DK",false,1,"D7:98, DJ:100, D9:0, S7:100, S9:0, SK:95, DT:93, D8:100, HA:0, CA:88, CK:100, CJ:0, H7:93, H9:100, HQ:0",16092,Left
"C7 CT CJ ST SQ SK H7 D8 D9 DT","D7 DA",true,0,"S7:100, SJ:98, ST:0, S8:100, SQ:0, SA:100, H8:98, H9:98, H7:0, C9:95, C7:8, CA:93, HT:98, HQ:73, SK:20, CQ:52, CJ:25, C8:35, DQ:43, DT:68, DJ:8, HJ:25, D9:88, HK:23, DK:18, HA:28, D8:100, S9:0, CK:0, CT:100",32912,Left
"C7 C8 C9 CJ CA S9 SQ HK DJ DQ","HJ HA",false,1,"C7:0, CQ:100, CK:100, S7:100, S9:0, SA:98, H8:100, HQ:100, HK:0",9592,Declarer
"C9 CT S9 SJ SK HJ HA D7 DJ DA","ST SA",false,1,"H7:100, HK:98, HJ:0, C8:98, C9:0, CJ:100, D8:98, D9:98, D7:0, SQ:95, SJ:0, S8:93, DQ:90, DJ:0, DK:93, C7:75, CA:75, CT:0, HQ:80, HA:0, H8:100",22881,Left
"CT S7 S8 S9 SJ SA H8 HJ HA DQ","C9 HK",true,0,"D7:100, DQ:0, DA:100, H7:98, HT:100, H8:3, C7:100, CT:5, CK:98, HQ:95, H9:98, HJ:45, SQ:93, SK:90, SJ:68, ST:85, S9:68, DK:78, C8:30, HA:100, CQ:65, D8:73, DJ:0, SA:100, D9:0, S8:100, DT:0, CJ:0, CA:0, S7:100",30717,Right
"C8 CT CA S7 S8 SK SA H7 HK DT","H8 D8",false,1,"D7:100, DQ:95, DT:0, C7:95, C8:0, CK:100, S9:100, SJ:95, S8:0, HT:100, H7:0, HJ:90, ST:88, HA:90, S7:0, SQ:100, HQ:88, SK:0",19506,Left
"C8 C9 CQ S7 S9 ST SK HJ HA D7","CK HK",false,1,"S8:100, S7:0, DA:100, SJ:98, ST:0, DK:93, CT:83, C9:0, CJ:98, DQ:100, DJ:90, D7:5, D8:93, CA:90, HA:5, D9:95, SA:35, HJ:35, DT:90, SQ:20, CQ:85, C7:65, HQ:52, C8:0",29104,Right
"C8 C9 CA S8 S9 SJ SQ HJ HK D9","SK HA",false,1,"D7:100, D9:0, DA:98, C7:100, CJ:98, C9:0, S7:100, S8:3, SA:95, H9:95, HT:93, HJ:0",15225,Right
"CA S7 S9 ST SQ SA D7 D8 D9 DJ","HK HA",true,0,"H7:100, HQ:98, CA:100, S8:93, S7:100, SK:80, C8:80, C9:95, SA:100, C7:0, SQ:100, CK:8, H9:15, HJ:0, DJ:100, H8:0, ST:100, HT:15, CT:20, CQ:0, D9:100, DQ:0, D8:100, DT:0, DK:0, D7:100, SJ:0, DA:0, S9:100, CJ:0",42695,Left
"C7 CK CA S7 S8 ST SJ SK DJ DA","SQ HK",false,1,"D8:100, DK:100, DJ:0, H7:98, DA:0, HA:93, C9:90, CJ:95, C7:0, S9:100, S8:0, HQ:78, SA:88, SK:0, D9:65, C8:60, CK:0, CT:100",21800,Left
"C7 C8 CJ CA SA H9 HQ D7 D9 DA","SK HK",false,1,"C7:0, CK:100, CQ:100, S7:100, SQ:95, SA:0",6693,Declarer
"C7 CJ CQ S7 S9 SJ HT D8 DT DA","ST DK",false,1,"H7:100, HT:0, HK:93, D9:98, DQ:98, DT:8, S8:95, S7:3, SA:88, C8:95, C9:98, C7:13, D7:93, D8:25, DJ:80, CT:83, HA:95, CJ:0",21405,Right
"C7 C8 CT S8 SQ SA H7 HK DT DA","SJ DQ",false,1,"C7:0, CA:98, CK:100, D7:100, DK:100, DT:0, CJ:100, CT:0, C9:98, ST:98, S8:0, SK:100, D9:95, D8:98, DA:0",17372,Declarer
"C8 C9 CJ SJ SA H9 HQ HA D9 DK","D8 DA",false,1,"C8:0, CA:100, CK:100, H7:98, HK:95, HQ:0, HT:98, H9:0, H8:98, DT:100, D9:0, D7:98, CT:98, C9:0, CQ:75, S7:88, SK:98, SJ:0, DJ:85, DK:0, S8:100",22901,Declarer
"CK CA S9 ST H7 HT HQ D7 D9 DJ","SK DA",false,1,"D7:0, DQ:100, DK:100, DT:100, D9:0, D8:98, C7:95, CK:0, CQ:100",9730,Declarer
"CJ CQ CK S9 SK SA H8 HQ DT DJ","S8 HT",false,1,"H7:100, HA:100, HQ:0, C7:100, CJ:0, CA:100, C9:100, CT:100, CQ:0",10781,Left
"CT CQ CA S9 SJ HT HJ HQ HK DQ","D7 DA",false,1,"H7:100, H9:100, HT:0",3591,Left
"C7 C8 C9 CJ SJ SA H7 HA DT DK","S9 DJ",false,1,"H7:0, HK:100, HQ:100, CQ:98, CT:98, CJ:0, D9:95, D8:98, DT:0",10717,Declarer
"C7 S8 SJ SA H7 HA D7 D8 DJ DA","SK HK",false,1,"S9:95, SQ:100, SJ:0, D9:100, D8:0, DQ:95, DT:98, DK:100, DJ:0, H8:95, H7:0, HT:83, C8:98, CK:90, C7:0, H9:93, HA:0, C9:100",21776,Left
"C9 CQ SJ SQ H7 HT HK D7 D8 DT","HJ DJ",true,0,"S8:100, SA:100, SQ:0, H8:98, H7:0, HA:100, HQ:95, H9:88, HT:3, CT:98, CK:93, CQ:0, D9:88, D8:0, CA:80, DQ:65, DT:18, CJ:80, DK:73, D7:18, C8:70, DA:58, SJ:60, SK:10, S7:50, C9:80, S9:0, C7:0, ST:0, HK:100",31909,Left
"CQ CA S8 H7 H8 HT HK HA DT DA","C8 SA",false,1,"H7:0, HQ:98, HJ:100, H9:100, CK:100, H8:0, D7:93, DJ:100, DT:0, C7:100, CQ:0, C9:100",13299,Declarer
"S7 S8 SJ SK H8 HT D8 DT DJ DQ","SQ HJ",true,0,"C8:100, HT:18, CA:100, D9:98, D7:88, D8:88, H9:95, HA:78, H8:100, S9:70, S8:100, SA:93, DK:93, CK:65, DQ:100, DA:85, HK:40, DJ:100, H7:68, HQ:30, SK:100, C9:40, SJ:100, CQ:0, C7:0, CT:0, DT:100, ST:52, S7:100, CJ:0",37804,Right
"C7 CT CA S8 ST H7 H9 HK HA DT","C9 D7",false,1,"S7:100, SJ:88, ST:3, H8:93, H7:0, HT:100, S9:100, SK:98, S8:3, CJ:93, CT:10, C8:95, CQ:80, C7:0, SA:88, CK:58, CA:0, D8:100",19295,Left
"CT CA S8 ST SK H7 D7 D8 D9 DQ","HT DA",false,1,"H8:100, H7:0, HA:100, C7:100, C9:98, CT:0",7215,Right
"CQ CK CA S7 SK H8 H9 HJ D9 DQ","H7 HT",false,1,"S7:0, SA:100, SQ:100, C8:100, C9:100, CQ:0",6897,Declarer
"CT CK ST SJ SK HT D8 D9 DJ DA","SA DT",false,1,"D7:100, DK:100, DJ:0, C7:98, CT:0, C9:100",7106,Left
"C9 CK CA S7 SK HJ HK D7 D9 DT","CJ ST",false,1,"D7:0, DA:98, DQ:100, H7:100, HQ:100, HJ:0, C7:98, C9:0, C8:100",10030,Declarer
"C8 CT CJ S9 SJ SA HT HK DJ DQ","SQ H9",false,1,"H7:100, HT:0, H8:100",6078,Right
"C7 CJ S7 ST SQ HT HJ HK DK DA","H8 HQ",false,1,"CT:98, C7:0, CK:100, C8:100, CA:88, CJ:0, D7:98, DK:0, D8:100",12195,Right
"C7 S7 S8 S9 SQ SK H8 HJ D7 D9","D8 DJ",true,0,"C7:30, CK:100, CA:83, H9:88, H8:35, HQ:98, H7:100, HA:63, HJ:100, C9:70, SK:100, CQ:85, SJ:83, ST:40, S9:100, HT:75, HK:0, SQ:100, DQ:43, D9:100, DA:0, C8:0, SA:0, S8:100, CT:0, DK:0, S7:100, CJ:0, DT:0, D7:100",41311,Declarer
"C7 CT CJ CA S8 HQ HK DQ DK DA","C8 HJ",false,1,"S7:100, SJ:100, S8:0, H7:100, HQ:0, HA:100, D7:98, DJ:95, DQ:0",9493,Left
"C9 CT CJ CQ CK S7 SK H8 HA DJ","ST D8",false,1,"C7:98, CA:100, CK:0, D7:100, DJ:0, D9:100",6003,Left
"C7 C8 S7 H7 H8 HT HJ HA D8 D9","CQ DA",true,0,"C7:55, CK:90, CA:98, DT:98, D9:65, DK:95, DJ:100, D7:93, D8:100, SK:98, SQ:78, S7:100, H9:98, HQ:5, HJ:100, S8:0, HA:100, HK:0, S9:0, HT:100, DQ:0, ST:0, C8:100, CJ:0, SJ:0, H8:100, CT:0, SA:0, H7:100, C9:0",44991,Declarer
"CT CJ CQ S8 SQ SK SA H7 HA DT","D8 DQ",false,1,"C7:100, CA:100, CQ:0, S7:100, S8:0, SJ:100, D7:100, DA:100, DT:0, D9:95, SA:0, HQ:88, H8:93, H7:0, HJ:100, CK:100, C9:70, CJ:0, HT:100, H9:70, HA:0",23616,Left
"C7 C8 CT S9 ST H9 HT HJ DQ DK","C9 D7",false,1,"C7:0, CQ:98, CA:98, S8:98, S9:0, SA:100, S7:95, SK:95, ST:3, H8:100, H9:0, H7:100",13594,Declarer
"C7 CJ CA SQ H8 HK HA D8 DJ DA","C9 D7",false,1,"H7:100, H8:0, HQ:100, S7:98, S8:90, SQ:0",7905,Right
"C9 CQ S7 SJ H7 HT HQ HA DQ DK","C8 DT",false,1,"H7:0, HJ:100, HK:100, D8:95, DQ:0, DA:100, D7:95, DJ:98, DK:0",10199,Declarer
"C9 CT CJ CQ CA HJ HQ DJ DQ DK","SQ DA",false,1,"S7:98, CA:0, SA:95, D7:95, DT:100, DJ:0",8312,Right
"C7 C8 CJ CK S8 H9 HJ HA D7 DK","HK D8",false,1,"C7:0, CQ:100, CA:100, S7:100, S8:0, SQ:98, H8:95, H7:98, H9:0",9581,Declarer
"CK S8 S9 SA HT HA D7 D8 D9 DT","DJ DA",false,1,"D7:0, DK:100, CQ:98, DQ:90, CA:98, DT:0, SJ:90, ST:100, S9:0, H7:88, HJ:95, HT:0, S7:88, S8:0, SK:20, H8:13, CJ:100, HA:0",20914,Declarer
"CT CQ SJ SA H7 HJ HK D9 DJ DA","CJ CA",false,1,"D7:100, DK:95, DJ:0, HT:98, H7:0, H9:95, SQ:98, SJ:0, ST:98, C7:95, CT:0, S7:100",15890,Left
"CT CJ CQ S9 SJ SQ SK H7 D7 DJ","CA HT",false,1,"S7:100, S9:0, SA:98, D8:98, DQ:100, DJ:0, C7:100, CT:0, C9:100",11613,Right
"CA S7 ST H7 H9 D7 D8 DT DQ DK","CT SK",false,1,"C8:100, CA:0, C7:100",4283,Right
"C8 CT CJ CA H9 HT HJ D7 DT DK","CQ HK",false,1,"H7:100, HQ:100, HJ:0, D9:100, D7:8, DA:100, C7:100, CK:98, CJ:10, C9:95, C8:8, DQ:100, S7:93, HT:23, SJ:100, HA:100, DJ:50, H9:28, H8:100, SA:35, DK:73, D8:70, SK:0, DT:0",25513,Left
"CK S8 H7 H8 H9 HT D9 DT DK DA","S7 DQ",false,1,"H7:0, HA:100, HQ:98, C9:95, CQ:100, CK:0",6678,Declarer
"C8 C9 SJ H7 H8 H9 HQ HA DJ DQ","CK SK",false,1,"D7:95, SA:100, DJ:0",4500,Left
"S8 S9 SQ SA HQ HK HA D9 DT DQ","C8 CA",false,1,"D8:100, D9:0, DA:100, D7:100, DK:98, DQ:0, C9:98, HA:0, C7:100, ST:75, S9:0, SK:100, H7:100, HT:50, HQ:0",17603,Right
