Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C7 CT CQ CK S8 S9 ST SA H7 DK","H8 D8",false,1,"D7:100, DT:93, DK:0",3698,Left
"C9 CJ S8 ST H7 HA D7 DT DQ DK","CT CA",false,1,"S7:100, SK:98, ST:0, D9:100, D7:0, DA:100, C7:100, C8:95, C9:0",10606,Left
"C8 CT S7 S9 SK HJ HK HA D8 DJ","H7 D7",false,1,"S8:100, S7:0, SA:98, H8:100, HQ:100, HJ:0, C9:90, C8:0, CA:98, H9:95, HT:95, HK:0",14589,Right
"C8 CQ SQ SK HQ HK D8 D9 DJ DK","CJ DQ",false,1,"D8:0, DT:100, DA:100, H9:98, HQ:0, H7:100",6795,Declarer
"C9 CQ S7 S9 ST SJ H7 HT DT DJ","HA D8",false,1,"D7:100, DT:0, C8:100",3606,Right
"C7 CT CQ CA S8 ST SA H8 H9 HK","SJ DJ",false,1,"D7:100, DA:98, SA:8, H7:100, H8:5, HA:98, C8:100, CK:98, CQ:18, HT:95, H9:8, DQ:80, HJ:100, HK:0, D8:100",19917,Left
"CJ CQ CA S7 S8 S9 ST SJ HQ DQ","H7 DJ",false,1,"S7:0, SK:100, SA:100, D7:100, DQ:0, DT:100",7094,Declarer
"S7 SK SA H7 H8 HQ HA D8 DJ DK","C9 CJ",false,1,"S7:0, SQ:100, SJ:100, D7:100, DQ:100, DJ:0, DT:98, D8:0, DA:95, C8:98, C7:100, SA:0, H9:98, HJ:68, H8:0, ST:63, SK:0, S8:100",18008,Declarer
"C8 CQ CK SQ H8 HQ DT DJ DQ DK","SJ D8",false,1,"D7:100, DT:0, D9:100",3972,Right
"C9 CA S9 ST SJ SK SA H9 D9 DK","D7 D8",false,1,"S8:100, S9:0, SQ:100, C7:98, CJ:100, C9:0, C8:95, CA:0, CT:100",12004,Right
"C8 CK SQ H8 H9 HQ HK D7 DK DA","SK HT",false,1,"H7:100, HA:100, HK:0, S7:100, SQ:0, S8:100",7111,Left
"C8 CT SJ SQ SK H9 HT HJ DT DJ","CQ CA",false,1,"C8:0, C7:100, CK:100, H7:100, H9:0, HA:100, D7:100, DK:100, DJ:0, D8:100, DT:0, DA:95, S7:95, SA:95, SK:0, H8:88, HT:0, HK:78, S8:73, HQ:100, SJ:0",23905,Declarer
"C7 C9 CJ CA S8 S9 SQ H7 HJ HK","C8 CT",false,1,"S7:100, S8:10, SA:98, H8:95, HQ:100, HJ:23, H9:100, H7:28, CK:100, HT:100, HK:0, D9:100",18191,Right
"C7 C9 CT CJ CQ S7 S8 HT D8 DT","CK HQ",false,1,"S7:18, SQ:95, SA:95, DJ:88, DT:13, DA:98, C8:100, CA:75, CQ:20, H9:80, HT:30, H7:100",22997,Declarer
"CT CA S8 S9 ST SQ H8 HK D8 DQ","SK SA",false,1,"S7:100, HA:100, S8:0",3002,Left
"CQ S7 SA H8 HT HQ D9 DT DQ DA","ST HK",false,1,"C7:100, CA:100, CQ:0, S8:100, S7:0, SK:100, D7:100, DJ:98, DT:0, H7:100, H8:0, D8:100",12993,Left
"C7 C8 CT CA S7 S8 HJ D7 DJ DQ","SA HA",false,1,"S7:3, SK:100, SQ:95, C9:98, CK:100, CT:0, H7:100, HJ:3, H9:100",12113,Declarer
"C8 CJ CK ST H8 HQ D8 D9 DT DQ","C9 S8",false,1,"C8:0, HA:98, CA:100, D7:100, D8:0, DK:100, H7:100, HK:100, HQ:0, C7:100, CJ:0, S7:100",14796,Declarer
"C9 CK SJ HJ D8 DT DJ DQ DK DA","CT ST",false,1,"S8:100, SJ:0, S7:100",3898,Right
"CJ CK CA S7 S9 SQ SA H9 HJ HA","C9 HK",false,1,"H7:100, HT:100, H9:0, C7:100, CJ:0, C8:100",5393,Left
"C7 CQ CA S8 S9 H7 HT HJ D9 DK","SA DT",false,1,"C7:0, CT:100, CK:100, S7:100, S8:0, SK:98, H8:95, HQ:100, HJ:0, SQ:95, S9:0, SJ:90, H9:98, H7:0, HA:95, D8:90, D7:98, D9:0",15705,Declarer
"C9 CK CA S8 HT HQ D9 DT DK DA","C8 SA",false,1,"S8:0, SQ:100, SK:100, D7:100, D9:0, D8:100",5396,Declarer
"CT CQ S7 SQ SK H8 H9 D7 D8 DT","S9 HQ",false,1,"S7:3, SA:100, ST:100, H7:100, HA:95, H9:0, C7:100, CT:0, C8:100",9189,Declarer
"C8 CK S7 SK D7 D8 D9 DT DK DA","SA H8",true,0,"C7:98, CA:100, CK:10, S8:98, S7:3, ST:100, DQ:100, DJ:100, DT:23, H9:98, H7:93, SK:100, CQ:95, CJ:43, C8:100, S9:85, SQ:73, DA:100, HT:0, DK:100, HQ:0, C9:0, HA:63, D9:100, CT:0, HK:0, D8:100, HJ:0, SJ:0, D7:100",27721,Left
"C7 C9 CJ CQ CA ST SA HK D9 DJ","S8 SQ",false,1,"S7:100, SJ:100, ST:0, H8:95, HK:0, HA:100, H7:100, HT:88, SA:33, D7:95, D9:20, D8:100",11802,Left
"C8 CA ST SJ SK H9 HJ HQ HA DK","C7 SQ",false,1,"D7:98, DK:0, D9:100",2892,Right
"C7 C9 CJ CA SQ HK HA DT DJ DQ","CT CQ",false,1,"C7:0, CK:100, C8:100, H8:100, HT:100, HK:0",6008,Declarer
"C9 S7 S8 SA H7 H8 H9 HK D8 D9","C7 HT",false,1,"D7:100, D8:5, DQ:100, DT:100, DA:65, D9:13, S9:90, S8:8, SQ:85, ST:98, SK:78, S7:5, HA:93, HK:8, HQ:78, CT:93, C9:23, C8:70, SJ:63, SA:0, CJ:100",21393,Right
"CK S8 S9 H9 HT HJ HQ DT DJ DQ","C9 CJ",false,1,"H7:100, H8:100, H9:0",2602,Left
"C8 CJ S8 S9 ST SQ SK H9 HT D9","C7 S7",false,1,"D7:100, DK:100, D9:3, H8:95, H9:5, H7:100",9481,Left
"C8 CT CA S7 ST SA H8 H9 HK D8","CK SJ",true,0,"S7:0, S8:100, SK:100, C7:100, C8:0, CJ:98, D9:95, DA:100, D8:0, D7:100, SA:3, DK:95, HT:90, HJ:98, H9:0, SQ:90, ST:15, DQ:78, S9:100, CA:33, HQ:93, H7:58, H8:45, HA:100, C9:100, CQ:35, CT:100, DT:0, HK:100, DJ:0",26205,Declarer
"CJ S7 SJ SA HK HA D9 DT DQ DK","C9 H7",false,1,"D7:100, DJ:100, DT:0, H9:100, HK:0, H8:100",4421,Left
"C7 CA S8 SQ H8 HT HJ HQ HK DQ","CK DJ",false,1,"D7:100, DA:98, DQ:0, C8:98, C7:0, CQ:100, H9:100, HA:88, HK:0, D9:88, CA:10, D8:100, ST:75, S8:8, S9:100, CT:52, SQ:20, CJ:100, S7:100, SA:0, HQ:35, DT:0, HJ:65, DK:100, H7:100, SK:100, H8:0",25294,Left
"CT CA S7 ST SJ SK H8 HK DJ DK","C7 D8",false,1,"S7:0, SA:100, DA:98, D7:100, DQ:100, DJ:0, C8:98, CT:0, CK:100, S8:100, HA:100, ST:0",10075,Declarer
"C7 CQ CK S8 SQ H7 H8 HJ DK DA","S7 DJ",false,1,"H9:100, HT:98, H8:0, C8:100, C7:0, CA:93, D8:93, D7:100, DK:0",8799,Left
"C7 CJ CK SJ SK SA HA D9 DT DK","CA H9",false,1,"D7:100, D9:0, DA:98, S7:100, ST:100, SJ:0",5935,Right
"C7 S9 ST SJ H8 HT HQ HK D7 DK","CT HJ",false,1,"H7:100, H8:0, HA:100, S7:100, SA:98, SJ:0, D8:93, D7:0, DQ:98, S8:100, SK:100, ST:0, C9:90, C7:3, CK:90, SQ:85, DA:78, S9:0, DT:78, DJ:60, DK:0",26985,Right
"C7 CT S8 SQ SA H7 HK HA D7 DT","CK ST",false,1,"S7:98, SK:100, SQ:0, D8:100, D7:0, DK:93, S9:98, SJ:93, S8:0, D9:100, DT:0, DJ:83, H8:90, DA:95, H7:0, H9:100, CA:98, HK:0",24688,Left
"C8 C9 CT CK H8 H9 HK HA D9 DT","CQ SJ",true,0,"S7:100, HA:0, SA:98, D8:88, DA:100, DT:3, D7:100, D9:10, DQ:93, HT:88, HQ:100, H9:10, S9:100, HK:15, S8:78, HJ:100, H8:20, H7:23, DJ:100, CK:52, CA:0, C7:100, C8:80, CJ:0, ST:0, SQ:0, CT:100, DK:0, C9:100, SK:0",38815,Right
"S9 ST H7 H9 HT HJ D7 D9 DJ DQ","CT HQ",true,0,"S8:95, S9:33, SA:100, C7:98, CJ:83, ST:100, SJ:43, DQ:100, S7:80, SQ:50, HJ:100, HA:88, HK:50, HT:100, CA:73, H8:0, H7:100, C9:58, SK:0, DJ:100, C8:52, DK:0, D9:100, DT:0, CK:0, H9:100, CQ:0, DA:0, D7:100, D8:0",38285,Right
"C7 CT CA S8 ST SJ SK SA H9 D9","C8 S9",false,1,"D7:100, D9:3, DK:100, S7:100, DA:100, S8:0",5793,Right
"CJ CA S8 S9 SJ SQ H9 HJ D7 DJ","H8 HT",false,1,"D7:0, DK:100, DA:100, H7:100, H9:0, HQ:100, C7:100, C9:100, CJ:0",7695,Declarer
"C7 CJ CQ CA S9 SA H7 HQ DQ DA","C8 S7",false,1,"D8:100, DJ:98, DQ:0",4095,Left
"C7 CQ SA H7 H9 HJ HK HA D8 DJ","SQ DT",false,1,"D7:100, D8:0, DK:98, DQ:93, DA:98, DJ:0, S8:100, SA:0, S7:100",8909,Right
"CT S7 S8 S9 H7 HJ HQ D8 DJ DQ","C7 H9",false,1,"D7:100, D8:0, DA:100, HT:100, HK:98, HQ:3, C9:100, CT:0, C8:100",9220,Right
"C8 CT S8 SQ H8 HJ D8 D9 DQ DA","CK S7",false,1,"D7:100, D8:8, DJ:98, H7:100, HT:100, H8:15, C9:98, C8:18, CA:95, H9:98, SK:100, HJ:0",11603,Right
"CT CK CA S9 ST SK H9 D8 D9 DA","CJ S8",false,1,"D8:0, DK:100, DQ:100, D7:100, DT:93, D9:0, SQ:98, ST:0, SJ:100, C8:100, CT:0, C7:100",9203,Declarer
"C7 C9 S8 H7 H8 HT HQ D8 D9 DK","SQ SA",true,0,"S9:80, S8:18, SJ:98, D7:100, DQ:83, D9:50, HJ:85, HT:60, HA:100, C8:100, CJ:73, C9:75, HK:65, HQ:75, H9:78, ST:60, DK:100, S7:45, CK:3, C7:100, CQ:0, SK:0, D8:100, DJ:0, DA:0, H8:100, DT:0, CA:0, H7:100, CT:0",29209,Right
"C9 CT CJ S9 ST SK HK D7 DQ DK","SJ DJ",false,1,"D8:100, HA:100, D7:0, S7:100, S8:100, S9:0",4698,Left
"CJ CQ CK CA SA H9 HK D7 DQ DA","CT S8",false,1,"H7:100, H9:0, HA:100, S7:100, SJ:100, SA:0",4706,Right
"C7 CQ S7 S8 ST HT HJ HA D9 DK","C8 SJ",false,1,"DT:100, D8:93, D9:0, C9:95, CK:100, CQ:0, H7:98, HT:0, HK:90, CT:90, CJ:93, C7:0, S9:95, S8:0, SA:83, DJ:75, D7:88, DK:0",15286,Left
"C9 CJ SJ SA H8 HQ HA D9 DT DJ","SK H7",false,1,"C7:100, C8:100, C9:0",1926,Left
"CJ CA S7 ST SJ HJ HA D7 DJ DA","H7 HK",false,1,"C7:100, CJ:0, C9:100",2604,Right
"CQ CK CA S7 SJ HK D7 DJ DQ DA","C8 CJ",false,1,"H7:100, H9:100, HK:0",2902,Left
"C9 CK CA S9 SQ HQ HK D7 DT DQ","SA HT",false,1,"H9:100, HJ:100, HQ:0",3223,Left
"CT CA ST SK SA H9 HJ D7 D9 DJ","CK HQ",false,1,"D7:0, DA:100, DK:100, S7:100, S9:98, ST:0",4974,Declarer
"CQ CA S8 SK SA H7 HT HJ D7 D9","C9 D8",false,1,"SJ:93, S8:0, ST:100, CK:80, CQ:0, CJ:93, SQ:85, SK:0, S7:100",8502,Right
"C8 CT CQ S7 SK SA HA D9 DT DA","CK S8",false,1,"H9:100, HK:100, HA:0",4503,Left
"C8 C9 CQ CK CA S8 ST HA D9 DT","HK DQ",false,1,"H8:100, HA:0, H7:100",3205,Right
"C7 CT CJ CA S8 S9 H7 H8 DK DA","SK HJ",false,1,"D7:100, DQ:100, DK:0",4211,Left
"C9 CQ S8 ST SQ SK SA H7 DT DK","C8 S7",false,1,"D7:100, DQ:100, DT:0, C7:98, C9:0, CK:100, H9:98, H8:93, H7:0, S9:95, SJ:78, ST:0, CT:85, CQ:0, CJ:100",19796,Left
"C8 C9 SQ SK H7 H8 D7 D9 DT DK","HJ DA",false,1,"D7:0, DJ:98, DQ:100, S8:100, SQ:0, S7:100",7478,Declarer
"S7 S8 S9 SK SA H7 H9 D7 DT DK","C9 SJ",false,1,"C7:98, C8:98, DK:83, H8:93, H7:80, HQ:75, D8:80, CA:95, D7:0, D9:100, HA:95, DT:0",30708,Left
"C7 C8 CQ CK SA H9 HQ D9 DQ DK","S9 DA",false,1,"H7:100, HA:100, HQ:0, D7:100, D9:0, D8:100",6714,Left
"CK CA S7 S8 SQ SA H7 H8 D9 DJ","C7 HQ",false,1,"S9:95, SK:100, SQ:0, C8:98, CK:0, CT:100",9585,Left
"C8 C9 S7 SA H7 H8 HT HJ DK DA","CJ CK",false,1,"C7:100, CA:100, C9:0, D7:98, DK:0, D8:100",8311,Left
"C7 CT CJ CK S7 HT HQ HK HA D7","C8 C9",false,1,"DT:100, D7:0, DA:100, H7:98, SA:100, HT:0",8606,Right
"C8 S8 SJ H9 HQ HA DJ DQ DK DA","S7 SQ",false,1,"C7:100, CA:98, C8:0, D7:100, DJ:0, D8:100",8498,Left
"C7 C8 C9 S8 ST SK SA H9 D9 DQ","H8 HK",false,1,"S7:100, S9:100, S8:3, HT:90, H9:5, HJ:98, D7:100, D8:100, D9:0",11672,Left
"C9 CJ CA S7 SQ SK HK D9 DJ DA","HQ D8",false,1,"D7:100, HA:100, D9:0",3605,Left
"C7 C8 CT S9 SK HK DT DJ DK DA","SJ HJ",false,1,"S7:100, S9:0, SA:100, D7:98, DQ:100, DJ:0, C9:95, C8:0, CJ:98, H8:98, H7:100, HK:0",14323,Right
"CT CJ CA ST SQ H7 HA D8 DT DK","SJ HK",false,1,"D7:100, D8:0, DA:100, S7:100, SA:100, SQ:0, C7:100, CT:0, C8:100",11371,Right
"S9 SK HJ HK D8 D9 DJ DQ DK DA","CJ H7",false,1,"C7:100, C9:100, DA:0, H8:93, HJ:0, HA:90, S8:95, SQ:100, S9:0, H9:88, HK:0, C8:100",17420,Left
"CA S9 SJ SQ SK SA H9 HQ DJ DQ","C7 S7",false,1,"S8:98, CK:100, S9:0",4901,Left
"CJ CA S9 ST SJ SQ H8 HJ DQ DA","H7 D8",false,1,"H8:0, HK:98, HA:100, S7:100, S9:0, SA:98, C7:100, CK:100, CJ:0, CT:98, CA:0, C8:100",14082,Declarer
"C7 CQ CA HT HK D7 DT DQ DK DA","S9 ST",false,1,"C8:100, C7:0, CK:100, D9:98, DJ:100, DT:0, D8:98, D7:0, SK:98, SJ:88, CA:3, SQ:70, CT:88, C9:100, CQ:0",19494,Right
"C8 CA S7 S9 SJ HJ HK HA D8 DQ","C7 CT",false,1,"S7:0, SK:100, SA:98, H8:100, HJ:0, H7:100",6024,Declarer
"C7 C8 C9 CT CJ S8 S9 HT HJ D9","S7 ST",true,0,"C7:3, CA:100, CK:73, H7:100, HA:45, HJ:20, SJ:75, S9:20, SA:100, D7:98, DA:0, D9:30, DQ:0, HT:95, DJ:75, SQ:0, S8:100, DT:75, HQ:0, CJ:100, H9:20, DK:0, CT:100, D8:30, SK:0, C9:100, CQ:0, HK:0, C8:100, H8:0",28702,Declarer
"CJ S7 S8 SJ SQ HT HQ HA D9 DT","C9 DJ",false,1,"D8:95, DQ:100, DT:0, C7:100, CJ:0, CA:100, ST:100, SA:98, SQ:3, D7:100, D9:5, DA:100, H8:98, H7:98, HT:0",13495,Left
"C8 C9 CJ ST SQ H8 H9 HT DJ DQ","D8 DT",false,1,"H7:98, HQ:100, HT:0, C7:100, C8:0, CK:100, S9:98, S8:95, ST:0",8384,Left
"C8 S8 S9 ST SJ HK D8 DQ DK DA","C7 HJ",false,1,"D7:100, D8:0, DT:100, S7:100, SK:100, SJ:0, C9:100, C8:0, CA:98, HT:98, H9:93, HK:0",10404,Right
"C7 CJ CQ S7 S8 SA H7 HJ D7 DK","CT CK",false,1,"H8:100, H7:0, HA:98, D8:98, DT:100, D7:0, S9:100, S8:0, SQ:93, CA:93, C9:98, CQ:0, H9:93, HK:95, HJ:0, C8:85, C7:5, DA:60, D9:30, DK:0, DJ:100",21093,Right
"C7 C8 CJ S8 SJ H8 HT HK DT DQ","CQ DJ",false,1,"D7:98, DT:0, DA:100, S7:98, SA:90, SJ:3, CT:90, C8:0, C9:98, H9:83, H8:5, H7:85, HJ:60, HT:5, SK:80, HQ:100, HK:0, D8:100",20616,Right
"C7 C8 CT CJ CA ST SA H8 HT HJ","S7 SJ",true,0,"C7:0, CK:100, HA:98, H7:100, HQ:3, HJ:5, D7:0, SA:35, SK:0, D8:0, CA:100, HK:0, D9:0, CJ:100, SQ:0, DT:0, HT:100, CQ:0, DJ:0, ST:100, H9:0, DQ:0, CT:100, C9:0, DK:0, H8:100, S9:0, DA:0, C8:100, S8:0",35596,Declarer
"CT CQ CK S7 S9 SQ SK HT HQ DA","HK DT",false,1,"S7:0, ST:100, SA:100, D7:100, DA:0, DJ:100",6400,Declarer
"C8 C9 CA S7 S9 H8 HT HJ HQ DA","CT DJ",false,1,"S7:0, SA:98, SJ:100, C7:100, CQ:100, C9:0, H7:100, H8:0, HA:95, D8:98, DK:100, DA:0",12489,Declarer
"C7 CJ SA H7 HJ HK D7 D9 DK DA","CK D8",false,1,"H7:0, HT:98, HA:100, S7:100, SA:0, S8:100",6391,Declarer
"CT CJ SK H8 H9 HT HJ HQ D8 DQ","D7 DK",false,1,"S8:90, SJ:100, SK:0",7098,Left
"CQ S8 S9 ST SQ SA H7 HA D8 DJ","H8 H9",false,1,"D9:100, DK:100, DJ:0, C7:100, CQ:0, CK:100, DT:95, D7:95, D8:0, CT:95, C9:68, HA:13, SJ:90, HQ:90, ST:0, S7:100, CA:100, S8:0",20204,Left
"C9 CT S8 H7 H9 HA DT DJ DQ DK","C7 SK",false,1,"H7:0, HQ:98, HK:98, S7:100, S8:0, SQ:100, ST:100, SA:95, HA:0, D8:98, DT:3, D7:100",13699,Declarer
"C9 CT CQ S7 S8 H7 HQ D9 DK DA","S9 SK",false,1,"D7:100, DT:98, D9:0, C7:98, C9:0, CJ:98, H9:95, HJ:95, H7:0, SJ:98, S8:0, SA:95, ST:98, HA:90, S7:13, SQ:80, CA:70, HQ:13, HT:70, HK:35, DA:0, C8:78, CT:20, D8:100",26201,Left
"C7 C8 S8 ST SJ HT HJ HQ HK D8","S7 H9",false,1,"C7:0, CQ:100, CA:100, H7:100, HT:0, H8:100",7009,Declarer
"C7 C8 CJ SJ SK H8 HJ DT DQ DA","C9 CT",false,1,"C7:0, CA:98, CK:98, D7:100, D8:100, DT:0",7006,Declarer
"CT CJ CK S8 ST SJ H8 H9 HT D7","C7 DA",false,1,"HJ:98, HA:100, HT:0, H7:100, H8:0, C8:100",7898,Left
"CJ CA S9 ST SJ SQ SK H9 HQ DT","DJ DA",false,1,"H7:100, H9:0, HA:100, S7:100, SA:100, SK:0, D7:100, DT:0, D8:100",10202,Right
"CK S9 SQ SK H7 HT HA D7 D8 DA","S7 D9",false,1,"S8:98, S9:0, SA:98, C7:98, CQ:93, CK:0",8877,Right
"C8 SK H8 HT HJ HA D8 DQ DK DA","CA HK",false,1,"D7:100, D8:0, DJ:100, S7:100, S8:100, SK:0",6306,Right
"C8 CJ S7 S8 SQ SA HT HQ D8 DJ","C9 H7",false,1,"H8:100, HA:95, HQ:8, D7:95, D8:3, DA:100, S9:100, SK:100, SQ:8, ST:88, S8:5, SJ:98, DT:85, D9:78, DJ:0",17322,Left
"C8 CJ CQ S7 SJ SK H7 HA D7 DJ","C7 DA",false,1,"D7:0, DT:98, DK:100, S8:100, S7:0, SA:98, H8:100, HJ:98, H7:0, H9:100, HA:0, HQ:100",12886,Declarer
"C8 C9 S7 ST SJ HQ D8 D9 DK DA","SQ H7",true,0,"S9:100, S7:0, SA:100, C7:98, CT:100, C9:0, H8:93, HQ:3, HA:100, D7:100, DQ:80, D9:20, DJ:80, D8:38, DT:93, H9:55, SJ:80, HJ:100, SK:93, CA:38, ST:100, S8:100, CK:65, DA:100, CJ:0, HK:28, C8:100, CQ:0, HT:0, DK:100",31401,Right
"C7 CT CQ CA S7 SK SA H7 H9 HT","C9 D7",false,1,"C7:0, CK:100, CJ:98, C8:98, DA:100, CT:0",7999,Declarer
"C7 C8 CQ CA S8 SJ SQ HJ DQ DA","CT HQ",false,1,"S7:100, S8:0, SA:100, H7:98, HA:95, HJ:0, CK:100, CQ:0, CJ:90, S9:95, SJ:0, ST:100",12985,Right
"C7 CT CJ S9 SA H9 HK D7 DK DA","H8 D9",false,1,"D7:0, DJ:100, DQ:95, H7:100, H9:0, HQ:98, S7:100, SQ:95, S9:0, C9:88, C7:0, CK:95, CQ:95, CA:80, CJ:0, HJ:78, HK:0, HT:100",22111,Declarer
"C9 CT S7 SQ SK SA HJ D7 DT DJ","HK DA",false,1,"D7:0, D9:98, DK:100, C7:100, C9:0, C8:100",7594,Declarer
"C7 C8 CT S8 SK SA H7 H9 HQ DK","D9 DA",false,1,"C7:0, CJ:100, CA:100, D8:100, DK:0, D7:100",6311,Declarer
"C7 C9 CA S7 S8 ST SQ SK HJ D7","C8 D9",true,0,"D8:100, D7:0, DK:95, CT:100, CJ:95, C9:5, S9:95, S8:3, HA:95, SJ:70, ST:10, HK:98, SA:52, SK:0, HT:90, HQ:23, HJ:55, H9:65, DT:33, CA:100, DQ:10, CQ:8, CK:0, C7:100, DJ:0, SQ:100, H8:0, DA:0, S7:100, H7:0",34596,Right
"C7 CK S7 ST H9 HT HJ HA DQ DA","S8 SQ",false,1,"D7:100, DT:100, DQ:0",3504,Left
"C8 C9 S7 SJ SQ SK SA H8 H9 HT","HA DJ",false,1,"S9:100, S7:3, ST:100, H7:100, HK:85, HT:13, DT:93, C9:10, DA:90, S8:95, CA:100, SJ:0",13581,Right
"C7 C8 CA S7 S8 S9 SJ SQ H8 HQ","SK DK",true,0,"H7:100, HJ:98, H8:18, D8:95, HQ:33, DA:85, SA:78, ST:80, SQ:30, CK:73, CQ:75, C8:45, H9:70, HT:95, CA:100, C9:0, C7:100, HA:23, CT:0, SJ:100, HK:0, CJ:0, S9:100, DT:0, DJ:0, S8:100, D9:0, DQ:0, S7:100, D7:0",38115,Left
"C8 CJ S7 SA H7 H9 HA D8 DQ DA","CT H8",false,1,"HT:95, HK:100, H9:0, S8:100, S7:0, SQ:100, HJ:98, HQ:93, H7:0, C9:100, C8:0, CK:90, DT:98, D9:95, D8:0, DK:93, D7:73, DQ:0, C7:80, CA:60, CJ:0, S9:58, SA:0, SJ:100",26100,Left
"CT S7 ST SJ SQ SA HJ D8 DT DQ","SK HT",false,1,"C7:100, CT:3, C9:100",5485,Right
"C8 CT CQ S9 H8 HJ D9 DT DJ DA","HQ DQ",false,1,"C8:0, C9:100, CA:100, D7:100, D9:0, DK:100, S7:98, SJ:100, S9:10, ST:95, DA:10, SK:95, H7:93, HK:93, HJ:8, C7:83, CQ:20, S8:100",20600,Declarer
"C9 S7 S9 SQ SA H9 HQ HK DT DJ","DQ DA",false,1,"D7:98, DT:0, D9:100",3107,Right
"C8 S8 SQ H7 H8 HK HA D8 DJ DQ","H9 HJ",false,1,"S7:100, S8:0, SA:100, C7:98, CA:98, C8:0, D7:98, D8:0, DT:98, ST:90, SJ:88, SQ:0",13385,Right
"C7 C9 CA S8 SQ H9 HK D9 DQ DA","ST H8",false,1,"D7:100, D9:0, DK:100, S9:100, SJ:98, S8:0, C8:98, C7:0, CK:95, CJ:95, CT:95, C9:0, HJ:95, HQ:98, H9:0, S7:85, SQ:0, H7:100",19804,Right
"CQ ST SQ SK H8 HT HQ HA DQ DK","CT CK",false,1,"H7:100, H8:0, H9:100, D7:100, DA:100, DK:0, S7:100, ST:0, SA:100, D9:93, DJ:100, DQ:0",12115,Right
"CA S9 SJ SK SA H8 HJ D7 DK DA","CJ S8",false,1,"D7:0, D8:100, DQ:100, C8:100, CA:0, C7:100",5907,Declarer
"S8 S9 ST SQ SA H8 H9 HA DK DA","CQ S7",false,1,"H7:100, H8:0, HK:100, C7:100, CT:100, DA:0, HT:93, H9:0, HJ:90, SJ:93, C9:88, ST:0, SK:48, C8:90, SQ:0, D7:30, D9:100, DK:0",20285,Right
"C9 CJ SJ SA H7 HQ HA D8 DT DJ","CA S9",false,1,"H7:0, HT:100, HK:100, D9:93, D8:0, DK:95, C7:100, CK:88, CJ:0, ST:95, SJ:0, S7:100",13385,Declarer
"C7 S9 SJ HJ HQ HA D8 D9 DT DQ","CT DK",false,1,"D7:100, D8:0, DJ:100, C9:100, C8:95, C7:0, CJ:95, CK:93, HA:0, HT:85, HJ:0, H7:100",12906,Right
"CT CK SJ SQ H9 HJ D8 DT DQ DK","C8 ST",false,1,"D8:0, DA:100, DJ:100, S7:100, SA:100, SQ:0, C7:100, CT:0, C9:100",10207,Declarer
"C9 CQ S7 S9 ST SQ H9 HJ DT DJ","D7 DK",false,1,"C8:98, CT:100, C9:0, H7:98, H9:0, HK:93, D8:98, DQ:100, DJ:13, C7:98, CQ:10, CJ:100",16199,Left
