Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C7 C9 CK S7 S9 SK H8 HQ HA DJ","CJ CA",false,1,"C7:0, CT:100, CQ:100, D7:100, DJ:0, DK:100, S8:100, SA:93, SK:0, H9:93, H8:3, HJ:93, SJ:95, SQ:75, S9:8, DQ:83, HA:18, DT:78, HK:93, HQ:50, HT:50, ST:100, S7:60, D9:33, C8:63, C9:68, H7:100",28695,Declarer
"CT CJ CQ S7 S9 ST SJ SQ SA DK","DT DQ",false,1,"C8:98, CT:0, CA:100, S8:100, DA:100, S7:0, SK:93, HA:95, SQ:0, D7:80, D9:93, DK:0",14016,Right
"C8 CA S7 S8 SQ SA H9 HQ D9 DA","HK DJ",false,1,"C7:100, CQ:100, C8:0, H7:100, H9:0, HA:95, CT:95, CJ:100, CA:0",11496,Left
"C8 CT S7 S9 SK H9 HK D8 D9 DJ","CK D7",false,1,"S7:0, SA:100, SQ:98, C7:100, CJ:98, CT:0, H7:100, H9:0, HJ:95, CQ:88, CA:90, C8:0, DA:100, DJ:0, DK:80, H8:93, HK:5, HT:100",19787,Declarer
"C8 CJ SK H7 H8 HJ HQ HA D7 DJ","C7 S9",true,0,"D8:95, D7:0, DK:98, CK:100, CQ:90, CJ:0, S7:100, SA:93, SK:45, C9:93, C8:45, CA:100, HK:95, HT:70, HQ:48, DQ:90, DA:25, DJ:100, H9:43, H8:100, SJ:50, CT:0, HA:100, ST:15, DT:0, HJ:100, D9:0, SQ:0, H7:100, S8:0",37192,Right
"CT CA S8 ST SJ HJ HA D8 DT DQ","SK H7",false,1,"C7:100, CT:0, CK:100, D7:100, DA:100, DQ:0, S7:98, S8:0, SA:100, DJ:85, D9:95, DT:0, C8:85, CQ:98, CA:0",16120,Right
"CK CA ST SQ SA H7 HT HJ DQ DA","S7 D8",false,1,"C7:100, CQ:98, CK:0",3887,Left
"C7 CT CQ CK S8 SJ HQ D7 DJ DA","ST HJ",false,1,"C7:0, C9:100, CA:100, D8:100, D7:0, DK:100, H8:100, HT:100, HQ:0",10400,Declarer
"C7 CJ SJ SQ HK HA DT DJ DK DA","H7 H8",false,1,"C7:0, CQ:100, CA:100, HT:100, HK:0, H9:100",8286,Declarer
"CJ S7 SJ SK H7 HT HA D7 D9 DA","DT DK",false,1,"S7:0, SA:100, ST:100, D8:95, DQ:100, D9:0, HJ:95, HT:0, HK:88, H9:93, HQ:90, H7:0, C7:90, CJ:0, CA:78, DJ:75, CQ:70, D7:0, S8:15, CT:88, SJ:0",21415,Declarer
"CT CA S9 SQ SA H7 H8 D7 DJ DK","S7 SJ",false,1,"H7:0, HK:100, HA:100, D9:98, D7:0, DA:100, C7:100, CQ:95, CT:0, ST:93, S9:0, S8:95, C9:83, CA:0, C8:100",15914,Declarer
"CK S7 S9 ST SJ SQ SA H8 HA DK","C7 HQ",false,1,"S7:0, S8:98, SK:100, C8:95, CK:0, C9:100",7182,Declarer
"S9 SK H8 H9 HA D7 D8 DJ DK DA","C8 HQ",true,0,"S7:100, S9:0, SJ:98, D9:100, SA:100, D8:0, DT:98, SQ:98, D7:0, HJ:88, HT:98, H9:3, DQ:90, ST:95, DJ:8, C9:63, CQ:100, SK:48, H7:100, H8:68, HK:0, C7:0, CJ:0, HA:100, S8:0, DA:100, CA:0, CT:0, DK:100, CK:0",35497,Right
"C7 CJ CA SJ SK HT HJ HK HA DJ","DT DK",false,1,"D7:100, DA:100, DJ:0, S7:100, SJ:0, S8:100",6714,Left
"C9 S7 S9 SJ SK SA HT HQ HK HA","H9 DQ",false,1,"D7:98, SA:0, DJ:100, H7:100, HJ:98, HT:0, S8:100, S7:0, SQ:100, C8:100, C7:98, C9:0",13272,Right
"CT CJ S8 S9 ST SJ HJ HQ D8 DQ","CQ CA",false,1,"S8:0, S7:100, SA:100, C7:95, CT:0, C8:100",6419,Declarer
"CJ CQ CK S7 ST SK SA H9 HQ HK","C7 H7",false,1,"D7:100, SA:0, DQ:88, CT:93, C9:100, CJ:0",8496,Right
"CT S8 SJ SA H9 HA D8 DT DJ DQ","H7 D9",false,1,"C7:98, CT:0, C8:100",4286,Right
"C7 C8 CT S8 S9 ST SQ HJ DJ DQ","SK HT",false,1,"D7:95, DT:98, DJ:0",3907,Left
"CK S8 SQ SK H8 HJ HK D9 DT DJ","S7 D7",false,1,"S8:0, ST:100, SA:75, HT:70, H8:0, H9:95, HQ:68, HJ:0, H7:98, CJ:65, CK:0, C7:100",16220,Declarer
"CJ CK CA ST H8 H9 HQ D7 DT DK","S8 SQ",false,1,"D7:0, DA:100, D9:100, CT:95, C9:100, CJ:0",7507,Declarer
"C8 CQ SJ SK H9 HQ HA D7 DT DJ","CT DA",false,1,"H8:100, H9:0, HK:100, H7:100, HJ:98, HQ:0",7122,Right
"CT S9 ST SK H7 H8 HJ D7 DT DA","C8 SJ",false,1,"H7:0, HA:98, HK:98, C7:100, CK:90, CT:0, S8:95, S9:0, S7:100",11972,Declarer
"CT CQ CA S8 S9 SQ H9 D8 D9 DJ","HQ DK",false,1,"C7:100, CK:98, CQ:0, H7:100, H9:0, HA:98, C8:100, CJ:100, CT:0, ST:100, S9:0, SA:95, DT:100, D7:98, D9:20, C9:75, DA:65, CA:0",18601,Left
"C9 ST SJ SK H7 H9 HT D7 DJ DA","C8 CT",false,1,"H8:100, H7:0, HQ:100, C7:100, CQ:95, C9:0, DT:100, D7:0, DQ:100, S8:100, S7:98, ST:0",12799,Right
"C7 C9 CJ CK ST SJ SA H9 HQ DA","C8 D7",false,1,"C7:0, CQ:100, CA:98, S8:95, ST:0, SK:100, D8:98, DK:85, DA:0",11103,Declarer
"C8 CA S9 ST H7 H8 D7 D8 DT DA","CT CQ",false,1,"S7:98, S9:0, SQ:100, D9:100, DK:98, DT:0, C9:100, C8:0, CK:85, DJ:95, DQ:93, D8:0, H9:98, H8:0, HA:83, HQ:83, HJ:68, H7:5, SJ:85, S8:45, ST:5, C7:50, SA:93, CA:0",27512,Right
"C8 CT CQ H7 H8 HJ HQ HA D9 DQ","CJ D8",true,0,"H7:5, HT:100, HK:80, DT:83, D9:3, DJ:100, S7:98, SA:75, DQ:38, CK:58, CQ:40, CA:85, D7:85, DA:28, CT:73, H9:28, H8:78, ST:80, C9:25, C8:100, C7:0, SJ:0, HA:100, SQ:0, S8:0, SK:0, HQ:100, DK:0, HJ:100, S9:0",43077,Declarer
"C8 ST SJ H7 H9 HQ HK D8 D9 DT","S8 SQ",false,1,"H7:0, HA:95, HJ:100, C7:95, CT:100, C8:0, D7:98, D8:3, DK:93, S9:98, SK:98, SJ:3, H8:93, H9:23, C9:100",18208,Declarer
"C9 CT CJ S9 ST SK H8 D7 D9 DA","CK HK",false,1,"D7:0, DK:100, DJ:100, C7:98, CA:98, CJ:0, H7:95, H8:0, HA:95, H9:98, HQ:100, DA:0, S8:93, S9:0, S7:100",16108,Declarer
"C8 C9 CT CJ S7 S9 SQ HJ HK DJ","CA DA",false,1,"C7:100, CK:95, CJ:0, D7:100, DJ:0, DK:100, S8:95, SA:100, SQ:0, CQ:98, CT:0, HQ:83, D8:83, HK:5, DT:55, ST:55, HA:52, S9:20, SJ:50, DQ:33, S7:3, H9:50, HT:0, HJ:0",27608,Left
"CT CJ CK SJ HT HJ HQ HK DJ DQ","S9 SQ",false,1,"HT:0, H9:100, HA:100, C8:100, CT:0, CQ:100, D7:98, DK:100, DQ:0, S7:100, SJ:0, ST:100",12080,Declarer
"CQ CK S7 SJ SA H7 H8 D7 D9 DT","C8 D8",false,1,"C7:98, CQ:0, CJ:100",3823,Right
"C8 C9 CJ S8 SJ H9 HJ HK DQ DA","CK SQ",false,1,"H7:100, HA:100, HK:0, S7:100, S8:0, SA:98, H8:100, DK:100, H9:0",10701,Left
"CT S7 S8 S9 SK H8 HJ D8 DQ DK","CA D9",false,1,"D7:100, D8:0, H7:100",3293,Right
"C8 CJ S7 SK H7 H8 HT HA D9 DJ","HQ D8",false,1,"S8:100, SA:98, SK:10, DT:95, D9:23, D7:95, SJ:90, S7:25, SQ:98, H9:98, HK:95, HT:33, C7:93, C8:43, CK:88, C9:78, CT:73, CJ:0",21786,Left
"CT CJ SQ H7 H9 HJ HQ HK D8 DK","CK S9",false,1,"H7:0, H8:98, HA:100, DT:100, D8:0, DA:100, ST:98, SA:98, SQ:0, HT:100, H9:0, DQ:98, C8:83, CT:0, C7:100",18401,Declarer
"C9 CA S7 SQ SA H7 H9 D7 D8 DJ","CK SJ",false,1,"C7:100, C9:0, CQ:100, S8:100, ST:98, S7:0, H8:98, H7:0, HA:95, D9:93, DA:93, DJ:0, DT:85, D8:0, SK:88, DQ:93, D7:0, CJ:83, HJ:65, H9:0, HK:88, HT:58, HQ:48, CA:45, C8:55, SA:38, CT:55, S9:65, DK:100, SQ:0",27786,Right
"S8 SA H7 H9 D7 D8 DT DQ DK DA","C7 CK",false,1,"H9:3, HA:100, HQ:100, S9:100, SK:100, S8:0, S7:98, SA:0, ST:100",14527,Declarer
"C7 C9 CQ CK S8 SA H8 D8 DJ DA","CT S7",false,1,"C7:0, CJ:100, CA:98, D7:100, D8:0, DT:100, H7:98, HA:98, H8:0, D9:98, DJ:0, C8:100",15273,Declarer
"C7 CK S7 SQ SK SA H7 HJ D7 D9","H8 HQ",false,1,"C7:0, CQ:100, CA:100, D8:98, D7:0, DK:98, C8:98, CT:95, CK:0",9814,Declarer
"C7 C9 CT SQ SK SA HQ D7 D9 DK","CQ SJ",false,1,"C7:0, CJ:100, CA:100, S7:98, SQ:0, H7:100",5517,Declarer
"C8 CQ CA S8 SQ H7 HQ HK DJ DA","S7 DQ",false,1,"D7:100, DT:100, DJ:0",3263,Left
"C8 CQ CK CA S7 S8 H8 H9 HT HQ","C9 DQ",true,0,"CT:98, CJ:100, C8:0, D7:100, CA:0, DA:95, HJ:88, HK:100, HQ:0, SQ:95, S8:0, SJ:70, S9:93, S7:3, SA:28, D9:28, D8:0, CK:13, DT:25, SK:0, CQ:100, DJ:0, ST:0, HT:100, DK:0, H7:0, H9:100, HA:0, C7:0, H8:100",31713,Left
"CT CK CA S9 SQ SA H8 D7 D9 DT","HK DQ",false,1,"D7:0, DA:98, D8:100, C9:93, C8:98, CT:0",8309,Declarer
"C9 CJ CA SJ SQ H7 H8 HJ HQ HA","S9 DJ",false,1,"H7:0, HT:100, HK:98, S7:100, SJ:0, SA:100, C7:100, C8:100, C9:0",9776,Declarer
"C7 C8 CJ CA S7 S8 ST HT HA DK","D7 DA",false,1,"S7:0, SJ:98, SA:100, S9:98, S8:0, CK:100, C9:98, C8:0, CT:98, D8:90, DQ:100, DK:0",12930,Declarer
"C8 C9 CT S8 ST SJ HA D7 DT DA","S7 H9",false,1,"H7:100, HA:0, HT:100",4489,Right
"CA S8 ST H7 HQ HK D7 D8 DK DA","CT DT",false,1,"C7:100, CJ:98, CA:0",3685,Left
"C9 CT SJ SQ SK HT HJ HQ HK HA","C8 ST",false,1,"C9:0, CJ:100, CA:100, D7:100, HA:0, DA:100, H8:93, H9:100, HT:0",11308,Declarer
"C9 CT CA SA H7 H9 HQ D9 DJ DA","SK DT",false,1,"H7:0, HK:100, HA:100, C7:100, C9:0, CK:100, H8:100, CQ:100, H9:0",10103,Declarer
"CT CJ CQ CA SQ SK SA H8 D7 DA","CK DQ",false,1,"H7:100, H8:0, HA:98, C7:100, C9:100, CT:0",7189,Right
"CT S7 S8 ST SK H8 HT HK DK DA","SQ HA",false,1,"H7:100, HJ:100, HT:0, C7:100, CT:0, C8:100",7619,Left
"S8 S9 SJ SQ H8 HQ HA D8 D9 DA","CQ DJ",false,1,"C7:100, DA:0, CK:100, D7:100, CA:100, D8:0",7426,Right
"C7 C8 CQ CK S7 HK D8 DT DQ DK","H7 D7",false,1,"H9:100, HT:98, HK:0",4073,Left
"C8 CJ CK ST HT HJ HK D9 DT DJ","C9 S8",false,1,"C8:0, CA:100, CQ:98, D7:100, DK:93, DJ:0, H7:98, HT:0, HA:98, S7:100, SJ:93, ST:0, CT:88, CJ:0, C7:100",16118,Declarer
"C7 C9 CJ CA SQ HT HJ D7 D8 DA","HA DT",false,1,"S7:100, SA:100, SQ:0, H7:100, HT:5, HK:100, D9:98, DQ:85, D8:10, C8:88, C7:5, CT:93, DJ:95, HQ:80, D7:0, DK:90, CK:68, DA:0",20197,Left
"CQ CA S7 S8 SK H9 HK HA D8 DJ","SJ DT",false,1,"H8:98, HT:100, H9:0, C7:100, CQ:0, C8:100",6701,Left
"C8 ST SJ SQ SK SA H8 HJ D8 D9","C7 C9",false,1,"S8:98, S7:100, ST:0",3282,Left
"C7 CT S7 SJ HT HK D7 DJ DK DA","CJ H7",false,1,"D7:0, D9:100, DQ:85, SK:98, SJ:0, SA:95, C8:98, CA:93, CT:0, DT:90, DJ:0, D8:100",14806,Declarer
"C7 C8 CQ S9 SQ SK SA D7 DQ DA","H9 HK",false,1,"H7:100, HA:98, DA:0, S7:100, S9:0, S8:100",7520,Left
"S9 SJ SQ H9 HT HJ HQ D8 DK DA","CQ H7",false,1,"H8:100, H9:0, C7:100",3902,Right
"C8 C9 CQ CK S8 SJ H8 D9 DT DJ","D7 D8",false,1,"CT:98, C9:5, CA:98, H9:98, HA:100, H8:0, H7:90, SJ:5, HK:93, ST:95, S9:90, S8:13, C7:85, SA:100, C8:0",18979,Right
"C8 CQ CA S7 S9 SQ HJ DT DJ DK","SA DQ",false,1,"S7:0, ST:100, SK:100, H7:100, HJ:0, HA:100, C7:98, CK:100, CQ:3, D7:100, DT:0, D8:100",11797,Declarer
"C7 C8 C9 CQ S8 SQ H8 H9 HJ DT","ST HK",false,1,"H7:100, H8:3, HT:98, S7:98, SA:93, SQ:23, S9:98, S8:25, SK:80, CT:88, CA:90, CQ:33, D7:98, DT:25, D9:100",18216,Right
"C8 C9 SK SA H8 H9 HJ DJ DK DA","S8 HQ",false,1,"S7:100, SQ:100, SK:0",3282,Left
"C8 CT CK S7 S8 SA H9 HJ D8 DA","SJ D7",false,1,"HT:100, H9:0, HK:93, D9:95, HA:98, D8:0, S9:100, ST:98, S8:0, HQ:90, HJ:0, H8:93, C7:83, C8:0, H7:100",23001,Right
"CT CA S8 S9 SJ SA H8 D8 D9 DA","HK DK",false,1,"S8:0, ST:100, SK:98, DJ:98, D9:0, DQ:98, C7:100, CK:93, CT:0, H7:98, H8:0, H9:90, D7:85, HA:98, D8:0",18294,Declarer
"C9 CT CQ CK S7 SJ SK H8 HA D9","C8 DJ",false,1,"H7:100, HK:95, H8:0, S8:100, S7:0, SQ:100, D7:100, DA:93, D9:0, CJ:98, CT:0, CA:98, H9:100, HT:90, HA:0",18425,Left
"CT CJ CA SQ H8 HJ HK D9 DT DJ","CQ HQ",false,1,"S7:100, SA:100, SQ:0, D7:100, D9:0, DK:100, C7:100, CK:95, CJ:0, HA:93, HK:3, HT:98, C9:93, CT:0, C8:100",16991,Left
"C7 CK S7 S8 S9 SJ SK HT HJ HQ","ST D9",true,0,"D7:100, CK:3, DQ:100, C9:100, CQ:93, C7:0, C8:95, SK:3, CA:80, CT:88, DA:93, HQ:10, CJ:83, DK:80, HJ:30, HK:78, H9:50, HT:100, H7:65, H8:50, SJ:100, DT:0, S9:100, DJ:35, D8:33, SA:0, S8:100, HA:0, SQ:0, S7:100",32095,Right
"C7 CQ CK CA S9 SA HT HQ HA D8","HK DK",false,1,"D7:100, DT:100, D8:0, H7:100, HT:0, H8:100",6595,Left
"C8 CK S7 SQ SA HQ HA D9 DT DA","C7 CJ",false,1,"H7:100, HJ:98, HQ:0",3097,Left
"CJ CQ CK S7 SK SA H7 HK D8 DJ","S8 HA",false,1,"H8:98, H7:0, HQ:93, H9:98, CA:100, HK:0",7791,Right
"S9 SJ SK H7 H8 HQ HK D7 D8 D9","S7 DQ",false,1,"C7:100, CA:52, SK:10, DT:63, D9:5, DJ:95, ST:95, HA:88, S9:0, S8:83, DA:95, SJ:0",15006,Left
"C9 CT CA SK H7 HJ HQ D7 DK DA","SA D8",false,1,"H7:0, HK:100, HA:95, C8:100, C9:0, CK:100, D9:98, DJ:95, D7:0, CJ:98, CT:0, C7:90, S7:100, SK:0, S9:100",15613,Declarer
"C7 S8 S9 ST SQ H8 H9 D8 DT DQ","CA H7",false,1,"D7:100, DT:13, DK:93, C8:95, CT:98, C7:8, D9:95, DQ:3, DJ:100",11896,Right
"C8 CT S8 H9 HJ HQ HK HA DT DQ","D8 DJ",false,1,"H8:100, H7:100, H9:0",3287,Left
"C8 CQ CK ST SJ SK H7 HJ HK D8","CJ HT",false,1,"S8:100, SA:100, SK:0, S7:100, ST:0, S9:100",8315,Left
"C7 CT CJ ST SK H8 HQ D7 DQ DA","S8 H9",false,1,"C7:0, CA:100, CK:100, D8:98, D9:100, D7:0, S9:100, ST:0, SQ:98, C8:95, C9:95, CT:0",12779,Declarer
"C9 CQ CA ST SJ SA H8 D8 D9 DQ","C7 D7",false,1,"D8:0, DA:100, SK:100, H7:100, HK:95, H8:0, C8:100, C9:0, CJ:100, DT:95, SQ:90, D9:0, DJ:95, HQ:90, DQ:0",19899,Declarer
"C8 C9 CT CK S8 S9 SK H8 HK DQ","SA HJ",false,1,"D7:98, DQ:0, DK:100, H7:100, H9:100, H8:3, ST:100, S9:0, SQ:100, D8:98, DT:98, HK:15, SJ:95, S8:18, HA:93, S7:100, SK:0, C7:100",20999,Right
"C8 C9 S7 H9 HT D7 D9 DQ DK DA","ST SQ",false,1,"C7:100, CA:100, C9:18, S9:98, S7:28, SA:100, H8:95, H7:98, H9:0",11400,Left
"C8 CT CK S7 S8 SJ H8 H9 D8 DQ","S9 DT",false,1,"C9:98, C8:3, C7:98, HJ:100, H9:3, HA:100, D9:98, D7:83, D8:5, H7:95, HK:50, H8:20, SA:63, SJ:23, SK:83, CJ:73, CT:20, SQ:73, CQ:100, CK:0, ST:100",24230,Right
"CT CQ S7 S9 SQ HJ HA D8 D9 DK","H9 DA",false,1,"C7:100, C8:100, CT:0",3682,Left
"C7 CK S9 SJ SK H9 HK HA D8 DT","CJ H7",false,1,"C7:0, CA:98, C9:100, S8:93, ST:100, S9:0, S7:100, SJ:0, H8:100",10810,Declarer
"C8 CK S8 S9 ST SJ SK HJ HK D8","S7 DA",false,1,"C7:100, C8:0, CQ:100, C9:100, CA:98, CK:0, H8:100, HJ:0, H7:100",9886,Right
"C7 C8 C9 CK HJ HK D7 D8 DT DJ","SA DA",true,0,"D7:0, DK:95, DQ:100, S8:98, ST:100, HK:8, D9:100, D8:15, HQ:80, CA:98, CK:15, CT:88, CJ:98, C9:10, SQ:70, S7:0, HJ:100, SJ:58, H8:60, HA:0, DJ:100, H7:0, DT:100, HT:0, H9:0, SK:0, C8:100, S9:0, CQ:0, C7:100",33396,Declarer
"C8 C9 CA SQ H7 HT HQ D7 D9 DT","C7 S7",false,1,"H9:100, H7:0, HK:100, DK:98, DQ:93, DT:0, S8:93, ST:100, SQ:0",11625,Right
"C7 C8 C9 CJ S7 S8 SK H8 HK HA","S9 D9",false,1,"S7:0, SA:98, SQ:100, H7:98, HT:100, H8:3, SJ:98, S8:0, ST:88, D7:98, HA:0, DQ:78, HJ:73, H9:90, HK:0",13201,Declarer
"C7 S9 SA H8 HA D7 D8 D9 DJ DQ","C8 CK",false,1,"C7:0, CQ:100, CA:93, ST:95, S9:0, SQ:98, S7:98, SK:78, SA:0",7688,Declarer
"CA S9 ST SJ SA H7 H8 H9 HT HQ","HJ DK",false,1,"S7:98, SK:95, SJ:0, HK:100, HQ:0, CK:98, DT:88, CA:15, DQ:98, CQ:93, CJ:50, SA:30, S8:100, HA:100, S9:0",16197,Left
"C8 C9 S8 SK SA H9 HA D9 DT DA","S7 ST",false,1,"S8:0, SQ:100, S9:100, D7:98, DK:100, DT:0, H7:100, H9:0, HK:100, D8:98, DQ:93, D9:0, CQ:100, C9:0, CA:90, CT:88, CK:95, C8:0, C7:80, DA:0, CJ:68, HT:70, H8:75, HA:0",22902,Declarer
"C8 CT CQ S7 S8 S9 HJ HK D7 DA","H8 DQ",false,1,"D8:98, DK:100, D7:0, C7:100, C8:0, CJ:100, H7:98, HT:100, HJ:0",10108,Left
"CT CJ CK S8 H7 H9 HK DQ DK DA","HJ D8",false,1,"H7:0, HQ:98, HA:98, S7:100, S8:0, SA:95, DT:100, DJ:100, DQ:0",10687,Declarer
"CQ S7 SQ H7 H8 HJ HK HA D7 DJ","S9 SA",true,0,"C9:100, CQ:0, CA:100, D8:98, DA:95, DJ:20, S8:100, S7:18, DK:90, H9:100, H8:73, HQ:93, C7:85, CK:100, SQ:100, ST:100, HA:100, DQ:0, HT:43, H7:100, CJ:0, CT:0, HK:100, C8:0, SJ:0, HJ:100, DT:0, SK:0, D7:100, D9:0",39001,Right
"C8 S7 S8 S9 SJ SK H7 HK DQ DK","CT CK",false,1,"D7:100, DQ:0, DT:100",4906,Right
"SQ SK H7 HT HJ HK HA D8 DT DA","H9 DQ",false,1,"C7:100, HA:0, CA:98, H8:98, HQ:98, HJ:0, S7:85, SQ:0, S9:100",15535,Right
"CK S7 S9 SK SA H9 HK D7 D8 DQ","CQ HA",false,1,"ST:98, S9:0, SJ:95, S8:100, SQ:100, S7:0, C9:98, CK:0, C8:100",12190,Right
