Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"CT SJ SK SA H9 HQ D8 D9 DT DQ","S8 S9",false,1,"D8:0, DA:100, DK:98, S7:98, SQ:98, SJ:0, H8:100, H9:0, H7:100",10098,Declarer
"C7 CA S7 S9 SJ SK H9 HJ DT DJ","CK SQ",false,1,"D7:100, DT:0, DA:100, ST:95, SA:100, SK:0, S8:100, S7:0, DK:98, C8:93, C7:0, CQ:90, HT:93, H8:70, H9:0, HQ:93, HA:40, HJ:0, C9:30, CA:0, CT:100",21421,Right
"CT CQ CA S7 S8 H9 HT HK DJ DA","ST SJ",false,1,"S7:0, SA:100, HA:100, C8:100, CK:100, CQ:0, H8:100, H9:8, H7:100",9597,Declarer
"C9 CT CA H8 HT HJ HQ HA D8 DT","C8 SK",false,1,"C7:100, C9:0, CJ:100, H7:98, DA:100, H8:0",7394,Right
"C9 CK S7 S9 SK HJ HQ HK DJ DQ","SQ DT",false,1,"D7:100, DJ:0, DA:100, H7:100, HT:100, HJ:0",6693,Right
"C9 CA S7 S8 SJ H9 HT HA D9 DQ","DJ DA",false,1,"H7:100, H9:0, HK:100, C7:98, CK:93, C9:0, H8:98, HT:0, HQ:100, S9:100, SK:95, SJ:0, D8:95, D9:0, D7:100",16185,Right
"C8 CT SJ H8 HT HJ D9 DT DQ DA","HA DJ",false,1,"SJ:3, SK:100, SA:100, H7:100, H8:0, H9:100, D8:95, D7:100, D9:0",9524,Declarer
"C8 CJ CQ CK CA S8 HT HQ HA DA","ST HK",false,1,"H7:100, HJ:100, HT:0, S7:100, S8:0, SA:98, H9:98, H8:100, HQ:0",8490,Left
"C8 C9 CJ CQ S7 S8 SQ H7 HK D8","CK DA",false,1,"C7:100, HA:100, C8:0",2694,Left
"C8 CQ CK CA S8 HT HA D8 DT DQ","SK DK",false,1,"D8:0, DA:98, D9:100, D7:100, SQ:100, DT:0",6316,Declarer
"C9 CT CJ SJ SA H7 HT D8 D9 DT","H9 D7",false,1,"C7:100, C9:0, C8:100",3581,Right
"CQ CA S7 S8 H9 HQ HK DJ DQ DK","H7 D8",false,1,"C7:98, CK:100, CQ:0, D7:98, DJ:0, D9:100",6313,Left
"C9 CJ S8 SJ SQ H7 H8 D7 DT DK","HT DA",false,1,"C7:98, C9:0, CA:100, S9:100, SA:93, SQ:5, S7:98, SJ:10, ST:100",9694,Right
"C7 CQ CK S7 S9 SA HJ HK HA DA","CA DT",false,1,"S7:0, SK:100, SQ:100, C8:100, CJ:100, C7:0, D7:98, DA:0, D9:100",9193,Declarer
"C9 CQ CK S7 S8 SQ SK H8 DJ DA","CJ DT",false,1,"C7:100, DK:100, C9:0",3197,Left
"C7 C9 CT CK CA S8 H9 HJ DJ DA","HT HQ",false,1,"C7:0, CJ:100, CQ:100, H7:100, H9:0, H8:100",6409,Declarer
"CT CQ S8 S9 SQ SK SA H7 D8 DJ","HK DT",false,1,"D7:100, D9:100, D8:0, S7:100, S8:3, C8:100",7074,Left
"C8 CT S8 SJ H7 H8 HQ D8 D9 DT","S7 S9",true,0,"C9:93, C8:10, CA:93, HT:100, HJ:90, H8:8, CQ:83, CT:13, CK:95, SK:98, SQ:70, SJ:15, HK:88, H9:28, HQ:20, DJ:90, DA:20, DT:23, ST:20, S8:63, SA:70, D7:63, DK:0, D9:100, DQ:0, D8:100, CJ:20, HA:0, H7:100, C7:0",37726,Right
"CT CK S7 S8 SQ H8 HT HJ DT DA","HA D9",false,1,"H7:100, HK:100, HJ:0, C7:100, CT:0, CA:98, CQ:98, CJ:98, CK:0",9773,Left
"C9 CA S8 SJ SQ SK H8 HT HJ D8","CK HK",false,1,"S7:100, ST:100, S8:0, D7:100, D8:0, DA:100, HQ:98, HA:90, HJ:0, H9:100, H8:0, DJ:98, H7:100, HT:0, C7:100",17315,Left
"C8 C9 H8 HT HQ HK HA D8 D9 DJ","CA DK",false,1,"S7:100, ST:100, DJ:5, C7:100, C8:13, CT:95, D7:95, CK:100, D8:0",12380,Left
"CQ S9 SK SA HT HJ HQ D8 DT DQ","CJ CK",false,1,"D8:0, DJ:100, DA:100, S7:100, S9:0, SQ:100, D7:100, DK:100, DQ:0, C7:100, CQ:0, CA:100, C8:98, C9:100, SA:3, HK:100, HQ:0, H9:63, HA:100, HJ:5, H7:30, S8:100, SK:0, ST:100",24604,Declarer
"CQ S7 S8 S9 SQ HJ HK D7 D8 DT","SK DK",false,1,"S7:0, SJ:95, SA:98, D9:100, D8:0, DQ:98, C7:100, CJ:78, CQ:0",10396,Declarer
"CT CJ S7 S9 HQ HK D9 DQ DK DA","SK D7",false,1,"S7:0, SQ:100, SA:98, C7:100, CT:0, CA:100, DT:100, DJ:100, D9:0, D8:98, DQ:0, H8:100",13315,Declarer
"S8 S9 SJ SK HT HQ HK D7 DT DK","SA H8",true,0,"S7:100, S8:5, SQ:100, D8:100, DA:98, DK:0, ST:95, S9:0, CQ:100, HA:80, HK:8, HJ:100, C7:73, SK:0, CJ:98, DJ:75, DQ:0, DT:10, C9:0, HQ:5, C8:0, CT:0, HT:100, D9:0, CK:0, SJ:100, H9:0, CA:0, D7:100, H7:0",31405,Right
"C7 C9 CT S8 SQ SK SA HT HA D7","H7 H9",false,1,"D8:100, DA:93, D7:0, C8:98, C7:0, CA:100, D9:95, DK:85, HA:0, S9:88, S8:0, SJ:100, CJ:98, CK:78, CT:3, H8:78, HT:8, HK:98, CQ:90, HQ:45, C9:13, HJ:100, DQ:43, SA:100, S7:38, ST:100, SQ:0",23494,Left
"C9 CT CQ S7 SK H8 HJ HQ D8 DT","HA DQ",false,1,"C8:98, C9:0, CK:100, D7:100, DJ:98, DT:0, H9:98, H8:0, HK:100, SA:98, SQ:85, SK:0, C7:98, CA:35, CQ:8, DK:25, D8:8, DA:93, H7:78, SJ:98, HJ:0",20403,Right
"C7 C8 CT CJ SQ D8 D9 DT DQ DA","D7 DK",false,1,"S8:100, S7:98, SQ:0",3107,Left
"CK S7 S9 ST SK SA HA DT DQ DK","HJ D9",false,1,"C7:98, CQ:100, CK:0",3675,Left
"C7 CQ S8 S9 ST SA H8 D8 DK DA","CT HT",false,1,"C7:0, CJ:98, CA:90, D9:95, D8:0, DQ:100, S7:98, SK:93, ST:0, HK:95, H8:0, HQ:100, SJ:93, S9:3, SQ:93, C8:90, C9:83, CQ:0",14600,Declarer
"C8 C9 CT CJ CQ S9 SQ H7 HK DA","S8 D8",false,1,"H7:0, HA:98, HQ:100, D7:98, DK:100, DA:0",4699,Declarer
"C7 CJ CA S9 ST SJ H8 H9 HJ HK","CT D7",false,1,"D8:93, DA:100, CA:0, S7:95, S9:0, SA:88, SK:78, SQ:85, SJ:3, C8:55, C9:98, C7:10, S8:93, ST:0, DT:100",16695,Left
"CJ CK CA S9 SJ H7 H8 HT D7 DJ","SQ DK",false,1,"C7:100, CQ:100, CJ:0, S7:98, S9:0, SA:100, D8:100, DQ:98, DJ:0, H9:80, H8:0, HQ:100, HJ:100, HA:75, HT:0, C9:93, CK:0, C8:100",14603,Left
"C7 C9 S7 S9 SK SA H7 H9 HA DK","S8 D9",false,1,"D7:100, DQ:98, DK:0",2717,Left
"C8 CQ S8 ST SK HT HQ HA DT DA","CK SQ",false,1,"D8:100, DT:0, DK:100, D7:100, DQ:98, DA:0",5100,Right
"CQ CA S7 S8 S9 H7 H8 HA D8 DA","CK HT",false,1,"H7:0, HK:100, HQ:98, D7:100, DJ:98, D8:0, C8:100, CQ:0, C7:100",7689,Declarer
"C7 CJ CA SQ SA H8 HA D7 DT DA","CQ HT",false,1,"H7:98, H8:0, HQ:100, S7:100, SJ:93, SQ:0",5287,Right
"C8 CT CQ CA SJ SK HJ HK D7 DA","C9 HT",false,1,"D7:0, DJ:100, DK:100, H7:100, HJ:0, HA:100, H8:100, HQ:95, HK:0",7503,Declarer
"C8 CT CQ CA S7 H7 H8 HQ D8 DK","ST SJ",true,0,"S7:3, SK:100, SA:100, S8:100, DK:8, SQ:93, D7:95, DA:100, D8:5, H9:100, H8:25, HT:78, D9:83, DT:100, CA:35, C7:100, C8:50, CK:80, DJ:68, HA:0, CQ:85, C9:65, CJ:0, CT:100, HJ:0, H7:100, DQ:0, HK:0, HQ:100, S9:0",25804,Declarer
"C7 C9 CT CK CA S7 S8 SA HQ DQ","H9 D7",false,1,"C7:0, CQ:100, CJ:100, S9:98, SK:95, S8:0, H8:100, HQ:0, H7:100",9395,Declarer
"CA SJ SA H9 HT HJ HK HA DQ DA","C9 CK",false,1,"H9:0, HQ:100, H8:98, D8:100, D9:100, DQ:0",7701,Declarer
"CK S8 SQ SK H7 H8 HT HJ DT DJ","CJ SJ",false,1,"H7:0, HQ:100, HA:100, D7:100, DT:0, DK:100, C8:100, C7:100, CK:0",13001,Declarer
"CJ CQ S8 S9 ST HA D7 DT DJ DK","SA D8",false,1,"H7:100, H8:98, HA:0",5809,Left
"CT SQ SK SA H7 H9 HJ D8 DJ DQ","ST D9",false,1,"H8:100, HA:100, HJ:0, D7:100, D8:0, DK:98, S9:95, S8:100, SQ:0",12482,Left
"C8 CJ CK CA ST H7 H8 HK HA DA","HQ D8",false,1,"H7:0, HT:100, HJ:98, S7:100, ST:0, SA:100, C7:100, C9:95, C8:0, S8:100, DA:20, SK:98, CT:98, DQ:98, CJ:0",12021,Declarer
"CJ CA S7 S9 SJ H9 HT HQ D7 DJ","D8 DQ",false,1,"H7:100, HA:98, HQ:3, H8:100, H9:0, C8:100",5301,Left
"CT CQ CK S9 ST SJ SA DT DJ DK","C9 SQ",false,1,"C7:100, CA:98, CK:0, S7:100, S9:0, H7:100",5598,Left
"C8 CJ CQ SQ H7 HT D9 DT DJ DK","H8 DQ",false,1,"H7:0, HA:100, HK:100, C9:95, CA:100, CQ:0, C7:100, C8:0, CK:98, SK:95, SA:100, SQ:0, D7:98, D9:0, S8:100",11891,Declarer
"S9 ST SQ SK HT HA D8 D9 DT DA","S7 D7",false,1,"C7:100, C8:95, HA:0, SJ:95, ST:3, S8:93, H9:83, HT:0, H7:100",10184,Left
"C8 C9 CA S7 S8 HJ HQ HK D9 DT","HA DQ",false,1,"H9:100, HJ:0, H7:100",2903,Right
"C7 C8 S8 ST SJ SK HJ HQ HK DJ","CQ S7",false,1,"C7:0, CA:98, C9:98, H7:100, HA:100, HK:0, D7:100, DJ:0, DA:98, DQ:95, DT:83, SK:0, SQ:100, SA:83, SJ:0, H9:85, HJ:0, H8:100",13221,Declarer
"C8 C9 CA S7 S8 SA HJ HA DT DK","SJ SQ",false,1,"H7:100, HJ:0, H9:100",3872,Right
"C7 C9 CK CA S9 SK H7 HK D9 DT","H9 DQ",false,1,"C7:0, CQ:100, CT:100, S8:100, S7:100, S9:0",6215,Declarer
"C7 C9 CK S9 SJ SA HJ HA DT DQ","CA HT",false,1,"C7:0, CQ:100, DA:100, D7:100, DJ:98, DT:0, D8:98, DQ:0, DK:100, H7:100, H9:100, HJ:0",10689,Declarer
"C8 CT S7 SJ SA H7 D7 D8 D9 DK","C7 H8",false,1,"H7:0, HJ:100, HT:98, H9:98, HA:88, SA:20, C9:83, C8:25, CJ:90, DT:88, CA:98, D9:20, DJ:93, CK:98, D8:13, DQ:88, SQ:75, D7:28, DA:80, ST:35, DK:52, S8:52, CQ:68, S7:0, S9:100, HK:78, SJ:0",23709,Declarer
"CT CJ CQ CA SJ H7 H8 HJ D8 DK","S7 DJ",false,1,"D7:100, D8:0, DA:100, S8:98, SK:100, SJ:0, HT:100, H8:0, HA:100, D9:88, DT:100, DK:0",11396,Right
"C7 CJ CQ CA S9 HT HJ HK DQ DK","ST DT",false,1,"C7:0, CK:100, C8:100, H7:100, HQ:100, HJ:0, S8:100, S9:0, SJ:100, S7:100, SA:95, CA:0, D7:100, DQ:0, D8:100",9598,Declarer
"C7 CT CJ S7 ST SQ SK D7 D9 DT","SJ D8",false,1,"D9:18, DK:100, DA:98, S9:95, ST:25, S8:100",15202,Declarer
"C9 CT CA S7 S8 SK HJ HK D8 DQ","DT DJ",false,1,"S7:0, ST:100, SA:98, C7:100, C9:0, CK:100, H7:100, H8:98, HJ:0",8995,Declarer
"C7 C9 CA SK H7 H8 D8 DT DQ DA","HA DJ",false,1,"H7:0, HK:100, HJ:100, S8:100, SQ:100, SK:0",8299,Declarer
"CK H7 H9 HT HA D7 D9 DT DJ DK","SJ HK",false,1,"C7:98, CK:0, CT:100",5621,Right
"C9 CJ S7 S8 SJ HT HJ HQ HA DJ","SA D7",false,1,"H7:98, HT:0, H8:100",5892,Right
"C8 CT CJ S8 HK D7 D8 DT DK DA","C9 SK",true,0,"S7:100, S8:0, S9:98, H7:100, HA:98, HK:28, H8:100, CJ:40, HQ:95, DJ:93, D9:88, DT:73, DQ:88, HT:88, D8:78, C7:80, CQ:63, CT:100, ST:50, DA:100, CA:0, SJ:0, DK:100, CK:0, SQ:0, C8:100, HJ:0, SA:0, D7:100, H9:0",39695,Right
"C7 CJ CK S8 ST H9 HJ D8 DT DA","CQ HQ",false,1,"H7:100, HA:100, HJ:3, D7:100, D8:0, DK:98, C8:98, CT:93, C7:8, S7:95, S8:3, S9:98, HT:98, SA:83, H9:13, H8:100, SK:93, DA:45, D9:75, DQ:100, DT:55, SJ:100, ST:63, CA:58, C9:100, CJ:0, DJ:100",31584,Left
"C8 C9 CT CJ S7 SK H9 HT D7 DK","SA H7",false,1,"S8:98, S7:0, HA:100, S9:100, SK:0, C7:100",8695,Right
"C8 CT CQ CA S7 S9 SA D7 DT DA","SJ SQ",false,1,"S7:0, S8:95, SK:100, C7:100, C8:3, CK:100, D8:100, DQ:100, DT:0, ST:95, S9:3, HA:90, H7:83, DA:23, HK:100, D9:100, CJ:78, D7:48, C9:100, HQ:55, CT:0",26016,Declarer
"C7 CQ S9 ST HT HQ HA D9 DQ DA","CT S7",false,1,"C7:0, CA:98, CK:100, S8:98, SK:100, ST:0, H7:100, HT:0, H8:100",12189,Declarer
"C8 CT CQ CK HQ HK D7 D8 DJ DQ","ST H8",false,1,"D7:0, DA:100, DK:100, C7:98, CA:100, CK:0, D9:98, D8:0, DT:100, S7:95, S9:100, HK:3, H9:70, HQ:3, H7:100",18217,Declarer
"CA S7 H7 H8 H9 HJ HK HA DT DK","HT DQ",false,1,"D7:100, DJ:98, DT:0, C8:100, CA:0, C7:100",7597,Left
"C9 CT CJ CQ CA S8 H7 HJ DT DA","CK H8",false,1,"S7:98, SA:100, S8:0, C7:100, C9:0, D7:100",9100,Left
"CT CQ CK CA S7 S9 SA HK D7 D9","HT DQ",false,1,"D8:98, HA:100, D7:0, DT:100, SQ:100, D9:0, ST:100, SJ:98, S9:0, S8:98, S7:0, SK:100, DJ:100, CJ:98, HK:5, H7:85, H9:100, SA:0, C7:100, CT:0, HJ:100",25103,Left
"C9 CT CJ S9 SA H7 HT D8 DT DA","CA SQ",false,1,"H7:0, HA:100, HQ:98, S7:100, SK:100, S9:0, H9:100, HT:0, H8:100",10194,Declarer
"C9 S7 S8 SJ SA H7 HA D7 DK DA","CJ ST",false,1,"D8:100, DQ:98, D7:0, C7:100, C9:0, C8:100",7686,Left
"C7 CT CJ CA S9 SJ H9 HQ HK D7","ST D8",false,1,"S7:100, S9:0, SA:93, H8:95, H7:100, H9:0",7708,Right
"S8 SJ H7 H9 HQ HA D7 D8 DT DQ","D9 DK",true,0,"D7:25, DA:98, DJ:95, C7:100, CJ:93, SJ:80, S9:65, S8:73, ST:90, S7:90, SA:28, HA:95, HT:45, H9:93, HK:55, H8:43, HJ:25, H7:100, C9:0, DQ:100, CK:0, C8:0, CA:0, HQ:100, SQ:0, DT:100, CQ:0, SK:0, D8:100, CT:0",65909,Declarer
"CQ S9 ST SK H7 H9 HT D7 DK DA","C8 H8",false,1,"D7:0, DQ:98, D8:100, HQ:90, HK:100, HT:0, C7:100, CQ:0, C9:100",8491,Declarer
"S7 ST SJ SQ SK H8 H9 D9 DJ DA","C8 H7",false,1,"H8:8, HA:93, HQ:100, D7:100, DK:93, DJ:3, CQ:95, DA:18, CJ:85, SA:78, SK:48, S9:83, D8:73, D9:65, C7:100",17206,Declarer
"C9 CT CA ST SJ HT HQ DT DJ DQ","D7 DA",false,1,"C9:0, CK:100, C7:100, S7:100, SA:98, SJ:0, H7:95, HT:0, HK:95, D8:95, D9:100, DT:0",12088,Declarer
"CT SA H7 H8 H9 HT HJ HA D9 DK","S8 HK",false,1,"ST:100, SA:0, S7:100",3603,Right
