Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C9 CJ S7 S8 ST SK H7 HT DK DA","C7 SQ",false,1,"S9:95, SA:100, SK:0, SJ:98, ST:0, CA:98, D7:88, DK:0, DQ:100",11020,Left
"C7 CQ CK S9 SQ SK HA D8 D9 DJ","S7 H7",false,1,"C7:0, CT:100, CA:93, DT:100, D9:0, D7:98, C8:95, CQ:0, S8:100",9579,Declarer
"C7 CA SQ SA H7 H8 HK DT DQ DA","SK HQ",false,1,"H7:0, HT:100, HA:100, D7:100, DT:0, DK:100, S7:100, SJ:98, SQ:0",11400,Declarer
"CJ CK S7 ST SQ H8 H9 D7 DJ DA","S9 DK",false,1,"H7:100, H8:0, HA:98, C7:100, C9:100, CJ:0",7198,Right
"C7 C8 CA S7 S8 ST SA H8 HT D8","HA DK",true,0,"C7:8, CK:90, C9:100, DT:95, DJ:95, D8:0, H7:98, H8:23, HK:93, HJ:93, H9:93, HT:38, SJ:95, SK:95, ST:50, S9:83, S8:60, CQ:63, SQ:73, S7:85, DQ:65, D7:45, CA:100, HQ:0, D9:0, SA:100, CJ:0, DA:0, C8:100, CT:0",37027,Declarer
"C8 C9 CT CJ CK SJ HQ HK HA D8","D9 DA",false,1,"D8:0, DJ:98, DK:100, S7:98, SJ:0, SK:100, S8:98, SA:88, HA:0, H7:95, HQ:0, H9:100",14601,Declarer
"C9 ST SA H8 H9 HT HQ D9 DQ DA","CJ S9",false,1,"H7:98, H8:0, HK:100, C8:100, C7:100, C9:0",7516,Right
"C7 C8 CJ CQ CK H7 HA D7 DT DJ","S7 SQ",false,1,"S9:100, HA:48, SA:100, H8:93, HJ:93, H7:50, D8:98, DT:48, S8:100",18302,Right
"C7 CQ CK S8 SA H7 HA D8 DT DJ","H8 H9",false,1,"H7:0, HK:98, DA:100, HT:100, CJ:98, HA:0",6498,Declarer
"CQ CA S9 H9 HT HK D9 DJ DQ DA","C8 HQ",false,1,"H7:100, HA:100, HK:0, C7:100, CQ:0, CK:100, S7:98, SQ:100, S9:0, S8:88, CA:8, SA:88, C9:93, CT:98, DA:8, D7:83, D9:8, DK:100, DT:100, D8:93, DJ:0",21408,Left
"C7 CT CK S9 H7 H8 HK HA D8 DK","C8 H9",true,0,"HT:95, HQ:100, H8:0, D9:98, D8:0, DA:95, HJ:98, SK:88, H7:0, S7:73, SQ:98, S9:0, C9:98, C7:0, CA:50, CQ:38, CJ:68, CT:0, S8:20, SJ:63, DK:28, D7:52, CK:18, DQ:0, DJ:0, DT:0, HA:0, SA:0, ST:0, HK:100",34394,Left
"C8 CQ CK S9 ST HT HQ HA D8 DT","S8 H7",false,1,"HJ:100, H9:100, HT:0, S7:95, SQ:100, ST:0, C7:100, C8:0, CA:85, CJ:85, CT:100, CQ:0",14498,Left
"CQ CK CA S7 H7 H8 H9 HJ HK D8","ST DK",false,1,"S7:0, SA:100, SK:100, S8:100, SJ:98, CA:0, C7:95, CQ:0, C9:100",10600,Declarer
"CT CQ CK S8 SQ SA H7 HK D7 DJ","HA DA",false,1,"S7:100, SK:100, SQ:0, D8:100, D7:0, DK:100, C8:100, C7:100, CT:0",10281,Left
"C9 CT CJ S7 ST SK H9 HT D8 DJ","C8 CK",false,1,"D7:100, D8:0, DT:98, H7:98, HQ:98, HT:0, S9:95, S7:3, SA:98, S8:100, SQ:88, ST:8, CQ:90, CJ:3, CA:85, HJ:88, DA:80, H9:30, C7:85, DK:88, C9:0",25728,Right
"CQ S7 ST H9 HK HA D8 DT DJ DQ","SK DA",false,1,"S7:0, SA:100, SQ:100, D7:100, D9:100, D8:0, S9:100, ST:0, S8:100",9077,Declarer
"CJ CQ CK S9 SA HJ D7 D8 DT DJ","D9 DA",false,1,"D7:0, DQ:98, DK:100, C8:100, CJ:0, C7:100",6504,Declarer
"C8 C9 CT CQ S7 S8 HT D7 DT DK","H8 HJ",false,1,"D8:100, DA:100, DK:0, H7:98, HT:3, H9:100",7311,Left
"C9 CJ SJ H8 HT HJ HK HA DK DA","SQ H9",false,1,"H7:100, H8:0, C7:100",2797,Right
"CJ S8 S9 SQ H7 HJ HA D8 DT DK","C7 D9",false,1,"C8:100, CQ:95, CJ:0, H8:100, H7:0, HQ:98, D7:95, DA:100, DK:0, H9:95, HJ:0, C9:100",13201,Left
"C8 CJ CK S8 S9 ST HA DT DJ DA","D8 DQ",false,1,"H7:100, HK:100, HA:0",3878,Left
"C8 CQ CK CA ST SQ H9 D7 DJ DA","S9 HQ",false,1,"C7:100, C8:0, CT:100, H7:100, HJ:100, H9:0, H8:100, CA:0, HA:98, S7:98, SA:88, SQ:0, SK:83, ST:0, SJ:88, DK:80, DJ:0, DQ:68, C9:60, CQ:0, S8:100",21423,Right
"C7 CJ SJ SK H9 HJ HK D9 DT DK","H8 HQ",false,1,"S7:98, S8:100, SJ:0",3495,Left
"C8 C9 SJ SK H9 HK HA D8 DJ DA","SQ DK",false,1,"H7:100, H9:0, S7:100",2885,Right
"C8 S8 ST SJ HT HJ HK D7 D9 DJ","CQ H7",true,0,"D8:88, D7:3, DK:100, S7:100, SQ:88, SJ:0, DT:98, D9:5, SK:98, H9:93, HT:0, HA:100, S9:93, SA:25, ST:18, CJ:38, C8:13, CT:75, DQ:0, DJ:25, C9:75, CK:0, HK:58, C7:0, DA:0, HJ:100, HQ:0, CA:0, S8:100, H8:0",32905,Right
"CT CK S7 S8 H8 HJ D8 D9 DJ DK","C9 H7",false,1,"S7:0, SJ:98, SA:95, H9:93, H8:0, HA:100, D7:98, DA:93, DK:3, DQ:93, DJ:0, DT:100, HK:90, HJ:18, HQ:83, C7:93, CT:0, C8:100",20713,Declarer
"C8 CJ S8 ST HQ HK D7 D8 DJ DK","C7 C9",false,1,"D9:100, D8:0, DA:100, S9:100, S7:95, S8:0, H7:98, H9:95, HQ:0",10296,Right
"C8 C9 CQ CA ST SQ H8 HK DT DK","CK S7",false,1,"H8:0, HT:98, HA:95, S9:93, ST:0, SJ:100, C7:95, CJ:95, C9:0, CT:95, C8:0, DA:90, H7:63, HK:0, D7:100",17081,Declarer
"C7 S7 S8 S9 ST SJ H9 HQ HA DT","C9 SK",false,1,"D7:98, DA:98, DT:0, H7:100, HQ:3, H8:100",6511,Left
"C9 S7 ST SJ SK HT HA D8 D9 DT","SQ HJ",false,1,"C8:100, C9:0, CK:100, H7:100, HQ:95, HT:0, D7:95, D8:0, DK:100, S8:100, DA:95, S7:0, C7:100, CT:85, HA:13, H8:80, SK:13, HK:100, S9:100, CA:100, ST:0",22092,Right
"C7 CQ CA SQ SK H9 HK DT DJ DQ","S8 HT",false,1,"C7:0, CJ:100, CK:100, H8:100, H9:0, HQ:100, D7:100, DK:98, DQ:0, S7:98, SQ:0, SA:100, C8:100, CT:80, CQ:0",16016,Declarer
"C7 C9 CQ CA S8 SJ D7 DT DJ DQ","H7 HT",false,1,"C9:13, CK:98, CJ:95, H8:95, HA:100, SJ:20, D8:93, DT:33, D9:100",28481,Declarer
"CQ S7 S8 S9 SQ H8 HA D7 D8 DK","DJ DA",false,1,"C7:100, CQ:0, C9:100",4788,Right
"CT CJ CQ CK S7 S9 SA H9 HJ D8","ST DQ",false,1,"H7:100, H9:0, HA:98, D7:98, DJ:93, D8:0, H8:100, HJ:0, HK:98, S8:95, SK:93, S9:3, D9:85, SA:5, DA:88, C7:90, SQ:100, CT:0",19402,Right
"C8 C9 CT CK H7 HK HA D7 DT DQ","CJ H9",false,1,"S7:95, SQ:100, HA:3, H8:98, H7:3, HT:95, DK:90, DJ:83, DQ:0, DA:88, D9:55, DT:3, C7:93, CQ:70, CT:18, HJ:75, HK:0, S9:100",19906,Left
"C7 CT CK CA S9 SK HJ HK DT DQ","HT HA",false,1,"S7:100, SA:95, SK:0, H7:100, HJ:0, H9:100",5112,Left
"C7 CT CJ CA S8 HA D9 DT DQ DK","CQ H9",false,1,"H7:100, HK:100, HA:0",3189,Left
"C7 CQ S9 ST H8 HT HJ D7 DQ DA","CT D8",true,0,"H7:100, H8:0, HA:100, S7:100, SA:90, ST:0, DJ:88, D7:0, DT:98, CA:88, CQ:8, CK:98, S8:83, S9:10, SJ:78, D9:80, DK:18, DQ:8, HQ:0, HJ:20, H9:48, SQ:0, DA:100, CJ:28, HK:0, HT:100, C9:0, SK:0, C7:100, C8:0",28388,Right
"C7 C8 S8 SJ SQ H9 HK HA D8 DA","CT S7",false,1,"HT:85, H9:0, H8:100, DQ:73, D8:0, DJ:100, CQ:88, C8:0, CA:93, S9:98, SA:80, SQ:0, DK:80, DA:0, D7:100",14413,Right
"C7 CQ S7 SJ SA HT HJ HA D9 DA","C8 D8",false,1,"H7:100, HT:0, HQ:100, S8:100, SQ:100, SJ:0, C9:100, C7:0, CK:93, S9:100, ST:95, S7:0, HK:95, HJ:0, H9:90, DT:88, D9:0, DK:90, H8:78, CA:70, HA:0",19892,Right
"C9 CJ S7 S9 SK H8 HK DJ DQ DA","SJ HQ",false,1,"H7:98, H8:0, HJ:100, D7:100, D8:100, DJ:0",8600,Right
"C7 CT CQ ST H9 HT HJ HQ HA D8","C9 S8",false,1,"H7:100, HK:100, HQ:0, D7:100, D8:3, DA:95, H8:100, SK:100, H9:0",10320,Left
"C8 CQ CK S9 SJ SA D7 D9 DJ DK","C7 D8",false,1,"S7:100, S9:0, SK:100, C9:95, CJ:90, C8:0, DT:98, D9:0, DA:98, CA:98, CT:75, CK:3, H7:85, HK:73, CQ:28, DQ:70, DJ:23, HT:70, ST:50, SJ:23, S8:100",25186,Right
"C7 CJ S8 ST H9 HQ HA D8 D9 DA","SQ D7",false,1,"H7:98, HT:100, H9:0, S7:98, S8:0, SA:98, DT:93, DK:100, D9:0, CA:98, CJ:8, CK:88, H8:93, HQ:0, HJ:100",18086,Left
"CA S7 ST SJ SK SA HQ HK DJ DK","S9 HT",false,1,"C7:100, CA:0, C8:100",2998,Right
"C7 CK S7 S9 ST HT D8 DJ DQ DA","S8 HJ",false,1,"C8:93, CA:100, CK:3, H7:100, HT:0, HA:83, DT:85, DK:98, DQ:13, D7:95, D8:50, C9:100",15408,Left
"S7 SJ SQ HJ HQ HK HA D9 DT DK","CT ST",false,1,"S7:0, CK:100, SA:100, H7:100, HJ:0, H8:100",7123,Declarer
"CT CJ CK S7 S9 ST H7 HK DJ DQ","D8 DK",false,1,"S7:0, SA:100, SJ:98, H8:95, HQ:100, H7:0, D9:100, DJ:0, DT:100",9986,Declarer
"C7 C8 C9 CK ST SQ SK H9 HJ HQ","SJ H8",false,1,"D8:100, DA:100, SK:0, H7:100, HJ:3, HK:93, CT:98, CJ:95, C9:0, HA:83, HQ:8, CA:93, HT:85, H9:10, DK:75, S8:78, ST:8, S7:100",19495,Left
"C9 CT CK SK SA H7 H9 HA DJ DK","D7 DQ",false,1,"H8:98, HK:100, H9:0, C7:100, C9:0, CA:93, S9:98, ST:100, SK:0",9812,Left
"C8 C9 CT CA ST SK HT HA D9 DA","S7 SJ",false,1,"S8:100, SA:100, SK:0, H7:100, HT:0, HQ:100, H9:95, HK:95, HA:0",9673,Left
"C7 C9 CT CJ S8 S9 H7 HJ D7 DA","CQ DT",false,1,"C7:0, CK:100, CA:100, H8:100, H7:0, HA:95, C8:93, DK:98, C9:0",10817,Declarer
"C7 CK CA S7 S8 SA H7 H8 DT DA","C8 SJ",false,1,"D8:100, DT:0, D7:100",3795,Right
"C8 CJ CQ ST SA H7 H8 H9 D8 DT","HJ D7",false,1,"D9:100, D8:0, DQ:100, HT:100, HK:100, H9:0, SJ:98, ST:0, S9:95, C9:95, C8:0, CK:90, S7:90, SK:83, SA:0",16607,Right
"C7 CJ CA SJ SA H8 HJ HK D9 DK","ST DT",false,1,"C7:0, CQ:100, CK:100, D7:100, D9:0, DA:100, H7:100, HT:95, H8:0, C9:100, CJ:0, C8:100",12898,Declarer
"CT CK S7 S8 S9 ST SA HA D9 DA","CJ DT",false,1,"D7:100, D9:0, DK:100, H7:98, H8:100, HA:0",6897,Right
"CT S7 S8 S9 SJ H9 HJ D7 DQ DK","C7 SA",false,1,"D7:0, DJ:100, DA:100, H7:100, H9:0, H8:100",6403,Declarer
"C7 CK S8 S9 SJ H8 HA DJ DQ DK","H9 HQ",false,1,"S7:100, ST:98, S9:0, HT:95, H8:0, HK:93, H7:98, HJ:93, HA:0",8294,Left
"CT CJ S7 S8 SK HQ HK D7 D9 DQ","SQ D8",false,1,"S9:100, ST:100, S8:0, C7:98, CT:0, CA:100, DT:98, DA:98, DQ:0, H8:98, HQ:0, H7:100",13406,Left
"C7 S7 SK H8 HQ D8 D9 DT DQ DA","CK SJ",true,0,"H7:100, HK:100, HQ:0, D7:100, D8:10, DK:98, S8:93, ST:100, S7:8, H9:98, H8:13, HA:100, CJ:98, CA:95, C7:33, C9:98, SK:100, CQ:43, SQ:38, SA:60, DA:100, HT:63, DQ:100, HJ:0, C8:0, CT:0, DT:100, S9:0, D9:100, DJ:0",31204,Left
"C7 C9 S7 SQ HJ HK D7 D9 DT DA","SJ DK",false,1,"D8:100, D7:5, DQ:100, H7:98, HQ:98, HJ:8, C8:95, C7:3, CK:100, H8:95, HT:90, HK:0",14087,Right
"CA S7 SJ SQ SA H9 HK D9 DT DJ","CT D7",false,1,"S7:0, SK:100, ST:100, C7:100, CQ:100, CA:0",5908,Declarer
"C7 C8 CK SJ H7 H9 HT D7 D8 DT","S7 SQ",false,1,"H8:100, HQ:90, HT:0, S9:83, SJ:3, S8:100",9985,Left
"C8 CK SK SA HT HQ D7 D9 DT DQ","S9 HK",false,1,"D8:100, D7:0, DA:93, H7:100, HA:100, HQ:0, C9:100, C8:0, CJ:93, C7:98, CQ:88, CK:0",11893,Right
"CQ CK S7 S8 H8 H9 HT D8 D9 DA","C9 CA",false,1,"S7:0, SK:100, SA:98, C7:95, CQ:0, H7:100",7710,Declarer
"CJ CA SJ SK H8 HJ HQ HK DJ DA","C7 CT",false,1,"H8:0, HT:100, HA:100, S7:100, SJ:0, S8:100",8090,Declarer
"CQ S7 S9 SA HQ HK D8 D9 DT DQ","H8 DJ",false,1,"S7:0, SK:100, ST:100, C7:100, CK:100, CQ:0, D7:100, D8:0, DA:90, H7:93, HJ:95, HQ:0",14107,Declarer
"CJ S7 S8 S9 H7 HT HA D8 D9 DK","CA HQ",false,1,"H8:98, H7:0, HJ:100, CT:100, C9:100, CJ:0",7811,Right
"C9 CK S8 S9 SQ SA H9 HA DT DK","CT DA",false,1,"C7:100, CQ:100, C9:0, H7:100, H9:0, HJ:100, D7:100, DQ:100, DT:0, D9:98, DK:0, D8:100",13777,Left
"CJ CK S7 S9 ST SQ SK D7 D8 DK","C9 CT",false,1,"H8:100, DK:3, HA:98, S8:98, SJ:88, ST:5, C8:90, CJ:0, C7:100",14597,Right
"C8 CT CJ CA S9 SJ SK H8 HQ D8","C9 ST",false,1,"C8:0, C7:100, CK:100, D7:100, D8:0, DT:100, S8:100, S7:100, S9:0",9603,Declarer
"S8 S9 ST SQ H7 H8 H9 HQ HK DQ","CJ CQ",true,0,"HJ:100, H9:3, HA:98, S7:100, SA:98, SQ:0, C9:100, DQ:100, CK:63, SJ:70, CA:35, ST:100, D8:73, DA:0, HK:100, D7:0, HQ:100, SK:0, D9:0, S9:100, CT:0, DT:0, H8:100, HT:0, DJ:0, S8:100, C8:0, DK:0, H7:100, C7:0",36308,Right
"CJ CK S7 S9 H8 HT HJ HQ DJ DQ","SJ DK",false,1,"C7:100, CT:100, CJ:0",3316,Left
"C7 CT CK ST SJ SQ SK HT HJ HK","CQ DA",false,1,"C7:0, CJ:100, CA:100, S7:100, ST:0, S9:100",6285,Declarer
"CK CA S9 ST SJ H9 HA DQ DK DA","CT H8",false,1,"S7:100, SA:100, SJ:0, D7:100, DQ:0, DT:100",6102,Left
"C8 CA S9 SJ SQ H9 HJ D8 DT DK","CQ DQ",false,1,"H7:100, H9:0, HA:100, S7:100, SA:100, SQ:0, S8:100, S9:0, SK:100, D9:100, DJ:98, DT:0, HQ:95, HJ:3, HK:100, CK:98, CJ:70, C8:0, HT:85, H8:35, CA:33, DA:78, CT:38, DK:0, D7:100, ST:70, D8:0",27709,Right
"C9 CT CQ S8 S9 SQ HJ HQ D7 D8","SK H7",false,1,"D7:0, DK:95, DA:98, C8:100, C9:0, CA:100, DT:98, D9:90, D8:0, C7:95, CK:83, CQ:0, ST:90, S9:8, SA:90, HA:88, HK:60, HQ:0, S7:85, SJ:55, S8:5, H8:43, HJ:0, DJ:100",26677,Declarer
"CJ CQ CA S7 SA H8 H9 D7 DT DJ","C7 CK",false,1,"D7:0, DA:98, DK:98, C9:100, CT:100, CJ:0",6916,Declarer
"CQ CK CA ST SA H8 HJ HA D8 DQ","S8 H7",false,1,"C7:100, CQ:0, C9:100",3902,Right
"C8 CT CJ S7 S8 S9 SJ SQ HK D9","CK DQ",false,1,"H7:100, HK:0, HT:100",3201,Right
"C9 SJ SA H8 HT HQ D8 D9 DT DQ","CQ S7",false,1,"D8:0, DA:100, DK:100, C7:100, C8:98, C9:0",7197,Declarer
"C7 C8 CJ CK S7 SQ HT HK HA DT","CQ H9",false,1,"H7:100, HT:0, HJ:100, D7:100, DQ:100, DT:0, D8:98, SQ:3, DA:93, CA:95, CT:78, CK:0, ST:88, SJ:85, S7:0, S9:85, HA:5, SA:85, H8:73, HQ:35, HK:0",22696,Right
"C7 CJ SJ H8 H9 HJ HK D7 D8 DK","ST DJ",false,1,"H7:100, HA:100, HK:0, C8:100, C7:3, CA:95, SQ:98, SA:100, SJ:20, D9:95, D8:13, DA:98, HT:98, CK:88, H9:10, HQ:93, SK:78, HJ:10, DQ:75, CT:50, D7:0, DT:100, S9:78, DK:0",32693,Left
"C9 CK S8 S9 ST D8 DT DJ DK DA","SK HQ",false,1,"S8:0, SQ:98, SA:100, D7:100, D8:3, H7:100",7884,Declarer
"C9 CK S7 SJ H7 H8 H9 HJ HQ DQ","C8 CQ",true,0,"C7:98, CA:98, CK:3, D7:98, DQ:0, DA:100, CT:95, SA:95, C9:63, CJ:85, DK:88, SJ:100, S9:80, ST:70, S7:100, S8:80, HQ:100, SK:28, HT:33, DJ:0, H9:100, SQ:0, DT:0, HJ:100, HK:0, D9:0, H8:100, HA:0, D8:0, H7:100",32403,Left
"CA S7 S9 SQ H8 H9 HT HQ D7 DK","CK DJ",false,1,"H7:100, HA:100, HQ:0, C7:100, CA:0, C8:100",4916,Left
"C9 S7 H8 H9 HQ HK HA D9 DT DK","CQ D7",false,1,"C7:100, C9:3, CA:98, HT:95, HJ:100, H9:3, H7:98, H8:0, S8:100",8405,Right
"C8 CT SQ SK H7 HT HJ D9 DJ DK","C7 HQ",false,1,"D7:100, DQ:95, DJ:0, S8:95, SQ:0, S7:100",8200,Left
"C8 CJ CK S9 ST SQ HT D7 D8 D9","C9 HQ",false,1,"H7:100, HT:0, H8:100",3510,Right
"C8 CK CA S7 SJ HQ HK HA D7 D9","H9 DT",false,1,"D8:100, DA:100, D9:0, C7:100, C8:0, CQ:98, H7:93, SA:100, HQ:0",11663,Left
"CJ CQ CA ST SA H7 HK D7 D9 DA","SJ DQ",false,1,"S7:98, SQ:100, ST:0, C7:100, CJ:0, CK:100, C8:95, CT:95, CQ:0",9421,Left
"C7 CT CK CA S9 ST SK H9 DJ DK","HJ HQ",false,1,"C7:0, CJ:100, CQ:98, S8:100, S9:0, S7:100",7380,Declarer
"CQ S8 S9 H9 HJ D7 D8 D9 DJ DQ","SA HA",false,1,"S7:100, S8:0, SK:100, C7:100, CJ:100, CQ:0",6297,Right
"CT CQ ST SJ SQ SK H8 H9 HQ DJ","S8 D8",false,1,"D7:100, DJ:0, D9:100",3820,Right
"C7 CT CQ S8 SJ H9 HQ D8 DQ DK","CK SQ",false,1,"D9:100, DJ:100, D8:0, C8:98, C7:0, CA:98, S7:100, SA:100, SJ:0, SK:100, S8:3, ST:88, H7:93, H9:0, HK:93, CJ:93, HT:83, CT:0, C9:100, DT:90, CQ:0",21980,Left
"C7 CT CK S7 S9 SQ HK D9 DT DA","HT DK",false,1,"D7:100, DJ:100, DT:0, H7:100, HK:0, H9:100",7206,Left
"C7 CT CA S8 H9 HQ HK HA DT DQ","SJ SK",false,1,"C7:0, C9:100, CK:100, H7:100, H9:0, H8:100",6719,Declarer
"CQ CK S8 ST SJ SQ H8 D7 D8 DK","CT SK",false,1,"D7:0, DA:100, DT:100, C8:95, C7:98, CQ:0",8692,Declarer
