Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"CQ S8 ST SQ SK H9 HQ HA D9 DQ","SJ SA",false,1,"S8:0, S7:100, S9:100, D7:100, D9:0, DA:100, C7:100, C8:95, CQ:0",8699,Declarer
"CT S7 S9 SA H8 HJ HQ HA D7 D9","ST SJ",false,1,"H9:100, HK:100, HQ:3, D8:100, D7:0, DA:93, C9:90, CA:100, CT:8, S8:98, S7:10, CK:93, SQ:90, S9:0, CQ:90, SK:83, SA:0, C7:100",21520,Left
"C7 C8 C9 CA S9 H7 H8 HT HA D7","ST HQ",true,0,"S9:45, SA:100, SQ:98, D8:95, DT:98, D7:88, H9:93, H8:93, HJ:95, DJ:90, D9:83, CA:100, S7:83, S8:98, HA:100, CT:45, C9:100, CK:10, DQ:5, DA:0, HT:100, CJ:8, C8:100, CQ:0, SJ:0, DK:0, C7:100, SK:0, HK:0, H7:100",40503,Declarer
"C7 C9 CT CJ CK CA SK SA DJ DK","S9 HT",false,1,"C7:0, CQ:100, DA:100, S7:100, SJ:100, SK:0",5705,Declarer
"CK S8 ST H8 H9 HT HJ D7 DT DA","SJ DK",false,1,"C7:100, CK:0, C9:100",2970,Right
"CK CA S9 ST SK SA H7 H8 HK D7","CQ H9",false,1,"S7:98, S8:100, S9:0",4013,Left
"CQ CK S7 ST SQ HT HJ HK DT DA","CT HA",false,1,"S7:0, SJ:100, SA:100, C8:100, CQ:0, C7:100",6296,Declarer
"C9 CJ S8 SQ H9 HK D9 DJ DQ DK","CQ HJ",false,1,"H7:100, H9:0, HA:100, C7:100, C8:95, C9:0",6997,Right
"C8 CJ CA ST SJ SQ SA H9 HT DA","C7 S8",false,1,"C8:0, CK:100, CT:100, D8:98, DK:100, DA:0",6914,Declarer
"C7 C8 CQ CK CA H7 H8 HQ D7 D8","HJ DK",true,0,"D7:68, DA:98, DT:98, S8:100, ST:95, HQ:90, H9:90, H8:85, HA:83, DJ:83, D9:80, D8:93, DQ:90, HK:80, CA:88, C9:38, CT:35, C8:100, HT:10, H7:100, SA:28, S7:0, CK:100, SQ:30, CJ:38, SK:63, C7:100, SJ:0, S9:0, CQ:100",41003,Declarer
"C9 CT S8 S9 SA HJ HK D7 D8 DT","H8 HA",false,1,"C8:100, C9:0, CA:100, CJ:98, DA:98, CT:0, C7:100, DK:98, SA:5, ST:95, SQ:85, S9:0, H9:80, HJ:0, H7:100",16976,Right
"CJ CK S9 SJ SA HQ HK D8 DJ DK","D7 DA",false,1,"S7:98, S9:0, SK:100, D9:100, HA:98, D8:0, DT:98, SQ:100, DJ:0",10495,Right
"CA S9 SJ SQ SK H9 HJ D8 D9 DJ","CJ CQ",false,1,"D8:0, DQ:100, DA:100, H7:98, H9:0, HA:98, D7:100, DK:100, DJ:0, C7:100, CA:0, C8:100",12226,Declarer
"CQ S8 SQ H8 H9 HJ HQ HA DQ DK","CK DT",false,1,"H7:98, H8:0, C7:100",3995,Right
"C9 CQ S7 S9 ST H9 D8 D9 DK DA","HQ HA",false,1,"S7:0, SA:100, SK:95, H7:100, HK:98, H9:0, CT:100, C9:3, CK:98, C8:100, C7:90, CQ:0",13805,Declarer
"C7 C8 C9 CQ CA S7 S8 HQ HK DA","ST D7",false,1,"H7:98, HQ:0, H8:100",4690,Right
"C8 C9 CT CQ SQ H7 HJ HK HA D8","S8 SA",false,1,"C7:98, CA:98, CQ:0, S7:98, SQ:0, SJ:100",9884,Left
"C7 C8 CK ST SK SA H7 H9 D9 DQ","S9 DA",false,1,"C7:0, CA:98, C9:100, S8:100, SQ:100, ST:0, D7:98, D9:0, D8:100",10996,Declarer
"CA S7 ST SJ SK SA HT HJ D8 D9","C9 DQ",false,1,"D7:100, DA:100, D9:0, C7:100, CA:0, CJ:100",5705,Left
"C8 CJ CK ST SJ SQ H9 HK HA DK","CT D8",false,1,"D7:100, DK:0, D9:100",3313,Right
"CT CK SJ SA H7 HT HK D7 DQ DK","S7 H9",false,1,"D7:0, DJ:100, DA:100, S9:100, SJ:0, S8:100",6302,Declarer
"CJ CQ CK S8 ST SQ SK H7 H9 HQ","SJ DA",false,1,"H8:100, H7:0, HJ:100, D7:100, DK:98, CK:0, S9:85, S8:0, S7:83, C9:78, CJ:5, C7:100",12103,Right
"CA S7 ST SK SA H9 HK D7 D8 D9","H7 DQ",false,1,"S7:0, SQ:100, SJ:98, H8:100, HA:98, HK:0, DJ:95, D9:0, DT:95, C7:98, CA:0, C8:100",15084,Declarer
"C8 CQ CK S9 ST SQ HA D7 DJ DA","H9 DT",false,1,"H7:98, HA:0, H8:100",4814,Right
"C7 CQ CK CA S9 HK D8 D9 DT DA","S8 DJ",false,1,"D7:100, DK:100, DT:0, S7:98, S9:0, ST:100, H7:100, H8:95, HK:0",9574,Left
"CK S7 S8 SA HT HA D7 D8 DQ DA","CA HQ",false,1,"C7:100, CK:0, CT:100",3203,Right
"C7 C9 S7 S8 SA H8 H9 HJ HK D7","ST DA",true,0,"D9:98, D7:8, DQ:98, C8:95, CA:93, C9:8, S9:100, S8:13, SQ:100, CT:95, CK:95, C7:20, H7:100, H8:45, HA:83, SJ:93, SK:90, S7:48, HT:70, H9:75, CQ:55, HQ:25, HJ:60, CJ:45, DT:40, SA:100, DJ:0, D8:0, DK:0, HK:100",25909,Right
"CJ CA S7 S8 S9 H9 HA DJ DQ DA","H7 DT",false,1,"HT:100, HJ:100, H9:0, C7:100, CJ:0, CT:100",5506,Left
"C7 CT CJ CQ S8 S9 SA D7 DJ DA","C8 DT",false,1,"C7:0, HK:100, CA:100, C9:93, CT:0, S7:100",9595,Declarer
"CT CQ CK CA S7 SA H8 HQ D8 DJ","S8 DQ",false,1,"H7:100, H8:0, HA:98, C7:100, C8:100, CT:0",6112,Right
"C9 CT CJ CK SJ HJ HA DT DJ DQ","C7 S9",false,1,"D7:100, DT:0, DA:100, S7:100, SA:100, SJ:0, C8:100, C9:0, CQ:100, H7:95, HQ:100, HJ:0, DK:90, DQ:0, D9:78, H8:93, HA:0, HT:100",14989,Right
"C7 S8 ST SJ SQ H8 HT HQ HA D7","H7 D9",false,1,"D7:10, DK:98, DA:98, H9:98, H8:5, HK:100, S9:98, SK:93, SQ:5, HJ:88, HT:18, DQ:90, C8:60, C7:5, CJ:98, S7:83, CA:75, S8:0",17081,Declarer
"CK CA S9 SJ SQ H7 HJ HA DT DQ","HK D9",false,1,"CT:98, CQ:98, CK:0",4112,Left
"C9 CT CA SK H7 HT D7 D9 DT DA","D8 DQ",true,0,"C7:98, CQ:95, CT:0, S8:95, SK:0, SA:100, S7:100, SQ:70, CA:48, H9:58, H7:45, H8:95, CJ:23, C9:100, C8:80, SJ:0, DA:100, ST:75, HJ:0, HT:100, DK:68, HQ:0, DT:100, CK:0, HK:0, D9:100, DJ:0, HA:0, D7:100, S9:0",23201,Left
"C8 CT CJ S8 SJ SQ HJ HQ D9 DA","ST SK",false,1,"H8:98, HA:100, HQ:0, C7:100, C8:0, CQ:95, D8:100, DT:100, D9:0, D7:100, DA:0, DJ:100",12301,Left
"C7 CJ S7 S8 SK SA H8 H9 HJ D9","C9 HQ",true,0,"H7:100, HA:93, HJ:13, C8:93, CJ:13, CK:100, CT:95, CA:68, C7:20, SJ:55, S8:28, SQ:90, D7:93, DA:0, D9:63, DJ:0, SA:78, DT:52, DQ:0, SK:100, D8:48, CQ:0, H9:100, ST:0, HK:0, H8:100, HT:0, DK:0, S7:100, S9:0",40603,Left
"C7 CK S7 ST SJ SK SA H9 HQ D7","C9 DQ",true,0,"H7:95, HK:98, HQ:3, D8:100, D7:5, DK:98, DJ:98, DT:95, CK:43, SQ:93, S9:88, SJ:78, CQ:90, CJ:52, C7:88, C8:83, CT:70, H9:100, HJ:55, SA:100, HA:0, H8:0, DA:0, SK:100, HT:0, D9:0, ST:100, CA:0, S8:0, S7:100",41301,Left
"C9 CJ CK S8 H8 H9 HK D7 DK DA","SA HJ",false,1,"C8:98, C9:0, CT:100, H7:100, HT:95, H9:0, SJ:88, S8:0, SQ:95, D9:98, D8:88, D7:0, S7:93, SK:78, DA:5, DJ:55, DK:0, DT:100",26488,Right
"C7 C8 CT S8 H7 H8 HQ HK D9 DA","CA DT",false,1,"D7:100, D9:0, DQ:100, C9:100, CK:98, CT:0, S7:100, S8:0, SA:95, CQ:95, CJ:95, C8:5, HT:98, HJ:88, H8:0, H9:83, H7:13, HA:83, DJ:78, DK:60, DA:0",26799,Right
"CJ CQ S7 SJ SQ SK HT HJ DJ DA","C7 H8",false,1,"H7:98, HT:0, HQ:100, D7:100, DK:95, DJ:0, C9:98, CJ:0, C8:100",6295,Right
"C8 CQ SQ H7 H8 H9 HQ HK D9 DJ","CT SK",false,1,"D7:100, D9:0, D8:100",2710,Right
"CT S7 SQ SK H7 HK D8 D9 DT DJ","S8 HQ",false,1,"H7:0, HA:100, HJ:98, D7:100, DA:95, DJ:0, SJ:100, S7:0, SA:98, DQ:100, DK:88, DT:0, H8:90, HK:0, H9:100",10087,Declarer
"CJ CA S7 S9 ST H9 HK D9 DT DA","C9 H7",false,1,"S7:0, SQ:95, SA:100, D7:100, D9:0, DQ:100, C7:100, CK:100, CJ:0, HT:93, H9:0, HQ:100, D8:93, DK:75, DT:0, HJ:90, HK:0, H8:100",14615,Declarer
"CA S7 ST SA H9 HQ HA D8 DJ DQ","C7 CK",false,1,"D7:100, D8:0, DA:93, H7:100, HK:100, HQ:0, HT:98, H9:0, H8:85, S8:100, S7:0, SQ:98, C9:98, CJ:100, CA:0",14782,Right
"C8 CJ S8 SJ SK HJ D8 D9 DJ DK","ST H9",false,1,"S7:100, SQ:100, SJ:0, D7:100, D8:5, DA:100, H7:100, HT:100, HJ:0",12695,Left
"C9 CT CJ CQ S7 SQ H9 HK HA DJ","S9 SK",false,1,"H8:100, HT:100, H9:0, C7:100, C9:0, C8:100",7611,Left
"C7 C9 CA S7 S8 SJ SK SA DQ DK","H8 HT",false,1,"H7:98, DK:3, HK:98, D7:100, D8:100, DQ:0",12394,Right
"CT CQ S7 S8 SJ SA H7 HK D8 D9","CJ SK",false,1,"H8:100, HA:100, HK:3, D7:98, D8:15, DQ:100, S9:100, CA:100, S8:0, ST:85, DA:95, S7:0, SQ:90, HQ:95, SJ:0, HJ:60, HT:80, H7:0, DT:60, DK:65, D9:5, C8:75, CT:0, C7:100",31107,Left
"C8 CT S7 S9 H7 H8 H9 HK HA DQ","CJ S8",false,1,"HJ:95, H9:8, HT:100, D8:90, DQ:0, D7:100",8389,Right
"C7 CJ CQ CA S7 SQ H8 HT D9 DJ","C9 D7",false,1,"S8:95, SA:98, SQ:10, H7:100, H8:3, HA:98, DT:93, DA:98, DJ:8, C8:95, C7:5, CK:83, HJ:80, HQ:88, HT:0, SJ:85, S7:0, ST:70, CT:80, CJ:0, S9:100",28394,Left
"C9 CT CQ S9 SJ H7 H8 H9 HA DA","HJ HK",false,1,"D7:100, DA:0, D8:100",4416,Right
"CQ CK S9 H7 H8 H9 HT D7 DJ DA","C9 CT",false,1,"C7:100, CQ:0, D8:100",4085,Right
"C8 CK S8 SA H9 D8 DT DJ DQ DK","CJ S9",false,1,"D8:0, DA:98, D9:100, S7:95, SK:100, S8:0, D7:100, DT:0, H7:100",11712,Declarer
"CT CQ CK CA S7 HA D7 D8 DJ DK","H8 DT",false,1,"S8:100, SA:98, S7:0, H7:100, HA:0, HK:100",10381,Left
"C7 CT CA S7 S9 H8 HQ D8 DQ DA","C9 HJ",false,1,"S7:0, SA:100, SJ:95, D7:100, D9:95, D8:0, H9:95, H8:0, HT:100, H7:100, HA:93, HQ:5, C8:75, C7:5, HK:88, CJ:100, CT:0, SK:85, CQ:100, CA:0, S8:100",20728,Declarer
"C9 CT CK SQ SK SA H9 HK D8 DK","SJ HA",false,1,"C7:100, CA:100, CK:0, D7:100, D8:0, DQ:100, H7:100, HQ:98, H9:0, S7:100, SQ:0, S9:100",12600,Left
"CT CJ SQ SK H7 H9 HQ HK D7 DT","CK SJ",false,1,"H7:0, HJ:100, HA:100, S8:100, SQ:0, S7:100",7094,Declarer
"CA S7 ST SJ SQ SK H8 D9 DJ DQ","HQ D8",false,1,"S8:100, S7:0, S9:100, H9:100, HT:95, H8:0, C7:98, CA:0, CT:100",9388,Right
"CT CJ CK CA SJ SQ HQ D7 DT DK","S7 HK",false,1,"C7:100, C9:100, CT:0",3489,Left
"C7 C9 CQ ST H9 HK D8 D9 DT DQ","C8 S8",true,0,"C7:0, CA:98, CK:100, S7:100, SA:95, ST:0, S9:100, HK:0, SQ:100, CT:95, HA:98, C9:0, DJ:98, DK:83, DQ:5, HT:75, H9:20, H8:43, HQ:83, CQ:43, HJ:0, D7:60, D8:23, DA:0, H7:0, SK:0, DT:100, CJ:0, SJ:0, D9:100",29900,Declarer
"CA S7 S9 ST SJ H8 HK DT DQ DA","C7 D9",false,1,"C8:100, CA:0, C9:100",3496,Right
"CQ S8 ST SJ HT HJ HK D7 D9 DA","H7 H9",false,1,"D7:0, DJ:100, DK:100, S7:100, S8:0, SA:100, C7:95, CA:100, CQ:0, H8:95, HT:3, HA:90, HQ:80, DQ:98, HJ:0, D8:28, CJ:100, D9:0",23311,Declarer
"CJ S7 S9 SJ H9 HK D8 D9 DT DJ","C9 HA",true,0,"S7:0, SQ:100, SA:100, H7:100, H9:0, HJ:100, C8:98, CA:100, CJ:5, C7:100, HK:20, CK:85, DQ:85, D7:65, DJ:45, DK:88, HQ:38, DT:63, DA:73, SK:0, D9:63, S8:68, ST:85, S9:100, H8:68, SJ:100, CQ:0, HT:0, D8:100, CT:0",37419,Declarer
"C7 CK SJ HT HQ HK DT DQ DK DA","CQ H8",false,1,"S7:100, SJ:0, SA:100, S8:100, S9:98, DA:0, H9:98, HT:0, H7:100",12703,Right
"C9 CA S9 SA H7 H8 D7 D9 DT DJ","C7 D8",false,1,"D7:0, DA:93, DK:100, S8:88, SQ:100, S9:0, C8:93, C9:0, CQ:98, HT:85, H9:90, H8:0, CJ:95, CK:93, CA:0",20220,Declarer
"C8 CQ CA S7 SQ SA H7 HJ HK DA","H9 DK",false,1,"D9:98, DA:0, D7:100",3789,Right
"C8 C9 CQ S9 H7 HJ HK HA D7 DA","C7 SK",false,1,"D7:0, DK:95, DQ:98, H9:98, H8:98, H7:0, S7:100, S8:98, S9:0",10800,Declarer
"C8 CJ CA S8 SA H8 H9 HA D7 DJ","C7 S9",false,1,"D7:0, DQ:100, DA:100, HT:100, H9:0, HK:100, C9:98, CK:100, CJ:0, CT:100, C8:0, HJ:90, CQ:93, CA:0, D8:100",16297,Declarer
"S8 S9 SJ SK H9 HJ HK HA DT DK","C8 DQ",false,1,"D7:100, DT:0, D9:100",2813,Right
"CK CA S7 SQ SK SA H7 D9 DT DK","CT DJ",false,1,"S7:0, ST:100, SJ:100, C8:100, CK:0, C7:100",4577,Declarer
"C7 S7 S8 SJ SQ H8 H9 HQ DQ DK","D7 D8",true,0,"C7:0, CA:100, CK:100, D9:93, DA:98, DK:0, C9:98, DQ:40, CQ:70, DJ:60, DT:93, HQ:63, HJ:28, HA:48, H9:78, H7:78, H8:80, HK:0, C8:0, CJ:13, SQ:100, HT:35, SJ:100, SA:0, S9:13, S8:100, SK:0, ST:0, CT:0, S7:100",41509,Declarer
"CT S7 SJ SQ SK SA H8 HQ HK DJ","D7 DA",false,1,"C7:100, CT:0, CA:98, S8:98, S9:100, S7:0, H7:100, H8:0, HJ:98, D9:100, DK:95, DJ:10, C8:95, HK:8, CK:90, HT:83, H9:73, HQ:0",25011,Right
"C8 CJ S7 ST SQ SK H9 HT D9 DK","S8 DA",false,1,"S7:0, SA:100, SJ:100, C7:100, CA:100, CJ:0, H7:100, H9:0, H8:100",11780,Declarer
"S8 ST SQ SK H8 HK HA D7 D9 DJ","CK CA",false,1,"C7:100, HA:0, CJ:98, H9:83, HQ:100, H8:3, D8:100, D7:0, DA:85, DK:88, DQ:100, DJ:0, SA:80, SJ:100, SK:3, H7:90, HJ:100, HK:0",24008,Right
"CT CQ S7 ST SK H8 HQ D7 D8 DA","S9 HT",false,1,"S7:0, SA:95, CA:100, S8:100, DK:100, ST:0",9215,Declarer
"CK CA SQ H7 HT HJ DJ DQ DK DA","SA H8",false,1,"C7:100, CK:0, CJ:100",3987,Right
"C9 CT CA S7 S8 ST SK HK D7 D9","SJ SQ",true,0,"H7:100, HK:0, HA:100, C7:98, CK:100, CT:8, D8:98, D7:13, DA:98, S9:98, SA:98, SK:18, DJ:95, D9:25, DK:100, CJ:93, C8:83, C9:50, DT:88, DQ:3, CA:100, H9:45, ST:100, HQ:0, H8:0, HJ:0, S8:100, HT:0, S7:100, CQ:0",39208,Right
"CQ S8 SK H7 H8 HK HA D8 DT DJ","S7 H9",false,1,"S9:98, S8:0, SA:100, D9:93, DK:98, DJ:0, C7:98, CQ:0, CT:100",12896,Right
"C9 CT CQ CK S8 SJ H9 HQ DT DQ","S7 SA",false,1,"S8:0, SK:98, SQ:100, C7:98, HA:100, C9:0",9398,Declarer
"CK CA S9 SJ SA H9 HJ HA D7 DA","S7 H8",false,1,"D7:0, DQ:100, DK:98, D9:100, DA:0, D8:100",4302,Declarer
"C7 C8 CK S8 SJ SK HT HK D7 DQ","SQ HQ",false,1,"H7:100, HT:0, H8:100",2586,Right
"C8 CJ CA S7 SQ H9 HJ HA DT DQ","SA H8",false,1,"H7:100, HK:100, HJ:0, D7:100, DT:0, DK:100, D9:98, DJ:95, DQ:0",5493,Left
"C9 CT CQ S7 S8 ST HT D7 DT DQ","S9 D9",false,1,"C7:100, C8:100, C9:0",2205,Left
"CQ S8 SJ H8 H9 HQ HK D8 DJ DQ","S7 HT",false,1,"ST:95, S8:0, SA:100, C7:100, CJ:83, CQ:0",6317,Right
"CT CA S8 ST H9 HT D7 DT DK DA","D9 DJ",false,1,"C8:98, CT:0, CK:100, D8:100, HA:100, D7:0, DQ:90, SA:98, DT:0, SQ:85, SK:78, ST:0, H7:78, H9:0, S7:100",13395,Right
"CT CQ CA ST SJ SK H8 HJ HQ DA","CK DJ",false,1,"S7:98, ST:0, SA:100, C7:93, CJ:100, CT:0, D7:100, DA:0, D8:100",7607,Right
"C8 CK SJ SK SA D8 D9 DT DQ DK","H7 HQ",false,1,"D8:0, DA:100, D7:90, S7:100, ST:93, SJ:0",5371,Declarer
"C8 C9 S7 ST H8 HT HJ DJ DQ DA","S8 D8",false,1,"S7:0, SA:98, SK:100, D9:95, DT:100, DJ:0",5822,Declarer
"C7 C8 CJ S7 SQ SK H7 H9 HK D8","CT DT",false,1,"D7:98, D9:98, D8:0, H8:95, H7:0, HQ:100, C9:98, CA:98, CJ:5, DK:98, SK:5, DQ:45, HT:90, H9:8, HJ:52, CQ:45, HA:80, C8:55, CK:58, SA:58, C7:40, ST:45, S9:45, S7:60, SJ:23, S8:70, SQ:0",22297,Left
"C7 CT CQ CA S7 SQ H7 H9 HA DQ","SK DJ",false,1,"H7:0, H8:98, HK:100, D7:100, DQ:0, D9:100",6788,Declarer
"CT CQ CK ST SQ H8 HJ HQ HA D8","S7 D9",true,0,"D8:0, DQ:98, DA:90, H9:93, H8:0, HT:100, C7:100, CJ:93, CT:3, SJ:95, ST:0, SA:100, S8:98, SK:65, SQ:10, CA:78, CK:15, C9:85, D7:68, CQ:43, DJ:100, H7:100, HK:8, HQ:100, DT:0, HA:100, S9:0, DK:0, HJ:100, C8:0",28704,Declarer
"C8 CQ CA S8 SJ H9 HT HJ HK HA","C7 D7",false,1,"S7:100, S8:0, SQ:100, H7:100, DA:100, H9:0",7389,Right
"C8 S7 S8 ST SJ H7 HT HJ D9 DA","HK D7",false,1,"D8:100, DJ:98, D9:0, H8:100, H7:0, HA:98, C9:98, CA:88, C8:0, C7:90, DA:40, CQ:88, H9:78, SA:98, HT:0",16810,Left
"C9 S7 S8 ST H9 HT HQ HK D7 DQ","D9 DJ",false,1,"S9:100, S8:0, SQ:100, C7:100, C8:95, C9:0",10301,Right
"CJ CQ S7 S9 SJ SQ SK H8 HT HK","CT DK",false,1,"S7:0, SA:100, ST:98, D7:100, DJ:100, SK:3, H9:75, H8:0, HA:100, H7:95, HQ:85, HT:0, S8:83, S9:0, C7:100",14680,Declarer
"CT SQ H7 H9 HQ HA D8 D9 DT DA","CJ H8",false,1,"D8:3, CA:100, DK:100, S7:100, SQ:0, S8:100",8017,Declarer
"C7 C8 CJ S7 ST SA HQ DT DQ DK","CT D9",false,1,"D8:100, D7:100, DT:0",3994,Left
"C9 CA S8 SK H8 H9 D8 D9 DQ DK","C8 SA",false,1,"S7:100, S8:0, SQ:100, S9:100, SJ:95, SK:0",4809,Right
"C7 C8 CJ S7 S8 SQ H8 H9 HJ DT","CQ H7",true,0,"HT:98, H9:5, SK:98, CT:100, C8:0, C9:100, HQ:98, HJ:0, DK:100, HK:93, H8:13, SJ:85, CK:90, CJ:23, ST:93, CA:83, C7:48, DQ:80, HA:68, DT:100, DJ:48, D7:35, SQ:100, D9:8, S9:13, SA:0, S8:100, DA:0, S7:100, D8:0",25588,Right
"C7 C9 ST SQ H7 HT HQ HK D7 D8","CT DT",false,1,"SJ:100, S9:98, ST:8, DQ:90, DJ:93, D8:13, C8:93, CQ:98, C9:13, H9:93, HT:10, H8:100",19305,Left
"C7 CJ CA S7 S9 H8 D7 D8 D9 DJ","CK HA",true,0,"H9:100, HK:88, H8:8, S8:93, S7:0, SK:98, C8:100, CT:95, C7:20, DQ:90, DJ:15, DA:93, ST:95, SA:68, S9:28, HQ:90, CA:83, HJ:50, DK:93, D9:80, DT:45, C9:100, CJ:78, CQ:0, H7:0, SQ:0, D8:100, HT:0, SJ:0, D7:100",32593,Left
"C9 SJ SQ H7 HT HJ D7 D9 DJ DA","CJ H9",false,1,"C9:3, CA:98, CQ:100, S8:98, SA:100, SQ:10, S7:100, SJ:5, S9:100",9017,Declarer
"C7 C8 S7 S8 SA H7 HK HA D8 DQ","SQ HJ",false,1,"D7:100, D8:0, DA:100, H8:98, H9:100, H7:0, S9:100, S8:0, SK:88, C9:95, CJ:95, C8:0, CK:93, C7:0, CA:95, HT:88, SJ:100, HK:0",18690,Right
"C9 CA SJ SQ SK H9 HT HK DT DQ","ST DA",false,1,"C9:0, CJ:100, CK:98, S8:100, SJ:0, S7:100",6894,Declarer
"C7 C9 CJ CA ST HQ D7 D8 DJ DA","SQ HA",false,1,"C8:98, CK:98, CJ:0, D9:100, D8:0, HK:95, H7:100, HQ:0, H8:100",11687,Left
"C7 CT CQ S7 S9 SA H7 H9 HQ DT","C9 DJ",false,1,"H8:100, H7:5, HA:100, C8:100, HK:100, C7:0, CJ:98, DK:98, CT:0, CK:98, SK:85, CQ:18, CA:93, SQ:70, DT:78, HT:93, SJ:88, H9:0, HJ:100, DQ:70, HQ:0",26216,Right
"CT CJ CK S7 S8 S9 ST H9 D8 D9","SK H8",true,0,"S7:0, SQ:90, SA:100, C7:100, CT:0, CA:80, DK:90, DA:98, D9:8, H7:98, H9:3, HA:58, SJ:50, DQ:75, ST:10, CQ:33, C9:78, CJ:40, HT:0, DJ:70, CK:100, HJ:0, DT:0, S9:100, HQ:0, C8:0, S8:100, HK:0, D7:0, D8:100",34788,Declarer
"CT CK SQ SA H8 H9 HA D8 DK DA","S9 DJ",false,1,"C7:100, CT:0, CA:100, H7:100, HQ:100, H9:0, S7:98, SQ:0, SK:100, SJ:100, ST:95, SA:0",12813,Right
"CQ CK SK H7 HK HA D7 D8 DJ DQ","CA D9",false,1,"C8:100, CJ:100, CQ:0",3304,Left
"C8 CT CA S8 S9 SK H8 H9 DJ DA","C7 ST",false,1,"H7:98, HQ:100, H9:0, S7:100, S8:0, SQ:100, HT:90, HJ:98, H8:0, C9:93, C8:0, CJ:93, HK:88, SA:80, CA:0, D7:88, D9:100, DJ:0",24172,Left
"C7 C8 C9 CJ CK S7 S9 HJ HQ D7","ST H8",true,0,"C7:0, CA:100, CT:80, H7:100, HA:75, HQ:5, D9:73, D7:10, DJ:98, S8:100, SA:8, S9:8, SJ:58, S7:18, SQ:95, D8:88, DA:0, HJ:100, DQ:0, CK:100, DT:48, HK:0, CJ:100, HT:0, DK:0, C9:100, CQ:0, SK:0, C8:100, H9:0",36832,Declarer
