Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"CT CK S8 ST H8 HT HK HA D8 DT","D9 DQ",false,1,"S7:100, S8:0, SQ:100, C8:98, C7:93, CT:0",8002,Right
"C9 CJ S8 S9 H7 HT HJ HA DT DK","CQ ST",false,1,"H7:0, H9:100, HK:100, S7:98, S8:0, SA:100, C8:100, C7:100, C9:0",9100,Declarer
"C9 CK S7 S9 ST H8 H9 HK D7 D8","CT D9",false,1,"D7:3, DQ:88, DA:100, H7:100, H8:5, HJ:88, C8:95, C7:100, C9:0",11101,Declarer
"C8 CQ SJ SQ H7 HT HJ HK HA D8","CA S9",false,1,"H9:95, HQ:100, HJ:0, S7:98, SJ:0, ST:100",7099,Left
"CJ CQ CA SQ HJ HQ D7 D8 D9 DA","ST H7",false,1,"D7:0, DK:100, DQ:100, C7:98, CT:100, CJ:0",6997,Declarer
"C9 CK S7 SQ SK HQ D8 DT DJ DA","CJ DQ",false,1,"H7:100, HQ:0, HA:100, C7:100, CA:90, CK:0, S9:100, S7:0, SA:95, H8:100, HK:83, DA:3, SJ:88, SQ:0, S8:100",16212,Right
"CQ S7 SK SA HT HJ HA DT DK DA","H9 DQ",false,1,"S7:0, SQ:100, S8:100, H7:98, HK:100, HJ:0, H8:100, HT:0, D8:100",9078,Declarer
"C9 CT CJ ST SQ SA H7 HQ D8 DA","HA DT",false,1,"H7:0, HK:98, HJ:100, H8:100, HT:100, HQ:0",6228,Declarer
"C8 CT CQ S9 ST H8 HQ HA D7 DJ","CA DK",false,1,"C7:100, C8:0, C9:100, H7:100, HK:98, HQ:5, H9:100, H8:0, HJ:100, D8:98, DA:88, DJ:0, CJ:90, CT:13, SA:98, CK:70, CQ:3, DT:83, DQ:70, D7:20, D9:80, S7:45, S9:25, S8:100",26783,Right
"C7 S8 ST SJ SQ H8 H9 HJ D7 DK","HQ DQ",true,0,"C7:0, CK:100, CA:98, C9:100, DK:5, CQ:98, S9:93, SA:98, SQ:10, D8:100, D7:10, DA:90, HT:95, HA:90, HJ:15, H7:85, H8:38, HK:83, DT:85, D9:80, SJ:45, S7:100, SK:0, ST:100, CT:0, H9:100, C8:0, CJ:0, S8:100, DJ:0",28593,Declarer
"C7 C8 CQ CA SK H9 HJ DQ DK DA","S9 SQ",false,1,"H7:98, H9:0, HK:98, S7:98, SJ:100, SK:0",6688,Right
"CJ CK H7 H8 H9 HJ HQ HK D7 DA","SK DJ",false,1,"C8:98, CT:100, CJ:0",6225,Left
"CK CA S7 S8 S9 SA H8 H9 HJ HA","D8 DQ",false,1,"S7:0, SQ:100, SK:100, H7:100, H8:0, HT:100, D7:98, DJ:93, SA:0, ST:90, S9:0, SJ:80, CJ:83, CT:50, CK:0",15509,Declarer
"CT CK SJ SA H9 HK D7 D9 DJ DQ","CQ CA",false,1,"H8:98, H9:0, HJ:100, H7:100, HA:98, HK:0, S7:98, SJ:0, S8:100",12289,Right
"C7 C8 C9 CJ S7 ST H7 HT HQ DQ","SA H8",false,1,"H7:0, HK:98, HA:95, S9:95, S7:0, SK:98, D8:95, D9:100, DQ:0",14599,Declarer
"C7 S7 S8 ST H8 D8 D9 DT DJ DA","CJ SQ",true,0,"D7:100, DK:98, DJ:88, H7:100, H8:100, HK:100, DQ:100, HA:93, DT:100, SK:70, SJ:75, ST:100, H9:63, HQ:65, DA:100, CT:78, C7:100, C9:68, S9:63, S8:100, SA:40, C8:45, CQ:40, D9:100, HT:0, D8:100, CA:0, HJ:0, S7:100, CK:0",44716,Left
"C8 CJ ST SJ SK H7 HJ D8 DJ DQ","C7 HA",false,1,"H7:0, H9:100, HK:100, C9:100, C8:0, CK:100, D7:100, DA:100, DQ:0, CA:98, CJ:0, CQ:100, HT:98, HJ:0, H8:100",15676,Declarer
"CA SJ H7 H8 H9 HT HK D8 DQ DK","S7 HA",false,1,"D7:100, D8:0, DJ:98, C7:100, C9:98, CA:0",6182,Right
"S7 S8 SQ SA D8 D9 DJ DQ DK DA","HT HQ",false,1,"D7:100, D8:45, H7:100",4813,Right
"CT CJ CQ S7 SJ H9 D8 D9 DT DK","SA DA",false,1,"C8:98, CT:0, CA:100, D7:98, DJ:95, DT:3, H8:98, H9:0, H7:100",12594,Right
"C8 C9 CT CK CA S7 ST SQ SA H9","SK DT",true,0,"HJ:100, HA:100, H9:13, C7:100, C8:40, CQ:100, S9:100, SJ:100, ST:100, S8:100, S7:100, DA:98, CJ:93, CT:100, DK:90, H7:0, CA:100, HK:78, D7:78, D9:0, SA:100, D8:0, CK:100, DQ:0, DJ:0, HT:0, SQ:100, HQ:0, H8:0, C9:100",35092,Left
"C8 C9 CT CJ S7 SK H8 HJ DJ DA","CQ D8",false,1,"S7:0, SA:100, ST:100, D9:100, DK:100, DJ:0, C7:100, C8:0, S8:100",10508,Declarer
"C7 CK CA ST SQ HQ HK D8 DJ DA","CT DT",false,1,"D9:100, D8:0, DQ:95, D7:100, DK:85, DJ:0, CQ:90, C7:0, CJ:98, S7:85, ST:0, H7:100",14211,Right
"C7 C8 C9 CJ CK S9 H8 HJ DT DA","ST SJ",false,1,"S7:100, S8:98, S9:0",4080,Left
"CQ S7 S8 S9 ST SJ H9 HJ DT DJ","C9 HQ",false,1,"C7:100, CQ:0, C8:100",3718,Right
"C7 C9 CT CQ S9 H7 HT HQ D8 DQ","SK D7",true,0,"H8:93, HA:98, HQ:5, S7:100, S9:3, SA:90, D9:95, DA:98, DQ:60, C8:98, C7:58, CA:83, HK:80, HJ:85, HT:75, ST:73, S8:83, D8:100, SJ:10, SQ:30, CQ:100, DT:48, CT:100, DK:0, DJ:0, CJ:0, C9:100, CK:0, H9:0, H7:100",38800,Left
"C7 CJ CK S7 S8 SQ HJ HQ HK D8","HA DK",false,1,"D7:100, D8:0, DQ:98, S9:100, SA:100, SQ:3, H8:98, HJ:0, H7:100",9699,Right
"C7 CQ S8 S9 SJ SQ H9 HT DQ DK","CT D7",false,1,"H7:100, H9:0, HK:100, C9:100, C8:100, C7:0, ST:100, SA:80, SQ:0, D8:90, DQ:0, DA:95, SK:88, HA:80, SJ:0, S7:100, CA:83, S8:0",19009,Right
"C7 CT CJ S8 SQ SK SA HT D9 DA","S9 SJ",false,1,"C7:0, C9:98, CA:100, S7:100, S8:0, ST:98, D7:100, D8:98, D9:0",8886,Declarer
"CT CK CA S8 SK SA HT HJ HK DK","ST H9",false,1,"S8:0, SQ:100, SJ:100, H7:100, HA:95, HK:0, D7:98, DK:0, D9:100",9785,Declarer
"C9 CQ CK S7 S9 SA H7 H8 H9 HA","C7 D7",false,1,"ST:90, S9:0, SQ:95, S8:100, SK:83, S7:0, CA:75, CK:0, CJ:95, HJ:73, H9:5, HT:85, DJ:88, SA:20, DQ:65, CT:65, DA:0, C9:0, C8:30, DK:10, CQ:0",25000,Right
"C9 CT H8 HT HK HA D9 DT DQ DA","S8 SJ",false,1,"S7:100, SQ:100, HA:0, D7:100, D9:0, D8:100",7425,Left
"C7 CJ CA S9 SA HQ D8 D9 DQ DK","S7 D7",false,1,"C7:0, CK:95, CT:100, ST:93, SJ:98, S9:0, S8:100, SA:0, SQ:100",10168,Declarer
"C8 CT CJ CA ST SQ H8 H9 DJ DQ","C7 S9",false,1,"S7:100, ST:0, SA:95, D8:98, DK:100, DQ:0, D7:100, DJ:0, D9:100",9510,Right
"CK S9 SK SA H7 HJ HQ DT DK DA","C7 CT",false,1,"H7:0, HA:100, HK:100, D8:100, DQ:98, DT:0, HT:95, HJ:0, H8:100",9817,Declarer
"C8 CJ CQ CA ST H7 H8 HA D7 DJ","SJ SQ",true,0,"C7:98, CT:100, C8:0, S8:100, ST:0, SA:100, S7:98, SK:98, HA:13, H9:90, H8:15, HQ:98, DQ:98, D9:45, DJ:23, D8:93, DA:40, D7:38, S9:28, CA:38, CK:28, HT:0, H7:60, DK:0, HJ:0, CQ:100, DT:0, HK:0, CJ:100, C9:0",33777,Left
"C8 CQ S7 SK HQ HK HA D7 DQ DK","SQ D8",false,1,"D7:0, DA:98, CK:100, H7:100, HJ:100, HQ:0",7214,Declarer
"CQ CK CA S7 ST SJ HK DJ DQ DK","HQ HA",false,1,"S7:0, SA:100, S9:100, H9:100, H8:100, HK:0",6804,Declarer
"C8 CJ CQ CK S7 ST HK D7 DQ DK","SA D8",false,1,"D7:0, DT:98, DA:100, H7:100, HK:0, H8:100",6477,Declarer
"C7 CJ CK SQ H9 HJ HQ HK DQ DA","S7 SK",false,1,"C7:0, CA:100, CT:100, D7:100, DJ:100, DQ:0",6802,Declarer
"C8 CA S7 S9 ST SK SA H7 HQ DJ","SJ DQ",false,1,"H8:98, H7:0, HA:100, D7:100, DT:98, DJ:0",7614,Right
"CQ SK H7 H8 H9 HJ D7 D9 DQ DK","ST SQ",false,1,"H7:0, HA:100, HK:100, S7:100, SJ:100, SK:0",6906,Declarer
"C9 CT CJ CK CA S7 S9 D9 DT DJ","HQ DK",false,1,"C7:100, CQ:100, CJ:0, H7:100, CA:0, HA:95, ST:95, SA:100, S9:3, S8:88, S7:8, HK:95, C8:70, C9:0, D7:100",20400,Left
"CQ CK CA S7 SQ SK H8 HJ DT DQ","C9 D8",false,1,"S8:95, ST:100, S7:0, D7:100, DT:0, DJ:100, C8:98, C7:100, CQ:0",10689,Left
"C7 CT CQ S7 SJ H8 HQ HA D8 D9","SK HK",false,1,"H7:100, H8:0, HT:98, C8:100, CK:100, CQ:0, D7:100, D8:5, DK:95, C9:90, ST:100, C7:10, CJ:88, HJ:90, CT:28, SQ:80, S9:78, SJ:38, DT:65, DA:88, D9:58, S8:63, S7:70, CA:63, SA:55, HA:100, DQ:0, H9:60, HQ:100, DJ:100",32588,Right
"C7 CK H9 HJ HK D8 D9 DT DJ DQ","C8 S8",false,1,"D7:98, CA:100, D8:0",4416,Left
"CK CA SJ SQ SA H7 HT D7 DT DQ","CJ D9",false,1,"D7:0, DK:100, DA:98, H8:100, H7:0, HK:95, S8:98, ST:100, SJ:0",11603,Declarer
"C7 C9 S9 SQ SA H9 HQ DT DK DA","S7 H8",false,1,"H7:100, HK:98, HQ:0, C8:100, C7:0, CA:98, D8:95, D7:100, DT:0",10998,Left
"C8 CA S8 SQ H7 H8 HQ HK HA D9","SJ D7",false,1,"D8:98, DK:98, D9:0, S7:100, S8:3, SA:95, SK:98, ST:78, SQ:0, C7:95, CK:93, C8:0, CT:98, CA:0, C9:100",16683,Left
"C9 CQ CA SK SA H9 HA D9 DK DA","SQ HK",false,1,"C9:0, CK:98, CT:100, D7:98, DT:100, D9:0, H7:98, H9:0, HQ:100, S7:93, SJ:100, SK:0",12703,Declarer
"C7 S8 S9 H8 HK HA D7 D8 D9 DJ","ST SA",false,1,"C7:0, CA:98, CK:100, HT:100, H9:100, H8:0, SJ:95, SQ:100, S9:0, S7:100, S8:0, SK:93, HJ:98, H7:93, HK:0",16497,Declarer
"C7 C8 C9 CK SJ H9 HJ HK D9 DA","S7 SK",false,1,"H7:100, H9:0, HA:98, DT:95, DQ:98, D9:0, D8:98, DA:0, D7:100",9717,Right
"C8 CQ CA S8 SJ SK HK HA DT DK","SQ H7",false,1,"D7:98, DA:100, DK:0, S7:100, S8:0, SA:98, H8:100, HJ:100, HK:0",8471,Left
"C9 CT CK S7 S9 H7 HT HJ D7 DQ","SA D8",true,0,"H8:98, H7:0, HQ:100, C7:98, CQ:88, CT:0, SJ:85, S9:5, SK:100, S8:93, DA:85, S7:8, DT:100, D9:73, D7:20, ST:100, CA:83, DQ:33, DK:100, DJ:5, CK:70, SQ:100, HA:0, C9:80, C8:83, CJ:0, HJ:70, HK:0, HT:100, H9:0",32613,Right
"C7 C8 SK SA H8 HK D8 DQ DK DA","H7 DT",false,1,"C7:0, CK:100, CA:100, D7:100, D8:0, DJ:100, HJ:98, HQ:95, H8:0, H9:90, HK:0, S7:100",11888,Declarer
"C7 C8 C9 CQ S9 ST SQ H7 H9 HT","CA SK",true,0,"H8:98, HA:100, HT:8, D7:98, SQ:10, DA:55, HJ:58, SA:98, H9:8, HQ:63, DQ:75, H7:15, SJ:52, S8:52, ST:45, CK:33, DJ:58, CQ:100, CT:0, DT:50, C9:100, CJ:0, D9:33, C8:100, HK:0, D8:0, S9:100, DK:0, S7:0, C7:100",32798,Left
"CT CK SJ SK SA H7 HA D9 DJ DA","ST H9",false,1,"H7:0, HK:100, HJ:100, D7:95, D8:100, D9:0",7597,Declarer
"CT CQ S8 SK SA H7 HQ D8 DT DQ","CA DA",false,1,"H7:0, H8:100, HA:100, S9:100, S8:0, SQ:100, C7:100, CK:100, CQ:0, D9:93, D8:0, DK:95, CJ:95, HK:75, CT:0, C8:100, SJ:80, HQ:10, C9:88, HJ:43, SA:20, S7:73, ST:63, SK:0",22100,Declarer
"C7 C9 CK S8 SJ HT HJ HK HA D7","H8 DT",false,1,"H7:100, HT:0, HQ:95, S9:100, SA:100, SJ:0, D8:100, D7:0, DK:95, DQ:98, DA:88, HA:0, C8:83, C7:0, CA:68, ST:75, S7:63, S8:8, CJ:68, CT:55, C9:13, CQ:52, SK:60, CK:0",29228,Right
"CJ CQ CA S7 HQ HA D7 D8 DJ DA","H8 DT",false,1,"S8:98, SQ:100, S7:0, H7:100, HQ:0, H9:100",8890,Left
"C7 CK S9 H9 HA D7 D8 DT DJ DK","CQ CA",false,1,"DA:100, DK:0, DQ:95, CJ:95, C7:0, CT:95, S7:93, S9:0, S8:100",12607,Right
"CQ CA ST SQ SK H9 HT HJ HK DT","C7 D8",false,1,"H7:100, H9:0, HA:100, D7:98, DA:98, DT:0, S7:100, ST:0, S8:100",10600,Right
"C7 C8 CJ SK H9 HK HA DT DQ DA","S9 H8",false,1,"H7:100, HJ:100, H9:0, C9:98, C8:0, CA:100, D7:100, DK:98, DQ:0, D9:95, DT:0, D8:100",15998,Left
"C9 CJ CQ CA S8 SK SA HK DQ DA","S9 H8",false,1,"S8:0, SQ:98, HA:100, H7:100, HJ:100, HK:0",7778,Declarer
"C8 CT CA S9 H7 H8 D7 DJ DQ DK","HQ HA",false,1,"S9:3, SA:100, SJ:100, D8:93, DA:100, DK:5, C7:98, CT:13, C9:100",11101,Declarer
"C7 C8 CJ S7 ST SJ SQ HQ DJ DQ","D8 D9",false,1,"S7:0, SK:98, SA:100, D7:100, DJ:0, DT:100",7714,Declarer
"C8 CJ CK S7 S9 H8 H9 HQ DK DA","CT D8",false,1,"C9:100, C8:0, C7:100, HT:98, H9:0, HA:95, H7:98, CA:100, H8:0",13986,Right
"C7 S7 ST SA D7 D8 D9 DT DK DA","CT SQ",true,0,"C7:23, CK:98, CA:100, H7:100, SA:95, HA:98, C9:98, C8:85, ST:100, S8:78, SJ:23, S7:100, H8:28, DA:100, HK:88, S9:88, SK:0, DK:100, HT:0, DT:100, HJ:0, H9:0, HQ:0, D9:100, CJ:0, D8:100, CQ:48, DJ:50, DQ:0, D7:100",47211,Declarer
"C9 CT S7 S8 SQ SK H8 HK D7 DK","H9 HT",true,0,"S9:98, S8:0, ST:100, C7:98, CQ:100, CT:0, D9:98, D7:3, DQ:90, C8:90, CJ:93, C9:0, SJ:93, S7:0, CA:85, SA:75, SK:3, CK:70, DA:80, DK:20, DJ:60, H7:60, H8:10, HJ:0, D8:0, HA:20, HK:100, DT:0, HQ:0, SQ:100",38606,Right
"C8 CT CQ S8 SQ SA H7 HQ HK D7","SJ HT",true,0,"C7:100, CK:95, CQ:0, D8:93, D7:0, DT:100, S7:98, ST:95, S8:0, C9:98, C8:0, CA:100, H8:100, HJ:48, H7:3, SK:38, SQ:0, S9:95, DJ:0, SA:18, D9:0, DQ:0, HK:48, HA:0, DK:0, HQ:100, CJ:0, DA:0, CT:100, H9:0",24584,Left
"CJ CQ S9 SQ SK H7 H8 D8 D9 DA","CT CK",false,1,"S7:98, S9:0, SJ:100, D7:100, DK:100, D9:0, C7:100, CJ:0, CA:100, C9:98, C8:93, CQ:0",12213,Right
"CQ CA ST SQ H9 HT HA D8 DQ DK","S7 SK",false,1,"D9:95, DJ:100, D8:0, C7:100, CQ:0, CJ:100",10393,Left
"C7 CJ SJ SQ SK SA H8 HJ HK D9","CT S8",false,1,"C7:0, CQ:98, CA:100, S7:100, SJ:0, ST:100",7306,Declarer
"C7 CQ S8 SK SA HQ HA D7 D8 DA","CK S7",false,1,"D7:0, DQ:95, DK:100, C8:100, C7:0, CA:95, HT:95, HK:100, HQ:0, H7:93, HA:0, HJ:100",12577,Declarer
"C8 S8 SQ SK SA HJ HK D9 DQ DA","HT DK",false,1,"C7:100, CQ:100, C8:0, D7:100, D9:0, DT:100, H7:100, HQ:100, HJ:3, S7:95, S8:0, S9:78, H9:73, H8:93, HK:0",17819,Left
"C9 CA SK H9 HT D7 D8 D9 DT DJ","CJ ST",false,1,"HQ:100, HT:0, HA:100, C7:100, C8:100, C9:0",6979,Right
"C9 CQ CA S8 ST H7 HQ D7 DT DA","SQ DQ",false,1,"H7:0, HA:100, HK:100, C7:100, CK:100, CQ:0, C8:98, C9:0, CJ:93, H8:98, SA:100, HQ:0",13116,Declarer
"C9 CQ S8 SA H7 HK D9 DJ DK DA","S7 SQ",false,1,"H7:0, HA:98, HQ:100, D8:98, DT:100, D9:0, C7:100, C9:0, C8:100",11991,Declarer
"CJ CA SQ SK H9 HQ D9 DJ DQ DA","C8 SJ",false,1,"S7:100, SQ:0, S8:100",3812,Right
"C8 CK SJ H8 H9 HJ HQ HK D8 DK","C9 SK",false,1,"C8:0, CT:100, CA:100, D7:100, D8:0, DA:100, H7:100, SA:100, H8:0",10380,Declarer
"C9 CT S7 S9 SQ SK H7 HQ DQ DA","ST H9",false,1,"S7:0, SA:100, SJ:100, C7:100, CA:98, CT:0, CJ:98, C9:0, CK:100, D7:95, DJ:98, DQ:0",13316,Declarer
"CJ CA ST SK H7 H8 H9 HT D7 D8","S9 DK",false,1,"H7:0, HK:100, HA:100, C8:100, CJ:0, C7:100",7301,Declarer
"C9 CJ S8 ST SA H9 HQ D8 DT DJ","CA DA",false,1,"D7:100, D8:0, DK:100, D9:98, DQ:90, DJ:0, S7:98, S8:0, SQ:98, CT:95, C8:95, C9:5, S9:90, SK:90, ST:5, H7:88, H9:3, HT:88, C7:65, HA:93, CJ:0",19975,Right
"C8 CJ CA S9 SJ H8 HT HQ HA DQ","H7 DA",false,1,"S8:100, S9:0, ST:100, D7:100, DK:100, DQ:3, C9:98, C8:3, CK:100, DT:100, D9:93, CA:0, C7:98, CT:80, CJ:0",13218,Right
"C9 CA S7 SQ H7 H8 D9 DT DJ DA","S8 D7",false,1,"S7:0, SJ:88, SA:100, C7:100, C9:0, CK:90, DQ:90, D8:100, DJ:0, ST:80, SK:93, SQ:0, H9:90, H8:0, HA:85, HJ:80, HT:80, H7:3, CT:73, C8:83, CA:0",19613,Declarer
"C7 CA SQ SK H7 H8 HA D8 DT DJ","ST HJ",false,1,"S7:100, SQ:0, S8:100",2829,Right
"C8 C9 CJ S7 SK HT HA D7 DQ DA","CA S8",false,1,"S9:100, SJ:100, S7:0, H7:100, HT:0, HK:100, D9:95, DJ:100, D7:0, C7:93, C8:0, CK:90, ST:98, HQ:85, SK:0",15694,Left
"C7 CQ CK S7 S9 SQ H8 HK D8 DQ","DT DK",false,1,"S8:100, S7:0, SA:100, C8:100, CA:100, CK:0, C9:100, C7:0, CJ:95, D9:100, D7:93, D8:0, ST:100, SK:98, SQ:0, H9:90, H8:0, HJ:93, SJ:83, DA:38, S9:0, H7:63, HQ:83, HK:0",23482,Right
"C8 CT CA H7 H8 HA D7 D8 DQ DA","SJ HT",true,0,"S7:100, S9:93, CA:8, D9:88, D8:8, DK:93, DT:88, DJ:80, D7:23, H9:78, H8:18, HK:98, HQ:90, HJ:30, H7:13, CQ:88, CJ:15, CT:48, C7:90, CK:0, C8:68, S8:0, HA:100, SA:0, C9:0, SK:0, DA:100, ST:0, SQ:0, DQ:100",40306,Left
"C7 C8 CJ CA S7 S9 SQ SA D9 DJ","SK HK",true,0,"C9:100, CQ:100, CJ:13, S8:95, S7:23, ST:98, D7:95, DA:98, DJ:65, H7:98, D9:100, HA:68, CT:70, DK:60, C8:100, H8:25, HQ:33, CA:100, D8:75, SA:100, DQ:0, H9:0, HT:18, SQ:100, SJ:38, S9:100, CK:0, DT:0, C7:100, HJ:0",38094,Left
"C7 C8 CT CQ CK S7 SQ H9 D7 DJ","HA DK",true,0,"C7:8, CJ:98, CA:100, S8:100, S7:3, SA:100, H7:100, HJ:95, H9:3, HT:95, SQ:80, HK:90, S9:83, SK:75, DJ:100, D8:70, D7:100, DQ:63, C9:55, DA:18, C8:100, H8:0, SJ:0, CK:100, ST:0, DT:0, CQ:100, HQ:0, D9:0, CT:100",34206,Declarer
"C7 C9 CQ S8 SQ SA H8 H9 HA D7","CK HQ",false,1,"S7:98, S8:0, S9:98, C8:100, CJ:100, C9:0, CT:100, C7:0, CA:98, H7:93, DA:98, H8:0",14507,Right
"C8 C9 CJ CQ ST H9 HT HJ DJ DA","HK D7",false,1,"S7:100, ST:0, SK:100, C7:100, CK:100, CQ:0, H8:100, H9:0, H7:100",11308,Right
"C8 CK SJ SQ H8 H9 HK HA D7 D9","S9 DQ",false,1,"S7:100, SJ:0, SA:98, D8:98, DA:100, D9:0, H7:100, H8:0, HQ:93, DT:90, DJ:100, D7:0, C7:95, C8:0, CA:80, HJ:83, HT:65, H9:0, C9:58, CQ:68, CK:0",24794,Right
"C9 CT CJ CQ CA S8 HJ HQ D8 DQ","SQ D9",false,1,"D8:0, DJ:100, DA:100, DK:98, DQ:0, DT:100, S7:98, S8:0, ST:100, H7:98, HK:95, HQ:0, C8:85, C9:3, C7:100",14097,Declarer
"C8 C9 CT CQ ST SK SA H7 H9 D8","HQ DA",false,1,"D7:100, D8:0, DK:100, S8:98, SQ:100, ST:0, H8:100, H7:0, HK:100, C7:100, CJ:98, CT:0, DT:95, SA:5, DQ:68, HJ:55, HA:83, H9:10, CK:83, CQ:15, CA:28, SJ:15, S9:75, SK:0",20507,Right
"C7 CK S7 ST SJ SK HT HA DJ DK","HJ D9",false,1,"D7:100, DJ:0, DA:100, H8:100, H9:98, HT:0",6084,Right
